Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6
ENSG00000111843,TMEM14C,26,-2.2248,69,-0.7076,126,0.39858,115,0.15883,171,0.88755
ENSG00000224531,SMIM13,49,-0.8416,44,-1.0087,117,0.83459,56,-0.6469,111,0.53404
ENSG00000145990,GFOD1,37,-1.4234,86,-0.0523,72,-0.4270,169,1.21133,97,0.14713
ENSG00000225921,NOL7,74,-0.4534,68,-0.5864,142,0.92751,97,-0.0033,59,-0.8282
ENSG00000010017,RANBP9,37,-1.3748,60,-0.6235,108,0.48551,135,0.77909,77,-0.2239
ENSG00000050393,MCUR1,35,-0.7309,90,0.92172,64,0.34931,40,-0.5145,34,-0.7579
ENSG00000112149,CD83,37,-1.2269,97,0.37417,60,-0.5573,202,1.89254,16,-2.4344
ENSG00000047579,DTNBP1,34,-0.9318,45,-0.4893,51,-0.3422,126,1.42502,53,-0.2014
ENSG00000112186,CAP2,29,-1.8158,57,-0.7646,127,0.79548,126,0.58251,79,-0.2282
ENSG00000124795,DEK,223,1.96840,77,-0.1515,21,-2.4017,43,-1.1043,120,0.63379
ENSG00000172201,ID4,98,-0.1106,173,0.93275,50,-1.3781,136,0.46920,119,0.22304
ENSG00000152954,NRSN1,47,-1.1315,105,0.20040,45,-1.4019,235,1.82993,87,-0.1267
ENSG00000112294,ALDH5A1,44,-1.0808,73,-0.2826,34,-1.7161,104,0.33249,228,1.96909
ENSG00000112304,ACOT13,42,-0.6423,41,-0.6773,112,1.59241,27,-1.3338,37,-0.8398
ENSG00000112308,C6orf62,107,-0.1842,95,-0.3783,132,0.22517,145,0.33767,105,-0.2221
ENSG00000112763,BTN2A1,60,-0.0722,28,-1.2831,65,0.08292,91,0.68706,65,0.07928
ENSG00000204681,GABBR1,144,-0.8513,242,0.00582,163,-0.7796,199,-0.3280,536,1.55400
ENSG00000204655,MOG,182,2.76704,6,-3.2017,19,-1.8270,32,-0.7785,55,0.07755
ENSG00000206503,HLA-A,331,0.32075,255,-0.1346,189,-0.7598,379,0.56644,314,0.22589
ENSG00000204619,PPP1R11,36,-0.7032,51,-0.1296,57,0.04962,50,-0.1600,81,0.68416
ENSG00000204592,HLA-E,344,1.89935,232,1.01929,84,-0.9165,12,-3.6648,47,-1.6651
ENSG00000204590,GNL1,44,-1.2950,105,0.11452,71,-0.6605,158,0.85817,143,0.66101
ENSG00000204574,ABCF1,43,-0.7727,82,0.32053,81,0.36856,46,-0.6715,79,0.24408
ENSG00000204564,C6orf136,36,-1.0752,36,-1.0928,86,0.44135,89,0.40613,91,0.44235
ENSG00000196230,TUBB,248,-2.0305,565,-0.7557,1472,1.30025,884,-0.0085,692,-0.4238
ENSG00000137312,FLOT1,136,-0.5118,98,-1.0314,273,0.95588,153,-0.3127,173,-0.1047
ENSG00000204580,DDR1,174,0.82844,166,0.73491,67,-0.9819,84,-0.4682,106,-0.0717
ENSG00000204525,HLA-C,399,1.01448,222,-0.0684,309,0.69168,54,-2.3001,91,-1.4949
ENSG00000234745,HLA-B,580,1.83027,332,0.64510,127,-1.1660,44,-2.5994,184,-0.3956
ENSG00000198563,DDX39B,95,-0.1904,111,0.06795,85,-0.4693,121,0.22115,143,0.52249
ENSG00000213760,ATP6V1G2,76,-1.6380,214,0.03783,245,0.34578,299,0.64090,180,-0.2611
ENSG00000204469,PRRC2A,69,-0.3788,95,0.15650,84,-0.0569,81,-0.1034,105,0.34753
ENSG00000204463,BAG6,79,-0.3387,107,0.17395,84,-0.3105,151,0.79774,78,-0.3695
ENSG00000204435,CSNK2B,106,-0.2851,148,0.27826,118,-0.1415,159,0.41028,107,-0.2739
ENSG00000204427,ABHD16A,50,-0.6448,27,-1.5903,87,0.36425,129,1.03087,63,-0.2657
ENSG00000204389,HSPA1A,131,0.72210,67,-0.4449,73,-0.3905,61,-0.5952,122,0.58523
ENSG00000204388,HSPA1B,45,-1.7153,96,-0.5288,200,1.02708,130,-0.0347,121,-0.1491
ENSG00000204387,SNHG32,88,0.82057,97,1.00336,42,-0.5970,17,-1.9221,52,-0.1332
ENSG00000204371,EHMT2,102,0.85222,56,-0.2087,29,-1.4986,85,0.51401,82,0.45098
ENSG00000204356,NELFE,127,0.69478,114,0.48495,89,0.07126,44,-1.0841,55,-0.7520
ENSG00000204314,PRRT1,39,-1.6087,59,-0.9589,103,-0.0529,170,0.87595,159,0.74804
ENSG00000204310,AGPAT1,71,-0.8613,114,-0.0919,122,0.03773,149,0.38525,142,0.29053
ENSG00000204287,HLA-DRA,300,2.02963,183,0.91298,50,-1.4854,48,-1.3685,35,-1.8226
ENSG00000196126,HLA-DRB1,168,1.23221,112,0.44126,54,-0.9475,59,-0.6625,78,-0.1950
ENSG00000204256,BRD2,126,1.09543,54,-0.4315,44,-0.8918,73,0.06385,78,0.19498
ENSG00000231389,HLA-DPA1,114,1.46412,108,1.34219,15,-2.2280,33,-0.8055,35,-0.7115
ENSG00000204231,RXRB,47,-0.3012,58,0.04946,43,-0.5511,68,0.32122,79,0.61538
ENSG00000112473,SLC39A7,63,-0.2221,39,-1.0227,105,0.92080,106,0.68786,14,-2.5034
ENSG00000204227,RING1,65,0.24542,56,-0.0066,31,-1.1455,78,0.58989,77,0.55091
ENSG00000231500,RPS18,837,0.95700,675,0.54250,292,-1.0387,250,-1.1322,644,0.45695
ENSG00000204220,PFDN6,41,-0.5120,60,0.11545,79,0.83440,31,-0.9439,45,-0.3774
ENSG00000231925,TAPBP,95,0.11198,93,0.06245,78,-0.2924,72,-0.3558,121,0.53301
ENSG00000112514,CUTA,161,-0.6169,206,-0.2073,248,0.13410,249,0.11452,286,0.36395
ENSG00000137288,UQCC2,52,-1.0332,101,0.05575,139,0.86675,29,-1.9370,124,0.43047
ENSG00000137309,HMGA1,39,-1.3151,102,0.25272,93,0.12216,120,0.55711,81,-0.1424
ENSG00000186577,SMIM29,81,-1.0680,122,-0.4070,197,0.54541,219,0.60759,118,-0.4668
ENSG00000272325,NUDT3,251,0.11786,221,-0.0982,184,-0.4985,202,-0.2488,364,0.80385
ENSG00000124614,RPS10,339,-0.0285,450,0.47897,289,-0.3618,225,-0.7090,473,0.57033
ENSG00000124507,PACSIN1,97,-1.3571,218,-0.0513,264,0.36540,255,0.22539,249,0.17802
ENSG00000196821,ILRUN,74,-0.0288,75,-0.0144,88,0.34779,73,-0.0523,54,-0.5490
ENSG00000124562,SNRPC,41,-0.4985,69,0.36529,72,0.58351,43,-0.4472,38,-0.6237
ENSG00000198755,RPL10A,265,-0.2712,346,0.18773,276,-0.2488,266,-0.2597,434,0.60316
ENSG00000112081,SRSF3,139,0.15715,99,-0.4227,103,-0.4337,163,0.44188,155,0.35790
ENSG00000198663,C6orf89,151,0.29781,95,-0.4923,104,-0.4210,193,0.75051,118,-0.1300
ENSG00000137409,MTCH1,547,-0.9839,829,-0.3054,1100,0.22866,1351,0.55366,1027,0.05976
ENSG00000124767,GLO1,73,-1.2219,142,-0.1389,135,-0.2839,175,0.21661,267,1.01345
ENSG00000146122,DAAM2,257,2.12384,136,0.70763,36,-1.7198,9,-3.4451,76,-0.3181
ENSG00000214736,TOMM6,57,-1.0557,104,-0.0837,137,0.52629,80,-0.5151,139,0.42845
ENSG00000112576,CCND3,60,-0.6388,69,-0.3980,86,-0.0366,128,0.68101,97,0.17195
ENSG00000048544,MRPS10,41,-0.8026,63,-0.0775,69,0.09901,82,0.36637,73,0.17378
ENSG00000146223,RPL7L1,59,-0.6527,75,-0.2481,63,-0.6506,115,0.48878,148,0.97583
ENSG00000137161,CNPY3,88,0.35423,60,-0.2998,55,-0.5341,98,0.55850,74,0.05908
ENSG00000112640,PPP2R5D,50,-0.8168,50,-0.8209,48,-1.0456,192,1.67654,104,0.42232
ENSG00000124733,MEA1,56,-1.4261,96,-0.5885,191,0.80456,113,-0.3091,170,0.39449
ENSG00000124702,KLHDC3,85,-0.8607,151,0.09516,122,-0.3229,201,0.61310,176,0.36609
ENSG00000137207,YIPF3,92,-0.5498,90,-0.5855,179,0.79444,125,-0.0364,103,-0.3631
ENSG00000096384,HSP90AB1,1707,-0.7671,2018,-0.4949,2937,0.18124,3748,0.58541,2889,0.11395
ENSG00000178233,TMEM151B,39,-1.1808,87,0.10431,104,0.54563,92,0.20287,65,-0.3833
ENSG00000096401,CDC5L,92,0.91461,32,-0.9184,30,-1.1852,56,0.02121,95,0.97050
ENSG00000001561,ENPP4,106,1.23066,23,-1.3787,65,0.36190,30,-0.9732,41,-0.4787
ENSG00000172348,RCAN2,131,-1.5928,251,-0.5694,210,-1.0165,868,1.79445,447,0.42157
ENSG00000146072,TNFRSF21,91,-0.1878,50,-1.1657,109,0.15227,176,1.00049,77,-0.4745
ENSG00000146085,MMUT,39,-0.6969,61,0.05025,67,0.26191,69,0.24327,55,-0.1538
ENSG00000170915,PAQR8,272,0.98547,97,-0.8274,246,1.07501,34,-2.4483,64,-1.4845
ENSG00000096092,TMEM14A,80,-1.4995,126,-0.7977,283,0.78436,239,0.28343,210,0.05767
ENSG00000170899,GSTA4,39,-1.2536,66,-0.4206,89,0.09488,116,0.56515,110,0.46358
ENSG00000112146,FBXO9,123,-0.3509,162,0.12170,122,-0.4391,184,0.35131,193,0.43666
ENSG00000012660,ELOVL5,185,0.11667,103,-0.8476,276,1.18237,90,-1.0675,107,-0.7989
ENSG00000151914,DST,871,1.00474,410,-0.3616,437,-0.3096,548,0.13472,339,-0.6735
ENSG00000151917,BEND6,38,-0.8696,77,0.30510,62,-0.0728,89,0.58516,58,-0.1783
ENSG00000118482,PHF3,129,1.75127,50,-0.0952,23,-1.5482,63,0.29490,31,-0.8984
ENSG00000168216,LMBRD1,124,-0.0693,83,-0.7315,133,0.06049,154,0.30942,149,0.24004
ENSG00000112305,SMAP1,108,0.08543,98,-0.0684,116,0.28589,76,-0.4893,99,-0.0560
ENSG00000112309,B3GAT2,74,0.16323,90,0.51768,56,-0.3886,73,0.13121,56,-0.3166
ENSG00000119900,OGFRL1,125,-0.2268,193,0.52934,136,-0.1019,159,0.18307,109,-0.4567
ENSG00000156508,EEF1A1,2944,0.85693,2393,0.46308,1182,-0.8812,862,-1.2430,2508,0.55053
ENSG00000112695,COX7A2,164,-1.5132,374,-0.1947,521,0.50084,250,-0.8522,683,0.89926
ENSG00000112697,TMEM30A,201,-0.6628,134,-1.2979,295,-0.0208,560,1.18372,304,0.03522
ENSG00000112701,SENP6,104,0.73897,67,-0.0598,70,0.02438,35,-1.1214,70,0.00830
ENSG00000196586,MYO6,287,2.77629,77,-0.1193,14,-2.9704,61,-0.5007,41,-1.1513
ENSG00000146247,PHIP,114,0.70761,101,0.47764,29,-1.7820,77,-0.0082,113,0.68381
ENSG00000118418,HMGN3,102,0.55266,60,-0.3670,52,-0.7319,83,0.18882,100,0.51187
ENSG00000198478,SH3BGRL2,45,-1.4400,71,-0.7317,202,1.66365,128,0.26476,11,-3.5224
ENSG00000118402,ELOVL4,25,-2.5528,75,-0.8649,175,0.77521,217,0.99726,92,-0.5303
ENSG00000065833,ME1,78,-0.2142,47,-1.0475,152,1.42956,53,-0.8432,48,-1.0064
ENSG00000065609,SNAP91,90,-1.9213,215,-0.5568,312,0.08317,558,1.16313,314,0.08045
ENSG00000135317,SNX14,41,-0.9169,13,-2.6927,81,0.26386,121,0.94268,96,0.50770
ENSG00000135316,SYNCRIP,110,0.76151,71,-0.0334,53,-0.6109,42,-0.8904,104,0.65342
ENSG00000203875,SNHG5,175,1.93595,104,0.80161,25,-1.8146,31,-1.2595,43,-0.7474
ENSG00000118432,CNR1,12,-2.6507,64,-0.1291,64,-0.1646,97,0.60121,114,0.91089
ENSG00000146278,PNRC1,103,0.85700,57,-0.2079,39,-0.9943,90,0.59925,59,-0.1432
ENSG00000123545,NDUFAF4,48,-1.0152,89,0.00783,90,0.02603,113,0.42272,104,0.26510
ENSG00000146267,FAXC,14,-2.4438,40,-0.8758,59,-0.3111,47,-0.6180,190,2.11228
ENSG00000132424,PNISR,221,1.32240,124,0.20344,35,-2.0475,85,-0.4270,160,0.67489
ENSG00000112320,SOBP,103,-0.0090,90,-0.2354,46,-1.5132,105,0.03512,230,1.55322
ENSG00000025796,SEC63,89,0.26896,70,-0.1416,52,-0.7406,134,1.04597,59,-0.4235
ENSG00000081087,OSTM1,31,-1.2088,46,-0.5865,100,1.03963,39,-0.8522,78,0.28764
ENSG00000112335,SNX3,164,-1.0229,252,-0.3215,464,1.03844,336,0.17182,150,-1.1647
ENSG00000118689,FOXO3,56,0.28916,60,0.38815,21,-1.5615,86,1.09031,44,-0.1508
ENSG00000135535,CD164,93,-0.1063,45,-1.2722,149,1.01646,115,0.26747,41,-1.4106
ENSG00000112290,WASF1,39,-1.1468,73,-0.1215,95,0.42345,88,0.19886,82,0.07255
ENSG00000123505,AMD1,140,0.35034,70,-0.8263,77,-0.7806,169,0.70241,155,0.53346
ENSG00000155115,GTF3C6,76,0.49968,66,0.25899,64,0.24606,0,-6.2357,73,0.42390
ENSG00000010810,FYN,101,0.06376,86,-0.2037,89,-0.1872,92,-0.1005,126,0.46889
ENSG00000203778,FAM229B,58,-0.4768,81,0.08269,96,0.49472,64,-0.3262,69,-0.1956
ENSG00000277443,MARCKS,466,0.43389,583,0.85678,198,-1.1744,277,-0.4639,467,0.43993
ENSG00000196591,HDAC2,103,-0.1283,63,-0.9305,89,-0.4473,185,0.95022,135,0.35176
ENSG00000187189,TSPYL4,128,-1.5502,229,-0.6395,353,0.10968,388,0.25591,562,0.95279
ENSG00000189241,TSPYL1,294,-1.0341,465,-0.2906,429,-0.5126,823,0.72547,869,0.83139
ENSG00000111832,RWDD1,96,0.20654,73,-0.2653,100,0.36030,86,0.01548,56,-0.6835
ENSG00000196911,KPNA5,55,-0.3628,46,-0.6678,55,-0.4295,88,0.45903,110,0.86655
ENSG00000047932,GOPC,49,-0.1173,36,-0.6420,50,-0.1095,52,-0.0261,79,0.73605
ENSG00000152661,GJA1,139,0.45869,291,2.02682,37,-1.9293,32,-1.9315,109,0.02927
ENSG00000111897,SERINC1,813,-0.5395,851,-0.4646,862,-0.5356,1872,0.94881,1462,0.47460
ENSG00000146352,CLVS2,21,-1.7980,47,-0.5413,103,1.15706,61,-0.1167,55,-0.2746
ENSG00000111906,HDDC2,140,-0.2508,125,-0.4408,196,0.42140,177,0.14344,142,-0.2299
ENSG00000111912,NCOA7,118,-1.1818,170,-0.5985,352,0.89787,198,-0.3444,268,0.17226
ENSG00000111911,HINT3,133,0.17796,106,-0.2088,112,-0.1509,114,-0.0878,144,0.31370
ENSG00000118518,RNF146,57,0.12125,51,-0.0518,48,-0.2153,67,0.42127,47,-0.2110
ENSG00000093144,ECHDC1,66,0.02261,27,-1.4110,71,0.18544,109,0.94461,47,-0.5420
ENSG00000189367,KIAA0408,132,0.07008,104,-0.3288,145,0.30568,179,0.62942,53,-1.3905
ENSG00000079819,EPB41L2,315,3.22824,79,-0.0252,12,-3.2179,44,-0.9971,20,-2.2040
ENSG00000079950,STX7,144,-0.2880,79,-1.2582,238,0.78518,89,-1.0773,239,0.60041
ENSG00000112306,RPS12,1197,1.10365,853,0.44709,457,-0.7473,465,-0.5943,552,-0.3127
ENSG00000112339,HBS1L,108,0.53306,37,-1.2640,90,0.24976,80,-0.0136,77,-0.0653
ENSG00000135541,AHI1,57,-0.9088,71,-0.5430,92,-0.1458,96,-0.0540,184,1.16920
ENSG00000029363,BCLAF1,200,0.14399,158,-0.2604,137,-0.5999,228,0.37634,245,0.51079
ENSG00000135525,MAP7,215,2.69994,21,-1.7116,16,-2.4099,15,-2.1967,95,0.73329
ENSG00000027697,IFNGR1,147,1.58221,42,-0.7350,19,-2.1985,52,-0.3754,112,1.00465
ENSG00000112379,ARFGEF3,168,0.14591,95,-0.8057,188,0.45509,116,-0.4850,171,0.17722
ENSG00000024862,CCDC28A,28,-2.1554,59,-1.0143,165,1.02331,97,-0.1984,140,0.44911
ENSG00000146416,AIG1,118,0.13408,52,-1.2153,122,0.24650,121,0.16999,121,0.17994
ENSG00000169976,SF3B5,79,-0.3923,100,0.00640,124,0.51352,79,-0.3984,91,-0.1551
ENSG00000152818,UTRN,104,1.38776,64,0.43900,21,-1.6362,58,0.24320,34,-0.6481
ENSG00000164506,STXBP5,30,-1.0544,45,-0.4226,65,0.26792,97,0.95679,44,-0.4606
ENSG00000111961,SASH1,140,1.13103,118,0.78664,61,-0.4689,42,-0.9962,38,-1.1555
ENSG00000120265,PCMT1,167,-1.4601,322,-0.4115,583,0.84453,559,0.55053,251,-0.8181
ENSG00000120256,LRP11,58,-0.8448,50,-1.0785,94,-0.0774,197,1.33960,91,-0.1167
ENSG00000131016,AKAP12,279,-0.4630,291,-0.3916,634,1.43877,140,-1.5597,225,-0.8157
ENSG00000131018,SYNE1,135,0.38232,83,-0.4640,83,-0.5453,133,0.34461,137,0.40070
ENSG00000049618,ARID1B,94,0.54921,65,-0.1168,47,-0.7732,88,0.41957,75,0.13913
ENSG00000175048,ZDHHC14,69,0.44611,89,0.93584,50,-0.1634,22,-1.4177,42,-0.4097
ENSG00000130338,TULP4,104,0.57456,54,-0.5658,48,-0.9040,97,0.44066,103,0.55525
ENSG00000146433,TMEM181,47,-0.5937,45,-0.6788,66,-0.0375,100,0.71488,80,0.29662
ENSG00000092820,EZR,97,0.62256,158,1.62957,15,-2.5975,41,-0.8404,85,0.37119
ENSG00000112096,SOD2,179,-0.9240,276,-0.2176,379,0.43268,402,0.44330,265,-0.2832
ENSG00000146457,WTAP,45,-0.4824,59,-0.0172,81,0.72578,34,-0.9072,58,-0.0621
ENSG00000120437,ACAT2,64,-1.2581,56,-1.4589,182,0.65119,251,1.11416,93,-0.6501
ENSG00000120438,TCP1,96,-1.1799,87,-1.3413,266,0.69506,182,-0.1462,291,0.70074
ENSG00000112110,MRPL18,56,0.11264,52,0.00200,60,0.32132,49,-0.1233,36,-0.6122
ENSG00000026652,AGPAT4,209,1.88455,41,-1.1294,44,-1.1753,57,-0.5895,95,0.25681
ENSG00000112531,QKI,1003,2.49201,197,-0.7829,166,-1.2271,75,-2.2781,285,-0.1711
ENSG00000060762,MPC1,133,0.64372,118,0.41981,47,-1.2979,72,-0.4319,142,0.75798
ENSG00000071242,RPS6KA2,128,0.26176,62,-0.9454,185,1.34440,42,-1.5580,59,-1.0246
ENSG00000130396,AFDN,100,0.34352,51,-0.7991,79,-0.1011,74,-0.1942,113,0.56050
ENSG00000130024,PHF10,89,0.08377,44,-1.0749,60,-0.7083,115,0.53750,143,0.95297
ENSG00000008018,PSMB1,86,-1.2317,117,-0.7328,252,0.77542,161,-0.2081,225,0.36981
ENSG00000197461,PDGFA,77,0.47995,28,-1.2098,72,0.47114,54,-0.1242,48,-0.3222
ENSG00000188191,PRKAR1B,191,-1.7520,422,-0.4987,565,-0.0079,1011,1.07723,651,0.24007
ENSG00000105963,ADAP1,180,0.78007,90,-0.4332,81,-0.7419,172,0.69228,99,-0.2855
ENSG00000146540,C7orf50,64,-0.2539,104,0.58958,34,-1.4781,62,-0.3193,151,1.33096
ENSG00000178381,ZFAND2A,41,-0.4869,54,-0.0154,50,-0.1851,81,0.71199,52,-0.0950
ENSG00000164880,INTS1,62,-0.4864,83,-0.0114,84,0.01115,65,-0.4175,123,0.69211
ENSG00000106263,EIF3B,54,-0.4073,42,-0.8053,80,0.34150,84,0.35126,72,0.08656
ENSG00000157954,WIPI2,77,-0.7152,105,-0.2066,119,0.01895,127,0.12779,162,0.56319
ENSG00000164638,SLC29A4,41,-0.4751,62,0.23824,45,-0.3492,34,-0.7567,96,1.06935
ENSG00000075624,ACTB,1799,0.32087,1483,-0.0202,1432,-0.0993,1311,-0.2305,1544,0.05006
ENSG00000075618,FSCN1,160,0.41496,118,-0.1244,97,-0.5342,131,0.06347,156,0.36612
ENSG00000086232,EIF2AK1,66,-0.7126,91,-0.1762,91,-0.2079,167,0.92988,98,-0.0400
ENSG00000136238,RAC1,545,0.20822,474,-0.0377,522,0.16642,368,-0.4611,473,-0.0388
ENSG00000136240,KDELR2,65,0.23914,16,-1.9529,49,-0.2898,26,-1.2653,134,1.69364
ENSG00000106399,RPA3,35,-0.9348,69,0.17523,81,0.63059,44,-0.5727,62,-0.0048
ENSG00000189043,NDUFA4,800,-0.6702,1246,0.07362,1265,0.12662,1217,0.03366,1371,0.24337
ENSG00000106443,PHF14,113,0.44785,77,-0.2143,59,-0.7775,129,0.69810,88,0.01213
ENSG00000106460,TMEM106B,68,-0.7056,92,-0.2142,104,-0.0010,193,1.15544,64,-0.8108
ENSG00000106537,TSPAN13,22,-2.7089,79,-0.7589,164,0.64881,189,0.75457,129,0.06366
ENSG00000136237,RAPGEF5,223,2.41761,13,-2.6410,25,-1.9083,124,1.01523,20,-2.0216
ENSG00000196683,TOMM7,426,-0.1882,558,0.28306,410,-0.3083,390,-0.3371,658,0.58382
ENSG00000122550,KLHL7,28,-1.5712,63,-0.2830,63,-0.3550,153,1.37139,78,0.07211
ENSG00000164548,TRA2A,79,0.39280,64,0.01763,48,-0.5578,10,-2.8433,130,1.38422
ENSG00000172115,CYCS,188,-1.1141,336,-0.1723,324,-0.2869,473,0.42886,584,0.82704
ENSG00000122566,HNRNPA2B1,379,0.44892,291,-0.0151,237,-0.4473,212,-0.5500,409,0.59365
ENSG00000122565,CBX3,108,-0.6235,119,-0.4634,158,0.02943,229,0.69052,165,0.10016
ENSG00000086300,SNX10,139,-1.6586,331,-0.2751,558,0.86947,499,0.44061,252,-0.7284
ENSG00000005020,SKAP2,68,0.05538,59,-0.1841,74,0.25783,94,0.62352,27,-1.4423
ENSG00000106052,TAX1BP1,197,-0.2844,215,-0.1366,212,-0.1979,265,0.22719,296,0.42564
ENSG00000136193,SCRN1,159,-0.8986,192,-0.5944,323,0.36626,295,0.12526,354,0.45492
ENSG00000180354,MTURN,1490,2.41218,404,-0.2960,184,-1.7704,335,-0.6062,290,-0.8425
ENSG00000106105,GARS,49,-1.6299,85,-0.7694,235,1.44343,103,-0.4624,107,-0.4040
ENSG00000240583,AQP1,213,0.01509,427,1.34755,250,0.38213,49,-2.3060,77,-1.6179
ENSG00000078549,ADCYAP1R1,85,-0.8293,232,0.92239,137,-0.0559,107,-0.4635,146,0.06014
ENSG00000105778,AVL9,47,-0.7156,43,-0.8362,84,0.33658,116,0.86235,59,-0.3328
ENSG00000122642,FKBP9,73,-0.4212,50,-1.0419,87,-0.1614,124,0.49101,143,0.76119
ENSG00000122545,SEPTIN7,854,1.00593,294,-0.8652,364,-0.6295,631,0.42498,472,-0.0856
ENSG00000011426,ANLN,213,2.95245,42,-0.5263,21,-1.8353,39,-0.6469,12,-2.4908
ENSG00000155849,ELMO1,80,-0.3422,74,-0.4631,60,-0.9619,174,1.07532,138,0.62946
ENSG00000086289,EPDR1,103,-1.7689,152,-1.1639,497,1.19516,395,0.43043,217,-0.6002
ENSG00000010270,STARD3NL,43,-1.6261,96,-0.3510,198,1.34248,93,-0.4026,80,-0.6490
ENSG00000078053,AMPH,55,-1.3788,139,0.11663,73,-1.1049,264,1.34663,176,0.53451
ENSG00000006715,VPS41,91,-0.3738,104,-0.1505,150,0.65063,113,-0.0107,74,-0.7206
ENSG00000006451,RALA,106,0.70011,66,-0.1553,65,-0.2020,80,0.18929,49,-0.6384
ENSG00000065883,CDK13,52,0.01438,98,1.19958,19,-1.8494,50,-0.0761,73,0.62610
ENSG00000106588,PSMA2,62,-0.9344,88,-0.3625,157,0.87882,102,-0.1199,89,-0.3430
ENSG00000136279,DBNL,78,-0.6907,99,-0.2968,157,0.66317,79,-0.6678,139,0.28587
ENSG00000106636,YKT6,52,-1.1461,106,0.00427,153,0.88805,135,0.43236,36,-1.7288
ENSG00000058404,CAMK2B,194,-1.0637,223,-0.8442,311,-0.3599,741,1.32286,441,0.30922
ENSG00000015676,NUDCD3,168,-0.0681,129,-0.5090,201,0.31899,185,0.10566,162,-0.1209
ENSG00000158604,TMED4,72,-0.2231,74,-0.1794,85,0.07347,101,0.36024,76,-0.1291
ENSG00000105953,OGDH,61,-0.9229,94,-0.2204,128,0.39678,168,0.82227,64,-0.8503
ENSG00000122515,ZMIZ2,53,0.11601,56,0.18543,23,-1.4601,76,0.74874,70,0.58891
ENSG00000196262,PPIA,724,-1.0352,1081,-0.3867,1971,0.90483,1264,-0.1240,1140,-0.2989
ENSG00000105968,H2AFV,139,-0.0787,175,0.33291,110,-0.5558,93,-0.7323,243,0.94724
ENSG00000136280,CCM2,49,-0.9344,27,-1.8472,157,1.57070,45,-1.0745,88,0.01640
ENSG00000136274,NACAD,164,0.52597,30,-2.1908,157,0.58489,132,0.13090,93,-0.4692
ENSG00000122679,RAMP3,38,-0.9202,31,-1.2388,154,2.74354,11,-2.7267,10,-2.8533
ENSG00000136205,TNS3,66,0.40952,115,1.54368,12,-2.5331,21,-1.4587,86,0.91937
ENSG00000132437,DDC,53,-2.0697,92,-1.2106,410,2.24341,162,-0.3043,37,-2.5717
ENSG00000106070,GRB10,52,-0.8881,66,-0.4827,116,0.62470,121,0.54854,61,-0.6132
ENSG00000170419,VSTM2A,23,-2.2251,72,-0.4530,17,-2.8998,252,2.00575,183,1.25620
ENSG00000132432,SEC61G,88,-0.5872,90,-0.5498,167,0.67243,104,-0.3133,135,0.13625
ENSG00000154978,VOPP1,54,-0.9937,81,-0.3292,127,0.59616,71,-0.5465,130,0.50001
ENSG00000146729,NIPSNAP2,66,-0.9888,134,0.18248,110,-0.1907,135,0.19256,169,0.60152
ENSG00000146731,CCT6A,132,-0.6284,166,-0.2498,200,0.08777,197,0.04700,257,0.52305
ENSG00000129103,SUMF2,56,-0.0317,71,0.38568,55,-0.0837,62,0.14953,44,-0.4582
ENSG00000106153,CHCHD2,374,-1.0902,668,-0.1422,860,0.38569,809,0.18935,783,0.13316
ENSG00000196715,VKORC1L1,44,-0.9148,49,-0.7395,81,0.10706,124,0.86291,84,0.13797
ENSG00000106609,TMEM248,56,-1.3335,105,-0.3099,149,0.36665,193,0.76639,108,-0.2762
ENSG00000126524,SBDS,162,-0.3235,121,-0.8006,275,0.80458,136,-0.6122,209,0.10800
ENSG00000009954,BAZ1B,232,1.17330,66,-1.0481,48,-1.7661,170,0.55484,184,0.70387
ENSG00000176410,DNAJC30,34,-0.9480,48,-0.4070,55,-0.2112,92,0.75027,81,0.50980
ENSG00000071462,BUD23,75,0.13419,47,-0.6590,60,-0.2949,99,0.63788,75,0.14111
ENSG00000106683,LIMK1,78,-0.8206,129,-0.0019,135,0.09420,198,0.77551,99,-0.4364
ENSG00000106682,EIF4H,191,-0.5344,200,-0.4604,306,0.35062,285,0.14243,286,0.14987
ENSG00000106665,CLIP2,180,0.38255,133,-0.1452,110,-0.5570,215,0.71689,121,-0.3090
ENSG00000263001,GTF2I,458,-0.2379,512,-0.0510,489,-0.1594,658,0.39254,557,0.09494
ENSG00000274070,CASTOR2,57,-0.7570,87,-0.0514,63,-0.7084,120,0.50622,150,0.93702
ENSG00000005486,RHBDD2,268,-1.7416,395,-1.1431,939,0.38159,1535,1.25064,684,-0.2538
ENSG00000127948,POR,44,-0.8793,80,0.09934,87,0.31531,101,0.51966,54,-0.5645
ENSG00000189077,TMEM120A,50,-0.9183,42,-1.2049,87,0.00267,170,1.26368,87,-0.0037
ENSG00000146701,MDH2,138,-1.0842,242,-0.1713,317,0.38508,379,0.63060,211,-0.4012
ENSG00000106211,HSPB1,193,-0.9292,298,-0.2243,608,1.56332,170,-1.1308,160,-1.2272
ENSG00000170027,YWHAG,520,-1.6413,981,-0.6419,1873,0.61450,2196,0.76885,1195,-0.3164
