Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000133398,MED10,83,0.51045,0,-7.1629,34,-0.9153,134,1.64038,39,-0.7651,72,0.26516,46,-0.4375,28,-1.1691
ENSG00000215218,UBE2QL1,83,-0.1382,0,-7.3173,67,-0.4700,84,-0.1385,214,1.82692,22,-2.1496,51,-0.8919,88,-0.0437
ENSG00000145545,SRD5A1,83,0.98060,35,-0.4241,8,-2.5694,97,1.53609,41,-0.2175,16,-1.5578,12,-1.9888,30,-0.6892
ENSG00000078295,ADCY2,83,-0.1113,237,1.69704,29,-1.7213,82,-0.1586,107,0.32959,25,-1.9006,73,-0.3235,68,-0.4175
ENSG00000124275,MTRR,889,5.18144,12,-3.3280,0,-6.9584,14,-3.2534,26,-2.3287,64,-0.8417,21,-2.4849,40,-1.5688
ENSG00000247516,MIR4458HG,83,1.06413,0,-6.6981,130,1.90218,43,-0.0217,18,-1.4906,36,-0.2937,38,-0.2365,30,-0.5980
ENSG00000112902,SEMA5A,83,0.31558,0,-7.3328,181,1.68769,88,0.46603,47,-0.6609,35,-1.0302,35,-1.0436,81,0.27197
ENSG00000150753,CCT5,83,-1.0835,156,-0.1189,130,-0.4014,331,1.38255,157,-0.1176,126,-0.4469,82,-1.1111,123,-0.4838
ENSG00000164237,CMBL,83,1.82571,22,-0.4507,10,-1.6075,35,0.31108,20,-0.6330,1,-4.8390,29,0.01450,37,0.38521
ENSG00000145495,MARCH6,83,-1.5566,268,0.24887,176,-0.4178,275,0.33255,316,0.60365,217,-0.0931,137,-0.8068,233,0.02211
ENSG00000169862,CTNND2,83,-1.4293,468,1.35505,255,0.30582,183,-0.2474,177,-0.3115,133,-0.7208,237,0.18939,213,0.01693
ENSG00000038382,TRIO,83,0.71538,29,-0.9772,115,1.28263,64,0.31726,53,-0.0364,11,-2.3439,29,-0.9312,37,-0.5725
ENSG00000154122,ANKH,83,-0.6308,83,-0.6354,69,-0.9106,137,0.17819,172,0.60503,191,0.69849,93,-0.4558,108,-0.2253
ENSG00000173545,ZNF622,83,1.86226,0,-6.0874,0,-6.7216,35,0.36398,38,0.49866,15,-1.0024,13,-1.1692,30,0.08611
ENSG00000154153,RETREG1,83,-0.3758,108,0.03863,2,-5.4258,157,0.75571,76,-0.5760,247,1.45361,60,-0.8793,90,-0.2510
ENSG00000145555,MYO10,83,0.24249,232,2.09861,58,-0.3365,16,-2.4118,22,-1.9143,87,0.31912,103,0.58851,78,0.13188
ENSG00000176788,BASP1,398,-0.8348,108,-2.7749,871,0.40355,1020,0.77874,1075,0.88656,261,-1.4758,539,-0.3676,430,-0.7178
ENSG00000145526,CDH18,83,0.67391,0,-7.0228,24,-1.2724,70,0.44529,122,1.65670,1,-5.0106,29,-0.9657,29,-1.0010
ENSG00000040731,CDH10,83,1.73530,40,0.44452,18,-0.8162,34,0.17742,32,0.10216,7,-2.2335,8,-1.9141,17,-0.9173
ENSG00000113361,CDH6,83,1.57331,58,0.90312,18,-0.9530,35,0.09539,20,-0.8236,5,-2.8497,20,-0.8038,38,0.23460
ENSG00000113360,DROSHA,83,1.37709,32,-0.2382,57,0.71283,15,-1.4786,39,0.09488,22,-0.7776,22,-0.7683,45,0.30539
ENSG00000082213,C5orf22,83,1.34538,36,-0.0820,53,0.54713,18,-1.1731,53,0.66403,10,-1.9844,21,-0.9023,29,-0.3892
ENSG00000133401,PDZD2,83,0.85231,127,1.61649,53,0.11137,24,-1.2044,25,-1.1118,53,0.09246,37,-0.4610,44,-0.1772
ENSG00000113384,GOLPH3,83,0.68617,15,-1.9306,79,0.60631,54,-0.0275,63,0.25190,71,0.42683,31,-0.8709,34,-0.7555
ENSG00000056097,ZFR,850,2.64894,236,0.21138,131,-0.7114,105,-1.1443,145,-0.6096,155,-0.4566,83,-1.4046,112,-0.9543
ENSG00000113387,SUB1,83,-2.0418,335,0.07941,387,0.31677,574,1.17118,328,0.05377,163,-1.0438,194,-0.7757,219,-0.5891
ENSG00000113407,TARS,83,0.71690,70,0.41846,19,-1.5765,52,-0.0754,72,0.53546,38,-0.5431,22,-1.3310,59,0.14595
ENSG00000242110,AMACR,83,1.54257,35,0.03874,11,-1.7097,44,0.49899,41,0.35925,16,-1.1686,21,-0.7421,2,-4.0004
ENSG00000168724,DNAJC21,83,0.82627,0,-6.8944,35,-0.5785,50,-0.0266,52,0.06235,68,0.48625,42,-0.2881,72,0.58752
ENSG00000164187,LMBRD2,83,-0.1384,22,-2.1080,83,-0.1495,119,0.49551,130,0.68030,55,-0.7784,55,-0.7708,112,0.34304
ENSG00000152620,NADK2,83,0.55564,226,2.45657,26,-1.2791,27,-1.3185,47,-0.4149,24,-1.3824,46,-0.4031,41,-0.5708
ENSG00000079215,SLC1A3,83,-2.6305,3207,4.22286,273,-0.8663,96,-2.5553,138,-2.0124,134,-1.9349,242,-1.0495,341,-0.5217
ENSG00000164190,NIPBL,83,0.50752,58,-0.0707,34,-0.9205,33,-1.0509,45,-0.5405,87,0.58545,38,-0.7510,155,1.61027
ENSG00000197603,CPLANE1,83,1.13001,67,0.75958,33,-0.3856,32,-0.4950,19,-1.2977,19,-1.2513,42,-0.0029,77,0.98534
ENSG00000113594,LIFR,83,-1.0621,682,2.65443,107,-0.6776,72,-1.3917,84,-1.1370,156,-0.0939,68,-1.3588,245,0.64520
ENSG00000164327,RICTOR,83,0.89948,68,0.54454,63,0.43918,18,-1.5907,30,-0.7956,63,0.42997,24,-1.0631,85,0.93001
ENSG00000113638,TTC33,83,1.03007,6,-2.9411,62,0.51712,44,-0.0208,58,0.48316,29,-0.6596,31,-0.5772,32,-0.5199
ENSG00000132356,PRKAA1,904,4.22946,22,-2.6945,31,-2.2189,53,-1.5304,81,-0.8565,60,-1.2271,20,-2.8250,29,-2.2824
ENSG00000145592,RPL37,1108,0.11438,820,-0.3631,2409,1.45477,559,-1.0404,603,-0.9156,1487,0.60006,963,-0.1103,1205,0.25115
ENSG00000182836,PLCXD3,83,-0.4389,76,-0.5873,87,-0.3683,197,1.15636,164,0.76152,4,-4.8260,68,-0.7539,60,-0.9351
ENSG00000083720,OXCT1,83,0.02163,68,-0.2966,102,0.35409,83,0.02273,108,0.50793,41,-1.0726,63,-0.4290,82,0.00192
ENSG00000205765,C5orf51,83,1.36339,57,0.70329,10,-1.8967,32,-0.2803,25,-0.6572,59,0.76169,15,-1.4191,33,-0.1759
ENSG00000250722,SELENOP,83,-1.9937,326,0.08924,165,-0.9704,63,-2.5415,81,-2.1638,1783,3.62216,155,-1.0667,282,-0.1439
ENSG00000112972,HMGCS1,83,-1.5035,120,-0.9573,129,-0.8490,421,1.29155,327,0.74080,166,-0.4524,100,-1.2322,123,-0.9192
ENSG00000172239,PAIP1,83,-0.1062,131,0.63182,110,0.33618,90,0.02578,89,-0.0044,103,0.23545,44,-1.0903,61,-0.5866
ENSG00000248092,NNT-AS1,83,0.69572,140,1.62839,21,-1.4816,28,-1.0975,38,-0.6168,66,0.31626,67,0.33227,35,-0.6884
ENSG00000112992,NNT,83,0.69747,61,0.18228,25,-1.1771,41,-0.4753,85,0.85893,26,-1.1370,52,-0.0564,43,-0.3629
ENSG00000112996,MRPS30,83,1.20068,51,0.37241,56,0.52434,19,-1.2344,54,0.52105,4,-3.2241,19,-1.1712,47,0.21431
ENSG00000164172,MOCS2,83,0.34271,2,-4.8943,110,0.81563,82,0.35817,73,0.15363,60,-0.1908,45,-0.6313,63,-0.1108
ENSG00000164258,NDUFS4,83,0.09465,5,-4.0348,88,0.18631,117,0.76265,80,0.04188,90,0.21516,56,-0.5217,68,-0.2330
ENSG00000178996,SNX18,83,1.25143,113,1.83418,11,-1.8896,8,-2.4204,6,-2.8611,98,1.55581,32,-0.3465,29,-0.4869
ENSG00000067248,DHX29,83,1.44547,30,-0.2855,6,-2.5702,39,0.14422,20,-0.9304,57,0.77935,31,-0.2065,30,-0.2518
ENSG00000039123,MTREX,83,0.99833,0,-5.9782,61,0.46280,22,-1.2267,52,0.23748,50,0.14149,33,-0.5257,82,0.97065
ENSG00000067113,PLPP1,83,0.39717,47,-0.5168,115,0.94663,66,0.02037,50,-0.4697,133,1.20120,23,-1.6125,19,-1.8362
ENSG00000134352,IL6ST,83,-1.1296,212,0.32823,315,1.00250,111,-0.7592,135,-0.4326,166,-0.0662,130,-0.4452,330,1.08566
ENSG00000062194,GPBP1,83,-0.2478,127,0.42898,140,0.59794,72,-0.5180,73,-0.5000,101,0.06411,69,-0.5372,162,0.84427
ENSG00000152932,RAB3C,83,-2.1854,40,-3.2480,235,-0.6298,879,2.00292,463,0.51792,44,-3.1207,181,-1.0324,243,-0.5762
ENSG00000113448,PDE4D,83,1.59349,0,-6.2842,33,0.02563,14,-1.4034,35,0.13633,20,-0.7648,32,-0.0372,61,1.02953
ENSG00000164181,ELOVL7,83,1.21270,0,-6.5788,180,2.83208,17,-1.4265,9,-2.3894,37,-0.1405,16,-1.4403,37,-0.1538
ENSG00000164182,NDUFAF2,83,0.56650,0,-7.1145,73,0.35303,83,0.65990,48,-0.3667,63,0.10732,27,-1.1753,79,0.48140
ENSG00000188725,SMIM15,83,1.31147,50,0.42490,70,0.99228,32,-0.3198,18,-1.2100,20,-0.9668,18,-1.1590,41,0.11538
ENSG00000130449,ZSWIM6,83,0.82726,18,-1.5930,50,0.00215,32,-0.7926,50,-0.0257,96,1.07633,39,-0.4184,55,0.15079
ENSG00000068796,KIF2A,83,0.61396,16,-1.9221,24,-1.3511,59,0.06430,48,-0.3231,77,0.49167,47,-0.3112,111,1.10931
ENSG00000164197,RNF180,83,1.58034,37,0.18127,14,-1.2619,23,-0.5977,16,-1.2211,25,-0.4317,27,-0.3038,66,1.14378
ENSG00000153006,SREK1IP1,83,1.14841,20,-1.1020,96,1.40714,23,-0.9998,28,-0.6902,40,-0.0588,27,-0.6925,50,0.28960
ENSG00000153015,CWC27,83,1.24673,0,-6.5517,60,0.66088,33,-0.2992,33,-0.3403,16,-1.3851,47,0.27653,59,0.63945
ENSG00000113595,TRIM23,83,0.02349,107,0.42687,64,-0.3816,72,-0.2253,133,0.92729,51,-0.7273,52,-0.7198,54,-0.6649
ENSG00000113597,TRAPPC13,83,1.29877,11,-1.8501,45,0.25237,45,0.30099,47,0.34534,29,-0.4423,21,-0.9300,12,-1.7803
ENSG00000197860,SGTB,83,-0.2324,0,-7.8246,89,-0.1206,143,0.74593,135,0.64067,99,0.03610,46,-1.1276,91,-0.1013
ENSG00000123213,NLN,896,5.55236,6,-4.2253,0,-8.5983,21,-2.5577,18,-2.8190,37,-1.5936,22,-2.3569,24,-2.2356
ENSG00000112851,ERBIN,83,-0.7438,161,0.29484,104,-0.4062,50,-1.6107,72,-1.0403,315,1.46420,146,0.13553,286,1.28451
ENSG00000153914,SREK1,83,0.40086,151,1.43441,67,0.05139,27,-1.4370,41,-0.7769,65,-0.0024,41,-0.7282,106,0.81291
ENSG00000069020,MAST4,83,0.30684,126,1.01067,130,1.05716,22,-1.8814,77,0.19159,27,-1.4180,54,-0.3679,71,0.05722
ENSG00000145675,PIK3R1,83,-0.0948,102,0.22449,73,-0.2934,33,-1.5992,73,-0.3296,203,1.42119,61,-0.5866,148,0.85534
ENSG00000145740,SLC30A5,83,1.06764,72,0.80382,67,0.69377,41,-0.0995,36,-0.3536,14,-1.7460,13,-1.8368,36,-0.3291
ENSG00000134056,MRPS36,83,0.56646,0,-7.1137,90,0.69690,74,0.43393,60,0.02930,70,0.27273,34,-0.8323,42,-0.5081
ENSG00000085231,AK6,83,1.17515,12,-1.8509,29,-0.5603,58,0.62650,35,-0.2821,43,0.05004,19,-1.2102,42,0.02350
ENSG00000273841,TAF9,855,3.14590,66,-1.4728,122,-0.5371,170,-0.0217,112,-0.7412,24,-2.9246,58,-1.6503,31,-2.5803
ENSG00000152942,RAD17,83,1.40722,18,-1.0368,42,0.23389,40,0.17554,34,-0.0991,11,-1.7883,9,-2.0470,51,0.53514
ENSG00000145734,BDP1,83,0.32485,84,0.33091,35,-1.0292,45,-0.7242,36,-1.0757,68,-0.0130,81,0.28503,169,1.56710
ENSG00000164326,CARTPT,83,-0.3213,0,-7.9062,0,-8.5114,456,5.00861,4,-4.9107,6,-4.1805,8,-3.7345,5,-4.3332
ENSG00000131711,MAP1B,2217,-0.4238,528,-2.5824,1083,-1.5173,5327,1.21668,3525,0.36224,1824,-0.7261,2104,-0.5052,3528,0.31841
ENSG00000113048,MRPS27,83,0.88225,108,1.34742,49,0.01991,39,-0.3977,42,-0.2602,23,-1.1508,27,-0.8974,35,-0.5134
ENSG00000083312,TNPO1,83,-0.4059,179,0.83759,72,-0.6262,104,-0.0722,124,0.25809,108,0.01034,65,-0.7846,115,0.09837
ENSG00000145741,BTF3,83,-1.3079,187,-0.0651,438,1.38341,176,-0.1775,137,-0.6080,259,0.46454,139,-0.5341,214,0.15615
ENSG00000171617,ENC1,83,-1.1350,30,-2.6475,254,0.62446,332,1.30998,244,0.64739,42,-2.1472,65,-1.4983,107,-0.7538
ENSG00000049860,HEXB,83,0.99754,83,0.98796,43,-0.0871,58,0.42802,40,-0.2414,8,-2.4855,18,-1.4070,26,-0.8716
ENSG00000164346,NSA2,83,0.26319,35,-1.0626,44,-0.7468,71,0.00058,38,-1.0571,174,1.54360,54,-0.4137,100,0.56011
ENSG00000198780,FAM169A,881,3.56146,24,-2.8136,105,-0.6085,70,-1.3307,105,-0.6651,55,-1.5767,46,-1.8380,87,-0.8934
ENSG00000113161,HMGCR,83,-0.5329,26,-2.2820,127,0.13286,224,1.31002,162,0.60718,66,-0.8859,43,-1.5292,53,-1.2206
ENSG00000113163,CERT1,83,-0.1310,0,-7.7322,49,-0.9452,115,0.44471,136,0.78000,53,-0.8360,66,-0.4999,152,0.85290
ENSG00000122008,POLK,83,1.44867,75,1.25098,4,-3.1866,29,-0.3559,15,-1.3604,31,-0.2139,26,-0.4957,48,0.47139
ENSG00000122012,SV2C,358,1.27312,60,-1.5867,102,-0.7899,279,0.97713,227,0.55744,32,-2.5124,62,-1.5434,63,-1.5056
ENSG00000145708,CRHBP,83,0.99169,14,-1.8269,61,0.47277,44,-0.0634,84,1.20525,11,-2.1760,14,-1.7439,18,-1.4056
ENSG00000164252,AGGF1,83,0.74959,26,-1.0958,40,-0.4182,58,0.17663,68,0.45753,39,-0.4636,45,-0.2397,42,-0.3543
ENSG00000113231,PDE8B,83,0.21857,55,-0.4388,72,-0.0128,67,-0.1560,140,1.32602,28,-1.4665,38,-1.0036,37,-1.0521
ENSG00000164253,WDR41,83,1.29895,47,0.30472,35,-0.1718,32,-0.3329,32,-0.3261,38,-0.0317,15,-1.4602,41,0.09552
ENSG00000171540,OTP,83,1.34324,0,-6.4757,34,-0.1788,4,-3.3625,90,1.86153,0,-5.9075,44,0.26911,26,-0.5669
ENSG00000171530,TBCA,83,-1.7620,197,-0.4560,369,0.54739,378,0.68240,288,0.15847,215,-0.3253,207,-0.3839,235,-0.1812
ENSG00000132842,AP3B1,83,1.17557,31,-0.4606,50,0.32357,34,-0.3222,26,-0.7536,39,-0.0869,29,-0.5307,58,0.55935
ENSG00000085365,SCAMP1,83,-1.1611,192,0.13300,129,-0.4946,245,0.62108,282,0.90514,106,-0.7890,87,-1.0949,114,-0.6885
ENSG00000152409,JMY,83,1.09121,65,0.65973,18,-1.3575,42,-0.0444,34,-0.4113,41,-0.0827,28,-0.6596,45,0.05812
ENSG00000177034,MTX3,83,0.96142,93,1.15565,13,-1.8911,33,-0.5985,61,0.51442,12,-2.0208,28,-0.8067,48,0.05368
ENSG00000113296,THBS4,83,1.41325,17,-1.1300,43,0.27614,14,-1.5303,29,-0.3897,36,-0.0260,47,0.43571,49,0.50007
ENSG00000164300,SERINC5,83,1.08496,50,0.22703,28,-0.6867,23,-1.0325,8,-2.6991,137,2.04078,34,-0.3663,39,-0.1585
ENSG00000039319,ZFYVE16,83,0.12859,84,0.15163,41,-0.9583,37,-1.2046,32,-1.4584,164,1.28316,61,-0.3550,196,1.61337
ENSG00000228716,DHFR,83,1.49975,40,0.23688,12,-1.5896,28,-0.3492,22,-0.7489,41,0.25882,23,-0.6499,46,0.45910
ENSG00000145687,SSBP2,83,-0.3444,259,1.57614,67,-0.6752,95,-0.1455,122,0.30615,43,-1.3533,62,-0.7935,86,-0.2912
ENSG00000186468,RPS23,83,-3.3278,891,0.24573,2391,2.03172,477,-0.8121,440,-0.9422,951,0.35365,715,-0.1076,786,0.04247
ENSG00000174695,TMEM167A,83,-0.4346,38,-1.6352,105,-0.0664,163,0.75937,112,0.04057,109,-0.0176,91,-0.2989,121,0.15284
ENSG00000038427,VCAN,83,0.21160,224,1.98080,99,0.50279,6,-3.8013,17,-2.3204,68,-0.1240,46,-0.7348,165,1.38337
ENSG00000164176,EDIL3,83,-1.8834,50,-2.6454,138,-1.1312,280,-0.0404,175,-0.8399,1207,2.71124,194,-0.6087,280,-0.0348
ENSG00000127184,COX7C,83,-3.3321,1093,0.57995,983,0.40298,1125,0.73064,716,-0.1247,588,-0.4211,601,-0.3872,644,-0.2788
ENSG00000145715,RASA1,83,0.05662,124,0.70782,34,-1.3214,164,1.44955,62,-0.4471,23,-1.8927,23,-1.9172,66,-0.3167
ENSG00000134480,CCNH,83,0.89195,52,0.09567,44,-0.1420,56,0.25962,52,0.12358,37,-0.4203,25,-1.0460,29,-0.8174
ENSG00000247828,TMEM161B-AS1,83,0.57238,143,1.52802,15,-2.0719,28,-1.2361,37,-0.7654,28,-1.1332,39,-0.6339,148,1.58962
ENSG00000245526,LINC00461,83,0.79497,96,1.03453,75,0.61981,27,-1.1043,15,-1.9467,49,-0.0632,47,-0.1273,79,0.70783
ENSG00000153140,CETN3,83,1.31167,60,0.73977,61,0.76738,19,-1.1422,21,-0.9674,47,0.33001,18,-1.1393,32,-0.3036
ENSG00000176055,MBLAC2,83,1.65944,9,-1.8660,11,-1.5582,65,1.45016,15,-1.2125,34,0.09733,11,-1.5283,8,-1.9634
ENSG00000113369,ARRDC3,83,0.78779,38,-0.4936,42,-0.3322,61,0.32270,32,-0.8268,84,0.79908,36,-0.5615,47,-0.1493
ENSG00000237187,NR2F1-AS1,890,4.68958,0,-8.1341,52,-1.2830,11,-3.6846,59,-1.1850,26,-2.3200,36,-1.8379,53,-1.2551
ENSG00000175745,NR2F1,83,-0.6327,497,2.56477,103,-0.3037,38,-1.9245,132,0.09512,27,-2.2860,98,-0.3828,100,-0.3426
ENSG00000113391,FAM172A,83,0.82546,99,1.12463,111,1.33083,21,-1.4475,33,-0.7270,30,-0.8260,24,-1.1143,50,-0.0153
ENSG00000175471,MCTP1,83,0.95089,0,-6.7908,20,-1.2649,100,1.55066,49,0.07423,6,-2.9407,20,-1.3238,42,-0.1659
ENSG00000198677,TTC37,83,-0.2764,114,0.21654,92,-0.1253,125,0.43372,97,-0.0357,136,0.51175,40,-1.3966,83,-0.2877
ENSG00000164292,RHOBTB3,83,0.30642,117,0.87112,85,0.33130,17,-2.2239,21,-1.9051,130,1.06676,83,0.30270,114,0.83000
ENSG00000173221,GLRX,83,1.43473,8,-2.2814,4,-3.2948,58,0.92411,38,0.11094,35,-0.0504,18,-1.0855,19,-0.9471
ENSG00000118985,ELL2,83,0.59558,54,-0.1041,0,-7.7117,81,0.62670,35,-0.8707,137,1.47239,39,-0.6182,35,-0.7972
ENSG00000175426,PCSK1,83,0.36916,0,-7.2818,56,-0.2559,150,1.72252,89,0.55994,2,-4.9893,16,-2.1077,25,-1.4656
ENSG00000153113,CAST,83,-0.0146,71,-0.2585,59,-0.5574,130,0.83732,62,-0.5281,70,-0.2989,50,-0.8152,124,0.63301
ENSG00000113441,LNPEP,83,0.05005,74,-0.1318,89,0.14952,100,0.38968,71,-0.2255,44,-0.9519,41,-1.0426,135,0.84810
ENSG00000145721,LIX1,83,0.87530,166,2.19546,44,-0.1547,19,-1.5334,32,-0.7374,9,-2.5465,30,-0.7807,56,0.20239
ENSG00000174136,RGMB,83,-0.2877,25,-2.0664,50,-1.0701,224,1.68891,128,0.45698,29,-1.8939,65,-0.6713,44,-1.2569
ENSG00000174132,FAM174A,897,3.89891,118,-0.3095,45,-1.7618,95,-0.7070,54,-1.6014,26,-2.5781,29,-2.4113,21,-2.9021
ENSG00000113532,ST8SIA4,83,1.62027,0,-6.2641,19,-0.7894,10,-1.8737,72,1.67225,11,-1.5589,22,-0.6108,23,-0.5166
ENSG00000145730,PAM,785,1.81445,19,-3.9570,181,-0.6760,346,0.40039,415,0.75985,44,-2.7681,116,-1.3586,122,-1.2789
ENSG00000145725,PPIP5K2,83,0.74051,37,-0.5493,55,0.07124,79,0.75094,48,-0.1628,27,-1.0500,17,-1.7377,56,0.10095
ENSG00000181751,C5orf30,83,1.42265,29,-0.3519,23,-0.6793,38,0.10550,33,-0.1608,45,0.34551,27,-0.4488,11,-1.7570
ENSG00000112874,NUDT12,83,1.47567,26,-0.4585,13,-1.4565,34,-0.0610,28,-0.3563,64,0.98869,15,-1.3166,24,-0.5581
ENSG00000145743,FBXL17,83,0.09565,74,-0.0919,23,-1.8604,91,0.26478,95,0.34671,74,-0.0937,83,0.08752,77,-0.0377
ENSG00000151422,FER,83,1.70714,0,-6.1994,16,-1.0158,25,-0.3412,13,-1.3868,26,-0.2956,28,-0.1383,79,1.61111
ENSG00000198961,PJA2,83,-2.4823,270,-0.7254,469,0.14075,561,0.49942,656,0.81638,306,-0.5329,232,-0.9564,499,0.24183
ENSG00000112893,MAN2A1,83,0.67637,0,-7.0207,18,-1.7283,5,-3.6304,20,-1.6162,263,3.02078,31,-0.8797,105,1.07424
ENSG00000164209,SLC25A46,83,-0.3849,13,-3.1105,152,0.58246,147,0.60404,167,0.87038,82,-0.4020,42,-1.4341,64,-0.7960
ENSG00000164211,STARD4,83,1.26443,0,-6.5376,18,-1.1724,56,0.68128,45,0.26505,17,-1.2465,27,-0.6047,44,0.17014
ENSG00000134986,NREP,83,0.21608,42,-0.8586,183,1.59235,62,-0.2721,84,0.27011,12,-2.6583,59,-0.3405,55,-0.4367
ENSG00000224032,EPB41L4A-AS1,83,0.64781,45,-0.3596,38,-0.5883,61,0.14997,58,0.05646,77,0.50893,33,-0.8099,47,-0.2843
ENSG00000134982,APC,83,-1.0650,192,0.23710,126,-0.4294,147,-0.2117,116,-0.6124,148,-0.1758,191,0.23194,389,1.46304
ENSG00000153037,SRP19,880,3.77527,32,-2.2736,85,-0.8438,61,-1.4356,104,-0.5853,52,-1.5777,48,-1.6849,27,-2.5099
ENSG00000129625,REEP5,83,-2.0895,141,-1.3083,262,-0.3620,511,0.85015,567,1.07329,238,-0.5111,161,-1.1096,248,-0.4467
ENSG00000172795,DCP2,83,0.94626,124,1.67587,16,-1.5956,38,-0.3566,22,-1.2244,18,-1.4299,23,-1.0653,83,0.94455
ENSG00000047188,YTHDC2,83,1.54831,0,-5.4984,31,-0.1292,30,-0.2088,42,0.40894,5,-2.7245,17,-1.0484,56,0.83581
ENSG00000152503,TRIM36,83,-0.0605,89,0.04995,23,-1.9786,141,0.94865,127,0.73624,44,-1.0388,24,-1.9266,64,-0.4765
ENSG00000164219,PGGT1B,83,2.07702,0,-5.9373,0,-6.4187,17,-0.6589,19,-0.5292,25,-0.0686,22,-0.2460,55,1.27492
ENSG00000145780,FEM1C,83,1.44983,59,0.84870,2,-4.1539,27,-0.4892,27,-0.4893,43,0.29688,23,-0.6438,37,0.08423
ENSG00000134970,TMED7,83,-0.2999,171,0.87455,112,0.17169,90,-0.1908,73,-0.5465,178,0.94858,49,-1.0967,85,-0.2589
ENSG00000129596,CDO1,83,0.45808,114,0.99616,67,0.10441,65,0.05710,60,-0.0862,48,-0.4223,27,-1.3057,39,-0.7282
ENSG00000145782,ATG12,83,0.53320,13,-2.2845,131,1.31664,71,0.30976,44,-0.5205,59,-0.0389,44,-0.4780,39,-0.6538
ENSG00000177879,AP3S1,83,-0.0061,13,-2.7824,90,0.11423,136,0.93950,114,0.58985,43,-1.0125,39,-1.1593,67,-0.3523
ENSG00000092421,SEMA6A,83,0.60305,0,-7.0805,96,0.83642,26,-1.3100,46,-0.4046,175,1.96231,22,-1.4311,56,-0.0479
ENSG00000172869,DMXL1,83,0.69661,7,-3.0851,44,-0.3477,42,-0.4347,61,0.20763,64,0.25705,31,-0.8670,109,1.16480
ENSG00000133835,HSD17B4,83,-0.5700,200,0.85055,123,0.03690,89,-0.5114,113,-0.1093,187,0.73101,73,-0.7741,128,0.10971
ENSG00000205302,SNX2,83,0.49289,54,-0.2170,44,-0.5110,68,0.17410,71,0.26138,79,0.40268,29,-1.1270,48,-0.3904
ENSG00000064652,SNX24,83,1.51256,21,-0.7286,8,-2.0799,36,0.10762,27,-0.4138,57,0.84399,20,-0.8133,26,-0.4569
ENSG00000151292,CSNK1G3,83,0.87326,0,-6.8550,20,-1.3460,58,0.31160,57,0.28083,50,0.03939,36,-0.4801,70,0.57507
ENSG00000155324,GRAMD2B,83,0.24307,387,3.38877,78,0.14178,7,-3.6514,12,-2.7490,17,-2.1761,47,-0.6711,66,-0.1304
ENSG00000164904,ALDH7A1,864,3.21190,318,1.04545,127,-0.4580,27,-2.9338,71,-1.4589,51,-1.8340,66,-1.4462,79,-1.1747
ENSG00000164902,PHAX,83,0.13351,63,-0.3168,97,0.37840,60,-0.4287,103,0.54511,54,-0.5330,79,0.03892,65,-0.2478
ENSG00000164241,C5orf63,83,0.64175,32,-0.8772,24,-1.3073,27,-1.1924,43,-0.4584,62,0.15420,150,1.70531,70,0.34542
ENSG00000245937,LINC01184,83,1.59988,49,0.64568,0,-6.1448,8,-2.2295,29,-0.2064,67,1.19927,22,-0.5927,32,-0.0353
ENSG00000064651,SLC12A2,83,-0.9805,0,-8.5210,81,-1.0203,44,-2.0416,77,-1.1898,808,3.25354,120,-0.4196,231,0.63620
ENSG00000066583,ISOC1,83,0.92570,0,-6.8116,87,0.99981,48,0.01279,71,0.75673,19,-1.3581,23,-1.1355,26,-0.9368
ENSG00000169567,HINT1,610,0.10923,293,-1.0361,765,0.47994,935,0.96464,529,-0.1314,509,-0.1797,335,-0.8319,260,-1.2179
ENSG00000186687,LYRM7,83,0.42732,82,0.39605,44,-0.5867,43,-0.6781,54,-0.2965,97,0.68634,60,-0.1076,80,0.35123
ENSG00000158985,CDC42SE2,83,-0.2596,140,0.57784,68,-0.5681,79,-0.3881,119,0.35832,124,0.38038,94,-0.0747,77,-0.3889
ENSG00000158987,RAPGEF6,83,1.14156,54,0.39968,0,-7.2667,19,-1.2711,40,-0.0723,55,0.43892,18,-1.2754,91,1.29145
ENSG00000217128,FNIP1,83,1.64678,0,-6.2443,26,-0.3407,22,-0.6128,23,-0.5451,43,0.46912,24,-0.4459,53,0.82285
ENSG00000164398,ACSL6,83,-0.4661,87,-0.3967,98,-0.2120,117,0.07360,199,1.14071,23,-2.3562,81,-0.5167,116,0.05147
ENSG00000113522,RAD50,83,0.07942,95,0.29802,58,-0.4770,68,-0.2755,91,0.24544,72,-0.1533,46,-0.8348,120,0.68499
ENSG00000131437,KIF3A,83,-1.9216,112,-1.4788,173,-0.8224,437,0.76280,519,1.12700,123,-1.3360,178,-0.7847,353,0.29939
ENSG00000164402,SEPTIN8,787,1.93521,78,-1.8569,55,-2.3748,148,-0.9821,195,-0.5269,736,1.79792,145,-0.9270,150,-0.8789
