gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000174469	ENSG00000174469	HAVANA	gene	23	CNTNAP2	protein_coding	CNTNAP2; ENSG00000174469	chr7	0.262451838705418	7.20249024256872	5.58345634392887	8.46910282784903e-08	7.99108483910629e-07	7.18650522315947
ENSG00000213625	ENSG00000213625	HAVANA	gene	9	LEPROT	protein_coding	LEPROT; ENSG00000213625	chr1	-0.583296976851427	4.55611580542245	-5.57914197873311	8.65035160398782e-08	8.15068793791132e-07	7.61332567154209
ENSG00000113594	ENSG00000113594	HAVANA	gene	10	LIFR	protein_coding	LIFR; ENSG00000113594	chr5	-0.423637265533873	5.48099375172022	-5.57761205260536	8.71552965776942e-08	8.20063174642355e-07	7.49309587426712
ENSG00000149177	ENSG00000149177	HAVANA	gene	13	PTPRJ	protein_coding	PTPRJ; ENSG00000149177	chr11	0.391292556528438	5.69140000938798	5.57658697696442	8.75946796958348e-08	8.23047917867279e-07	7.42959968239629
ENSG00000107130	ENSG00000107130	HAVANA	gene	10	NCS1	protein_coding	NCS1; ENSG00000107130	chr9	0.225125034239347	7.87671434779067	5.57579456332788	8.79358168639402e-08	8.25102504474046e-07	7.04173983884586
ENSG00000104490	ENSG00000104490	HAVANA	gene	18	NCALD	protein_coding	NCALD; ENSG00000104490	chr8	0.232065831297758	7.53315967560069	5.57484160619762	8.83477864921344e-08	8.27815073153699e-07	7.10735022313766
ENSG00000125691	ENSG00000125691	HAVANA	gene	13	RPL23	protein_coding	RPL23; ENSG00000125691	chr17	-0.243331305745256	8.26118027266986	-5.57114084518746	8.99655886855964e-08	8.41803015242865e-07	6.943295850105
ENSG00000115419	ENSG00000115419	HAVANA	gene	12	GLS	protein_coding	GLS; ENSG00000115419	chr2	0.238001392894023	7.77761891282498	5.57083158904104	9.01020829378625e-08	8.41910863734229e-07	7.04616768529632
ENSG00000245532	ENSG00000245532	HAVANA	gene	9	NEAT1	lncRNA	NEAT1; ENSG00000245532	chr11	-0.329268508444604	7.50728967472816	-5.56834904280039	9.12051359270718e-08	8.5103739714776e-07	7.1120726435903
ENSG00000234545	ENSG00000234545	HAVANA	gene	8	FAM133B	protein_coding	FAM133B; ENSG00000234545	chr7	-0.555731997976224	4.65142312482578	-5.5644982995801	9.29422373483412e-08	8.66046822981708e-07	7.5197835833422
ENSG00000126777	ENSG00000126777	HAVANA	gene	18	KTN1	protein_coding	KTN1; ENSG00000126777	chr14	-0.270301005975399	7.14686673483659	-5.56290514816627	9.36703271085338e-08	8.71625681947779e-07	7.1232966390033
ENSG00000126067	ENSG00000126067	HAVANA	gene	12	PSMB2	protein_coding	PSMB2; ENSG00000126067	chr1	0.226114022426417	7.6489665753162	5.54593087531002	1.01781746671492e-07	9.4579810665633e-07	6.94181783184583
ENSG00000179364	ENSG00000179364	HAVANA	gene	13	PACS2	protein_coding	PACS2; ENSG00000179364	chr14	-0.355475306499841	5.96063361852676	-5.54339065965107	1.03053152682516e-07	9.56106734958998e-07	7.2487634763824
ENSG00000145022	ENSG00000145022	HAVANA	gene	4	TCTA	protein_coding	TCTA; ENSG00000145022	chr3	0.353216046043235	5.82749849283252	5.54314893337873	1.03174943790291e-07	9.56106734958998e-07	7.27337012673559
ENSG00000010322	ENSG00000010322	HAVANA	gene	16	NISCH	protein_coding	NISCH; ENSG00000010322	chr3	0.246810976277547	7.40006798630516	5.54169597138651	1.03909967497456e-07	9.60771214099588e-07	6.95074883299239
ENSG00000171314	ENSG00000171314	HAVANA	gene	9	PGAM1	protein_coding	PGAM1; ENSG00000171314	chr10	0.159375332092791	9.71379818277978	5.54159050910769	1.03963517155796e-07	9.60771214099588e-07	6.52192185511149
ENSG00000104904	ENSG00000104904	HAVANA	gene	12	OAZ1	protein_coding	OAZ1; ENSG00000104904	chr19	0.160563234482318	9.39975389802674	5.53269859214395	1.08576667331929e-07	1.00202877782904e-06	6.54316586624293
ENSG00000104112	ENSG00000104112	HAVANA	gene	9	SCG3	protein_coding	SCG3; ENSG00000104112	chr15	-0.284626282915007	7.20424098143102	-5.5276948387525	1.11259823852406e-07	1.0253863656548e-06	6.92335478245338
ENSG00000147894	ENSG00000147894	HAVANA	gene	16	C9orf72	protein_coding	C9orf72; ENSG00000147894	chr9	0.350676330613878	5.97628520863855	5.52582367794303	1.12279723017976e-07	1.03337225952474e-06	7.17054311069546
ENSG00000117016	ENSG00000117016	HAVANA	gene	10	RIMS3	protein_coding	RIMS3; ENSG00000117016	chr1	0.303540447066994	6.45314200178417	5.51821461918898	1.16521916808492e-07	1.07095246048951e-06	7.02526459537835
ENSG00000196376	ENSG00000196376	HAVANA	gene	11	SLC35F1	protein_coding	SLC35F1; ENSG00000196376	chr6	-0.558735335816127	4.46839500043345	-5.51764894168093	1.16843463580241e-07	1.07244470591292e-06	7.32271132263756
ENSG00000151322	ENSG00000151322	HAVANA	gene	18	NPAS3	protein_coding	NPAS3; ENSG00000151322	chr14	-0.612162557633924	4.56952605798333	-5.51538865407737	1.1813693546247e-07	1.08284154314375e-06	7.30944828614797
ENSG00000021645	ENSG00000021645	HAVANA	gene	18	NRXN3	protein_coding	NRXN3; ENSG00000021645	chr14	0.283542388836214	7.6720689203863	5.5143030861257	1.18763117600623e-07	1.08710206966766e-06	6.79727543933512
ENSG00000164733	ENSG00000164733	HAVANA	gene	21	CTSB	protein_coding	CTSB; ENSG00000164733	chr8	-0.221356408795958	7.79989208176028	-5.51030012327161	1.21100229701531e-07	1.10699083785511e-06	6.74410402310399
ENSG00000187094	ENSG00000187094	HAVANA	gene	12	CCK	protein_coding	CCK; ENSG00000187094	chr3	-0.854142188201372	4.61416746974447	-5.55418713980731	1.30491007730385e-07	1.19121669251979e-06	7.22844964073441
ENSG00000157064	ENSG00000157064	HAVANA	gene	11	NMNAT2	protein_coding	NMNAT2; ENSG00000157064	chr1	0.236862917315215	7.1874850231164	5.49000059270404	1.33660036495208e-07	1.21849481172965e-06	6.77209683561418
ENSG00000104529	ENSG00000104529	HAVANA	gene	17	EEF1D	protein_coding	EEF1D; ENSG00000104529	chr8	-0.29490398367618	6.61358329743732	-5.48713766896592	1.35530622677303e-07	1.23387811483377e-06	6.86156978444124
ENSG00000161016	ENSG00000161016	HAVANA	gene	17	RPL8	protein_coding	RPL8; ENSG00000161016	chr8	-0.176291678451195	8.61336995530674	-5.48526564284069	1.36767552735127e-07	1.24178763765447e-06	6.47426028503576
ENSG00000118058	ENSG00000118058	HAVANA	gene	22	KMT2A	protein_coding	KMT2A; ENSG00000118058	chr11	-0.390052931348196	5.5833304750719	-5.48526487696773	1.36768061027106e-07	1.24178763765447e-06	7.03167991287868
ENSG00000068366	ENSG00000068366	HAVANA	gene	20	ACSL4	protein_coding	ACSL4; ENSG00000068366	chrX	0.276510366582496	7.40846739646993	5.47126585861366	1.46373368616944e-07	1.32721047694798e-06	6.62712089100187
ENSG00000113161	ENSG00000113161	HAVANA	gene	16	HMGCR	protein_coding	HMGCR; ENSG00000113161	chr5	0.274273161292916	7.16828892782347	5.46733062396201	1.49189906094791e-07	1.35093064161372e-06	6.655667590465
ENSG00000164434	ENSG00000164434	HAVANA	gene	12	FABP7	protein_coding	FABP7; ENSG00000164434	chr6	-0.754566471489087	5.06609596502555	-5.52893866142535	1.4966203791662e-07	1.35338677777754e-06	7.03825189663518
ENSG00000110002	ENSG00000110002	HAVANA	gene	16	VWA5A	protein_coding	VWA5A; ENSG00000110002	chr11	0.311714304852129	6.47932378239675	5.46293549840487	1.52398081083591e-07	1.37592987961779e-06	6.77001423066146
ENSG00000186340	ENSG00000186340	HAVANA	gene	15	THBS2	protein_coding	THBS2; ENSG00000186340	chr6	-0.723363326650722	4.06230882453341	-5.46271146771587	1.5256339915014e-07	1.37592987961779e-06	7.09418426727061
ENSG00000089063	ENSG00000089063	HAVANA	gene	15	TMEM230	protein_coding	TMEM230; ENSG00000089063	chr20	0.235864245182542	7.3661749333857	5.46239174558537	1.52799633284561e-07	1.37621808748407e-06	6.63045193110878
ENSG00000110888	ENSG00000110888	HAVANA	gene	17	CAPRIN2	protein_coding	CAPRIN2; ENSG00000110888	chr12	0.296445920605722	6.77193083049531	5.45514575550817	1.58250153474352e-07	1.42340625361376e-06	6.67912326777426
ENSG00000272325	ENSG00000272325	HAVANA	gene	2	NUDT3	protein_coding	NUDT3; ENSG00000272325	chr6	-0.263808189407349	7.02200125781368	-5.45230157103913	1.60440991316463e-07	1.44118794466535e-06	6.61726405442305
ENSG00000165240	ENSG00000165240	HAVANA	gene	20	ATP7A	protein_coding	ATP7A; ENSG00000165240	chrX	0.430316010641366	5.57727105663637	5.4389469065115	1.71129589079238e-07	1.53515318458965e-06	6.83536328170926
ENSG00000125844	ENSG00000125844	HAVANA	gene	16	RRBP1	protein_coding	RRBP1; ENSG00000125844	chr20	-0.504006412774147	4.74215978985388	-5.43406516180387	1.75207468509319e-07	1.56964456828096e-06	6.91172788337904
ENSG00000067141	ENSG00000067141	HAVANA	gene	17	NEO1	protein_coding	NEO1; ENSG00000067141	chr15	-0.573434631747773	4.37487236425068	-5.42667737060236	1.81559443208461e-07	1.62439039693945e-06	6.91541514707049
ENSG00000144369	ENSG00000144369	HAVANA	gene	13	FAM171B	protein_coding	FAM171B; ENSG00000144369	chr2	0.274038702551648	7.30191889399783	5.42619683346657	1.81980291391643e-07	1.62599631711605e-06	6.44851133192333
ENSG00000113387	ENSG00000113387	HAVANA	gene	12	SUB1	protein_coding	SUB1; ENSG00000113387	chr5	0.175916505110417	8.76754819999172	5.4245179909031	1.83458076350819e-07	1.63702921904036e-06	6.16203839963553
ENSG00000168003	ENSG00000168003	HAVANA	gene	16	SLC3A2	protein_coding	SLC3A2; ENSG00000168003	chr11	-0.29105267737746	6.54430209021738	-5.41879250376784	1.88586366458982e-07	1.68056395612985e-06	6.56730837388605
ENSG00000134138	ENSG00000134138	HAVANA	gene	20	MEIS2	protein_coding	MEIS2; ENSG00000134138	chr15	0.290490347047886	7.0063148567206	5.41198471298437	1.94866058138471e-07	1.73423069178188e-06	6.43146757694616
ENSG00000103145	ENSG00000103145	HAVANA	gene	10	HCFC1R1	protein_coding	HCFC1R1; ENSG00000103145	chr16	0.208840422286528	8.33106610879214	5.40593445627068	2.00617657479732e-07	1.78306221430205e-06	6.16851992544603
ENSG00000141639	ENSG00000141639	HAVANA	gene	12	MAPK4	protein_coding	MAPK4; ENSG00000141639	chr18	-0.55718706969401	4.89216688794245	-5.40046069742836	2.05963511691033e-07	1.82816360772397e-06	6.76637315039694
ENSG00000137726	ENSG00000137726	HAVANA	gene	17	FXYD6	protein_coding	FXYD6; ENSG00000137726	chr11	0.176226293124298	8.85939740855361	5.39842710190139	2.07984741675861e-07	1.843675269303e-06	5.99835738268378
ENSG00000103154	ENSG00000103154	HAVANA	gene	9	NECAB2	protein_coding	NECAB2; ENSG00000103154	chr16	0.303732407441698	7.21120780666422	5.39554008217886	2.10887435390279e-07	1.86694960870474e-06	6.29685914807576
ENSG00000139292	ENSG00000139292	HAVANA	gene	13	LGR5	protein_coding	LGR5; ENSG00000139292	chr12	0.526103541226721	4.97951011002274	5.39408823874845	2.12362038659826e-07	1.87753681686515e-06	6.6916445509145
ENSG00000101608	ENSG00000101608	HAVANA	gene	12	MYL12A	protein_coding	MYL12A; ENSG00000101608	chr18	-0.571168735332688	4.50951568101866	-5.38894180174991	2.17670514783164e-07	1.92194791362278e-06	6.73017683613914
ENSG00000097021	ENSG00000097021	HAVANA	gene	19	ACOT7	protein_coding	ACOT7; ENSG00000097021	chr1	0.198174157582777	9.27550190642151	5.38237844326113	2.24628378411851e-07	1.98078715361341e-06	5.84711603930477
ENSG00000115355	ENSG00000115355	HAVANA	gene	17	CCDC88A	protein_coding	CCDC88A; ENSG00000115355	chr2	-0.316704711038097	6.81729007418144	-5.3770756273833	2.30407740791168e-07	2.02909405190862e-06	6.31209687316302
ENSG00000164659	ENSG00000164659	HAVANA	gene	15	KIAA1324L	protein_coding	KIAA1324L; ENSG00000164659	chr7	0.364813346386191	5.71195715781044	5.36791793038343	2.40731248009993e-07	2.11724075436466e-06	6.4714663274723
ENSG00000084764	ENSG00000084764	HAVANA	gene	12	MAPRE3	protein_coding	MAPRE3; ENSG00000084764	chr2	0.204243677808567	8.42166027963322	5.36602761023244	2.42917630078036e-07	2.13368458127214e-06	5.96808191563576
ENSG00000185818	ENSG00000185818	HAVANA	gene	7	NAT8L	protein_coding	NAT8L; ENSG00000185818	chr4	-0.256530526671003	7.44837857882153	-5.3656673362147	2.43336518977994e-07	2.13458089629524e-06	6.14781673521867
ENSG00000101745	ENSG00000101745	HAVANA	gene	17	ANKRD12	protein_coding	ANKRD12; ENSG00000101745	chr18	-0.362014050040401	7.14539547487995	-5.38108461289585	2.44282568232066e-07	2.14009318878989e-06	6.2016690067156
ENSG00000100345	ENSG00000100345	HAVANA	gene	21	MYH9	protein_coding	MYH9; ENSG00000100345	chr22	-0.529447290024319	4.88039671698561	-5.36442644740046	2.44784686221346e-07	2.14170705334183e-06	6.58787907095674
ENSG00000203875	ENSG00000203875	HAVANA	gene	12	SNHG5	lncRNA	SNHG5; ENSG00000203875	chr6	-0.46610011252108	5.33149369420137	-5.36282992403821	2.46660245594782e-07	2.15400800672981e-06	6.50186471398924
ENSG00000154645	ENSG00000154645	HAVANA	gene	14	CHODL	protein_coding	CHODL; ENSG00000154645	chr21	0.528818876490851	7.35441829000411	5.43297624573228	2.4683006994143e-07	2.15400800672981e-06	6.15696314927984
ENSG00000130520	ENSG00000130520	HAVANA	gene	10	LSM4	protein_coding	LSM4; ENSG00000130520	chr19	0.217392952717303	7.61969061864236	5.35878610479644	2.51473675241288e-07	2.19169230284678e-06	6.07474684153578
ENSG00000067606	ENSG00000067606	HAVANA	gene	17	PRKCZ	protein_coding	PRKCZ; ENSG00000067606	chr1	0.230274330790948	7.6338327415795	5.35584377924123	2.55033349861946e-07	2.21984454524539e-06	6.05252324407933
ENSG00000135018	ENSG00000135018	HAVANA	gene	14	UBQLN1	protein_coding	UBQLN1; ENSG00000135018	chr9	0.223579336789626	7.33518708577519	5.35356878001439	2.57819275483751e-07	2.24119801152778e-06	6.11547830176319
ENSG00000135454	ENSG00000135454	HAVANA	gene	14	B4GALNT1	protein_coding	B4GALNT1; ENSG00000135454	chr12	0.298737373908329	6.39353899081366	5.35173858311147	2.60081995009319e-07	2.25795412419817e-06	6.27375123167594
ENSG00000128487	ENSG00000128487	HAVANA	gene	16	SPECC1	protein_coding	SPECC1; ENSG00000128487	chr17	-0.560163143503762	4.41878911862737	-5.34983111102107	2.6246083056636e-07	2.2756738938553e-06	6.56141873776085
ENSG00000128989	ENSG00000128989	HAVANA	gene	10	ARPP19	protein_coding	ARPP19; ENSG00000128989	chr15	0.178596066245252	8.8352101480568	5.34457568437599	2.69125085952804e-07	2.33045720316715e-06	5.77358144904117
ENSG00000148730	ENSG00000148730	HAVANA	gene	7	EIF4EBP2	protein_coding	EIF4EBP2; ENSG00000148730	chr10	-0.398233329337935	5.40461932186817	-5.33901560973815	2.76354999889212e-07	2.38999182831017e-06	6.39052961219362
ENSG00000123349	ENSG00000123349	HAVANA	gene	14	PFDN5	protein_coding	PFDN5; ENSG00000123349	chr12	-0.230860697889235	7.94808288825359	-5.33840476718097	2.77160730946793e-07	2.39388697998531e-06	5.90624980870821
ENSG00000157152	ENSG00000157152	HAVANA	gene	17	SYN2	protein_coding	SYN2; ENSG00000157152	chr3	0.211971616099218	7.9445885297426	5.33766677551541	2.781372293241e-07	2.3992452163335e-06	5.9122098832054
ENSG00000075945	ENSG00000075945	HAVANA	gene	13	KIFAP3	protein_coding	KIFAP3; ENSG00000075945	chr1	0.188049805854622	8.55636552471377	5.33087919502399	2.87276957737036e-07	2.47491670623326e-06	5.76077217656405
ENSG00000134817	ENSG00000134817	HAVANA	gene	10	APLNR	protein_coding	APLNR; ENSG00000134817	chr11	-0.642858185335593	4.4605517366706	-5.3301112018996	2.88329321244262e-07	2.48081052007994e-06	6.46731763973884
ENSG00000164985	ENSG00000164985	HAVANA	gene	15	PSIP1	protein_coding	PSIP1; ENSG00000164985	chr9	-0.239132683446677	7.31183772172825	-5.32895503679853	2.89920669734028e-07	2.49132085714049e-06	6.00311014283014
ENSG00000171634	ENSG00000171634	HAVANA	gene	18	BPTF	protein_coding	BPTF; ENSG00000171634	chr17	-0.368992420156037	5.72199089355124	-5.3270232159065	2.92598732796999e-07	2.51113078070494e-06	6.27327666652531
ENSG00000078549	ENSG00000078549	HAVANA	gene	14	ADCYAP1R1	protein_coding	ADCYAP1R1; ENSG00000078549	chr7	-0.27851724742519	6.86735235715459	-5.32486608906732	2.95617599066695e-07	2.53381140574087e-06	6.06720423234881
ENSG00000152910	ENSG00000152910	HAVANA	gene	19	CNTNAP4	protein_coding	CNTNAP4; ENSG00000152910	chr16	-0.5920138708316	4.5852822293916	-5.31763975171767	3.05953318275055e-07	2.61906925694923e-06	6.40293803071437
ENSG00000100354	ENSG00000100354	HAVANA	gene	21	TNRC6B	protein_coding	TNRC6B; ENSG00000100354	chr22	-0.431087934358427	5.76656775937954	-5.31436627163714	3.10750303376955e-07	2.65675735260221e-06	6.22829759046682
ENSG00000151690	ENSG00000151690	HAVANA	gene	15	MFSD6	protein_coding	MFSD6; ENSG00000151690	chr2	0.233644739946826	7.50345572644274	5.31346491659554	3.12083960642922e-07	2.66477774759362e-06	5.87918319765525
ENSG00000198707	ENSG00000198707	HAVANA	gene	16	CEP290	protein_coding	CEP290; ENSG00000198707	chr12	-0.469351404790528	4.8652691047983	-5.31308052938363	3.12654398370122e-07	2.66626921749305e-06	6.33253868219503
ENSG00000144674	ENSG00000144674	HAVANA	gene	16	GOLGA4	protein_coding	GOLGA4; ENSG00000144674	chr3	-0.330547981250177	6.13109689226813	-5.3098871553735	3.17432828728707e-07	2.70359667148584e-06	6.14694943574556
ENSG00000177432	ENSG00000177432	HAVANA	gene	8	NAP1L5	protein_coding	NAP1L5; ENSG00000177432	chr4	0.158315930726909	8.77032605194339	5.30714151206118	3.2159806789438e-07	2.7356138679349e-06	5.61540754645622
ENSG00000153233	ENSG00000153233	HAVANA	gene	13	PTPRR	protein_coding	PTPRR; ENSG00000153233	chr12	0.391727588748549	5.4270257002595	5.30210216653987	3.29381788142064e-07	2.7982914334339e-06	6.22055329044691
ENSG00000115963	ENSG00000115963	HAVANA	gene	13	RND3	protein_coding	RND3; ENSG00000115963	chr2	0.357294358540598	6.53999113676527	5.30084362599702	3.31354151320879e-07	2.81150241492287e-06	5.99082183809863
ENSG00000164124	ENSG00000164124	HAVANA	gene	11	TMEM144	protein_coding	TMEM144; ENSG00000164124	chr4	-0.481165417448718	5.30393861748402	-5.29874197187253	3.34673481505326e-07	2.83609464767469e-06	6.21160754890298
ENSG00000135926	ENSG00000135926	HAVANA	gene	15	TMBIM1	protein_coding	TMBIM1; ENSG00000135926	chr2	-0.474144777080583	4.96373366439839	-5.29348063875928	3.43125726930984e-07	2.90406786725382e-06	6.26195230743183
ENSG00000060709	ENSG00000060709	HAVANA	gene	15	RIMBP2	protein_coding	RIMBP2; ENSG00000060709	chr12	0.311888350393513	6.44832397791602	5.28945277784936	3.49736461989301e-07	2.9563043217339e-06	5.96459930013916
ENSG00000166033	ENSG00000166033	HAVANA	gene	13	HTRA1	protein_coding	HTRA1; ENSG00000166033	chr10	0.191868078108545	9.30062832815947	5.2854706989051	3.56393825734123e-07	3.00880351374786e-06	5.3952598456577
ENSG00000108309	ENSG00000108309	HAVANA	gene	14	RUNDC3A	protein_coding	RUNDC3A; ENSG00000108309	chr17	0.206544065695137	7.83132553991257	5.28209811495745	3.62128529561352e-07	3.0533916190924e-06	5.67963243110731
ENSG00000114115	ENSG00000114115	HAVANA	gene	10	RBP1	protein_coding	RBP1; ENSG00000114115	chr3	-0.511542143432148	4.82466294563667	-5.27470195545859	3.75021015919867e-07	3.15814573031518e-06	6.19017781570253
ENSG00000122786	ENSG00000122786	HAVANA	gene	20	CALD1	protein_coding	CALD1; ENSG00000122786	chr7	-0.463235329409206	4.94451228552592	-5.27414919824181	3.7600228112785e-07	3.16245613977319e-06	6.15794228687152
ENSG00000105711	ENSG00000105711	HAVANA	gene	12	SCN1B	protein_coding	SCN1B; ENSG00000105711	chr19	-0.578347748228195	4.62150734313121	-5.27069375394633	3.82193314311522e-07	3.21051915027023e-06	6.19852284419477
ENSG00000256618	ENSG00000256618	HAVANA	gene	2	MTRNR2L1	protein_coding	MTRNR2L1; ENSG00000256618	chr17	-0.78199282244383	7.6382019863651	-5.32514943548903	4.05464002149081e-07	3.40175713882735e-06	5.60984266865888
ENSG00000122406	ENSG00000122406	HAVANA	gene	14	RPL5	protein_coding	RPL5; ENSG00000122406	chr1	-0.217359653749931	8.09528852003171	-5.25579598986426	4.10039957819017e-07	3.43586964655065e-06	5.50643101869198
ENSG00000081087	ENSG00000081087	HAVANA	gene	15	OSTM1	protein_coding	OSTM1; ENSG00000081087	chr6	0.259754883818648	6.75156044377326	5.25377701821703	4.13962448587142e-07	3.4644285914678e-06	5.76277703647673
ENSG00000091157	ENSG00000091157	HAVANA	gene	13	WDR7	protein_coding	WDR7; ENSG00000091157	chr18	0.234785016644267	7.13764927660437	5.25023495098867	4.2093240155942e-07	3.51838906861764e-06	5.67460612271163
ENSG00000156299	ENSG00000156299	HAVANA	gene	13	TIAM1	protein_coding	TIAM1; ENSG00000156299	chr21	-0.567097153618059	4.30886526534061	-5.24889712622888	4.23594513998465e-07	3.53625308650267e-06	6.11412459496442
ENSG00000072832	ENSG00000072832	HAVANA	gene	15	CRMP1	protein_coding	CRMP1; ENSG00000072832	chr4	0.22556938330075	7.47123521367718	5.24648146959656	4.28442925069416e-07	3.57230196310972e-06	5.58143634804783
ENSG00000154096	ENSG00000154096	HAVANA	gene	13	THY1	protein_coding	THY1; ENSG00000154096	chr11	0.162530809764981	9.67521363709486	5.24527617062589	4.30882196630657e-07	3.58819945451265e-06	5.14157729409904
