gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000177030	ENSG00000177030	HAVANA	gene	16	DEAF1	protein_coding	DEAF1; ENSG00000177030	chr11	0.207035926430631	6.21747008028596	3.38382814570608	0.000875511168750874	0.00378692849982509	-1.41112837596769
ENSG00000122545	ENSG00000122545	HAVANA	gene	20	SEPTIN7	protein_coding	SEPTIN7; ENSG00000122545	chr7	-0.109094926063078	8.524447271056	-3.38332417330213	0.000877023283206594	0.00379088839557462	-1.89025515292376
ENSG00000136720	ENSG00000136720	HAVANA	gene	7	HS6ST1	protein_coding	HS6ST1; ENSG00000136720	chr2	-0.272276846436554	5.48551521882213	-3.38310671203715	0.000877676505756556	0.00379113291473634	-1.20565946921354
ENSG00000116337	ENSG00000116337	HAVANA	gene	18	AMPD2	protein_coding	AMPD2; ENSG00000116337	chr1	0.196646283378788	6.64756203965848	3.38182671576749	0.000881530657347702	0.00380519415542616	-1.48994350503111
ENSG00000109738	ENSG00000109738	HAVANA	gene	11	GLRB	protein_coding	GLRB; ENSG00000109738	chr4	0.180186342954102	6.90515339397021	3.37641982391075	0.000897986366023113	0.00387359495567608	-1.57600783995738
ENSG00000184916	ENSG00000184916	HAVANA	gene	9	JAG2	protein_coding	JAG2; ENSG00000184916	chr14	0.25268712741431	5.53372425057445	3.37556422835936	0.000900616502536521	0.00388230478773206	-1.25543149465734
ENSG00000170456	ENSG00000170456	HAVANA	gene	16	DENND5B	protein_coding	DENND5B; ENSG00000170456	chr12	0.188787893002603	6.16981928647323	3.3712860030209	0.000913876280362943	0.00393679314266179	-1.40186691733803
ENSG00000065054	ENSG00000065054	HAVANA	gene	14	SLC9A3R2	protein_coding	SLC9A3R2; ENSG00000065054	chr16	-0.359822650843698	4.5939791905617	-3.36985200248594	0.000918361433367534	0.00395343397535048	-1.05974195347453
ENSG00000187957	ENSG00000187957	HAVANA	gene	8	DNER	protein_coding	DNER; ENSG00000187957	chr2	-0.147516688958407	8.01205049552776	-3.36940523911832	0.000919762980673916	0.00395678671577662	-1.81870908446988
ENSG00000165704	ENSG00000165704	HAVANA	gene	15	HPRT1	protein_coding	HPRT1; ENSG00000165704	chrX	0.150857168678364	7.61661377819783	3.36853708846323	0.000922492183935342	0.00396584258235803	-1.73627323516235
ENSG00000155957	ENSG00000155957	HAVANA	gene	17	TMBIM4	protein_coding	TMBIM4; ENSG00000155957	chr12	-0.306868774856794	5.11798642426041	-3.36808043168485	0.000923930809515583	0.00396934169280731	-1.20357485257525
ENSG00000184408	ENSG00000184408	HAVANA	gene	10	KCND2	protein_coding	KCND2; ENSG00000184408	chr7	-0.410031746724774	4.43277674411354	-3.36782761362584	0.000924728174296421	0.00397008298613477	-1.05108433690698
ENSG00000168824	ENSG00000168824	HAVANA	gene	14	NSG1	protein_coding	NSG1; ENSG00000168824	chr4	0.111706494830464	8.58766886516989	3.3675612568572	0.000925568934309592	0.00397100945888126	-1.9594081310583
ENSG00000178878	ENSG00000178878	HAVANA	gene	12	APOLD1	protein_coding	APOLD1; ENSG00000178878	chr12	-0.612594773600639	4.25734849025199	-3.38135214747124	0.000928632491451202	0.0039814648115256	-0.980177096305673
ENSG00000156298	ENSG00000156298	HAVANA	gene	12	TSPAN7	protein_coding	TSPAN7; ENSG00000156298	chrX	-0.149664504359935	7.85265397015688	-3.36571480931355	0.000931416942857802	0.0039907102190954	-1.80128810761296
ENSG00000163161	ENSG00000163161	HAVANA	gene	13	ERCC3	protein_coding	ERCC3; ENSG00000163161	chr2	0.305588885478641	4.5841464674498	3.36528599772378	0.000932779990761792	0.00399385718416471	-1.11084221681398
ENSG00000115657	ENSG00000115657	HAVANA	gene	14	ABCB6	protein_coding	ABCB6; ENSG00000115657	chr2	0.240117085702047	5.72561126490581	3.36271003743501	0.000941007397485443	0.00402405704987547	-1.37116864236454
ENSG00000167552	ENSG00000167552	HAVANA	gene	14	TUBA1A	protein_coding	TUBA1A; ENSG00000167552	chr12	0.0882557284701022	11.4555093681037	3.37074082352428	0.000941099901812235	0.00402405704987547	-2.62344535921833
ENSG00000182134	ENSG00000182134	HAVANA	gene	16	TDRKH	protein_coding	TDRKH; ENSG00000182134	chr1	0.31636397571051	4.9806531983392	3.36220349654137	0.000942633201761477	0.00402790273301441	-1.20227955735274
ENSG00000099822	ENSG00000099822	HAVANA	gene	3	HCN2	protein_coding	HCN2; ENSG00000099822	chr19	-0.224097028583792	6.39581001626907	-3.35838282230445	0.000954980906582603	0.00407792250028619	-1.50700829594419
ENSG00000124406	ENSG00000124406	HAVANA	gene	16	ATP8A1	protein_coding	ATP8A1; ENSG00000124406	chr4	0.185601301463233	6.86674054982034	3.35644180433482	0.000961311619338602	0.0041021988107975	-1.62946517896865
ENSG00000198794	ENSG00000198794	HAVANA	gene	12	SCAMP5	protein_coding	SCAMP5; ENSG00000198794	chr15	0.154454901690458	7.73401309586174	3.35593951401364	0.000962956231699168	0.00410645899074934	-1.79707046998433
ENSG00000185559	ENSG00000185559	HAVANA	gene	16	DLK1	protein_coding	DLK1; ENSG00000185559	chr14	0.320580381693748	8.83413704316354	3.37441442109001	0.000963686801627384	0.00410681820089899	-2.00996311337584
ENSG00000127445	ENSG00000127445	HAVANA	gene	13	PIN1	protein_coding	PIN1; ENSG00000127445	chr19	0.118721349386874	8.58320713582018	3.35437432825975	0.00096809786930955	0.00412285111366815	-1.9913133093225
ENSG00000144283	ENSG00000144283	HAVANA	gene	21	PKP4	protein_coding	PKP4; ENSG00000144283	chr2	-0.230928060794108	6.08331071689955	-3.35250412225081	0.00097427511127797	0.00414637914069673	-1.47120602114657
ENSG00000166823	ENSG00000166823	HAVANA	gene	5	MESP1	protein_coding	MESP1; ENSG00000166823	chr15	0.257196234091182	5.47363801607955	3.35218027546245	0.000975348499644937	0.00414816892017666	-1.30787142518675
ENSG00000166068	ENSG00000166068	HAVANA	gene	13	SPRED1	protein_coding	SPRED1; ENSG00000166068	chr15	-0.393030329327658	4.58237997620206	-3.35096463270265	0.000979387599861166	0.00416256107660057	-1.12751856401455
ENSG00000080189	ENSG00000080189	HAVANA	gene	15	SLC35C2	protein_coding	SLC35C2; ENSG00000080189	chr20	0.285655112294001	5.22594753153276	3.35002207996649	0.00098253007219336	0.00417312572106725	-1.27474946261407
ENSG00000176595	ENSG00000176595	HAVANA	gene	4	KBTBD11	protein_coding	KBTBD11; ENSG00000176595	chr8	-0.301945289236893	4.99383721990844	-3.3486358655085	0.000987168819455053	0.00419002717355872	-1.22326156107465
ENSG00000157557	ENSG00000157557	HAVANA	gene	13	ETS2	protein_coding	ETS2; ENSG00000157557	chr21	-0.332934105221527	4.8634708622769	-3.34785090190887	0.000989804634233373	0.00419660751935837	-1.17013191666661
ENSG00000052802	ENSG00000052802	HAVANA	gene	13	MSMO1	protein_coding	MSMO1; ENSG00000052802	chr4	0.139765873591934	7.89563738845464	3.3476074233797	0.000990623540304997	0.00419660751935837	-1.87014017601142
ENSG00000260032	ENSG00000260032	HAVANA	gene	2	NORAD	lncRNA	NORAD; ENSG00000260032	chr20	0.0995670269911919	9.6010073828422	3.34754152102801	0.000990845302408954	0.00419660751935837	-2.22772005951006
ENSG00000153558	ENSG00000153558	HAVANA	gene	16	FBXL2	protein_coding	FBXL2; ENSG00000153558	chr3	0.256773074055008	5.37324384367449	3.34738831703077	0.000991361014566715	0.00419660751935837	-1.29696549614888
ENSG00000088832	ENSG00000088832	HAVANA	gene	17	FKBP1A	protein_coding	FKBP1A; ENSG00000088832	chr20	0.190391634362046	6.95843020161345	3.34667040839223	0.000993780963662602	0.00420405076106003	-1.65195679875764
ENSG00000156475	ENSG00000156475	HAVANA	gene	18	PPP2R2B	protein_coding	PPP2R2B; ENSG00000156475	chr5	0.155192749497004	7.1530389057876	3.34552062804107	0.000997668170057736	0.00421768699437582	-1.71625900654386
ENSG00000165782	ENSG00000165782	HAVANA	gene	10	PIP4P1	protein_coding	PIP4P1; ENSG00000165782	chr14	0.206124963763879	6.12557199724315	3.34492669006629	0.000999681725383116	0.00422338941694436	-1.47263809635425
ENSG00000166598	ENSG00000166598	HAVANA	gene	15	HSP90B1	protein_coding	HSP90B1; ENSG00000166598	chr12	-0.113501622150439	8.48624939790979	-3.34222229786706	0.00100889814526736	0.00425949422925503	-2.01184180821465
ENSG00000105778	ENSG00000105778	HAVANA	gene	19	AVL9	protein_coding	AVL9; ENSG00000105778	chr7	0.208655703702815	6.10729381261585	3.34161691577134	0.00101097208828031	0.00426541610154919	-1.49729630407005
ENSG00000147457	ENSG00000147457	HAVANA	gene	14	CHMP7	protein_coding	CHMP7; ENSG00000147457	chr8	0.250965779266459	5.46074188555349	3.3410314665371	0.00101298152838217	0.00427105814952906	-1.35006087969185
ENSG00000125970	ENSG00000125970	HAVANA	gene	12	RALY	protein_coding	RALY; ENSG00000125970	chr20	0.206314734541818	6.10386052209092	3.34025554650766	0.00101565046634623	0.00427947152729706	-1.4793199288117
ENSG00000096384	ENSG00000096384	HAVANA	gene	20	HSP90AB1	protein_coding	HSP90AB1; ENSG00000096384	chr6	0.0708653547366875	11.1592355263063	3.33908975685442	0.00101967278115251	0.00429261372967626	-2.6106602276345
ENSG00000175182	ENSG00000175182	HAVANA	gene	15	FAM131A	protein_coding	FAM131A; ENSG00000175182	chr3	0.200469931549301	6.29291496224758	3.3389602108837	0.00102012066915504	0.00429261372967626	-1.51209432955002
ENSG00000187164	ENSG00000187164	HAVANA	gene	20	SHTN1	protein_coding	SHTN1; ENSG00000187164	chr10	-0.171211994493135	6.84711827593814	-3.33866316758748	0.00102114835012764	0.00429409438564594	-1.67027906936991
ENSG00000153250	ENSG00000153250	HAVANA	gene	20	RBMS1	protein_coding	RBMS1; ENSG00000153250	chr2	0.227458387199045	5.99871416564964	3.33647381160918	0.00102875272164001	0.00432321084213004	-1.47891397283389
ENSG00000169764	ENSG00000169764	HAVANA	gene	15	UGP2	protein_coding	UGP2; ENSG00000169764	chr2	-0.186370644988249	6.48839292095596	-3.33520588293285	0.00103318079383728	0.00433894961271784	-1.6141109771106
ENSG00000197860	ENSG00000197860	HAVANA	gene	10	SGTB	protein_coding	SGTB; ENSG00000197860	chr5	0.208081247068789	6.41665422830647	3.33498761627932	0.00103394485293397	0.00433929035372687	-1.5928820157149
ENSG00000134874	ENSG00000134874	HAVANA	gene	17	DZIP1	protein_coding	DZIP1; ENSG00000134874	chr13	-0.278801951086196	5.19574670067373	-3.33244249987758	0.00104289322846947	0.00437395615425412	-1.30712835815637
ENSG00000116396	ENSG00000116396	HAVANA	gene	14	KCNC4	protein_coding	KCNC4; ENSG00000116396	chr1	0.166439624309006	7.03120874937513	3.32983403177054	0.00105213927549195	0.00440935347464546	-1.74464600034764
ENSG00000158201	ENSG00000158201	HAVANA	gene	10	ABHD3	protein_coding	ABHD3; ENSG00000158201	chr18	0.306674356819453	4.78299750283222	3.32956272179038	0.00105310534621032	0.00440935347464546	-1.23653135565902
ENSG00000165732	ENSG00000165732	HAVANA	gene	13	DDX21	protein_coding	DDX21; ENSG00000165732	chr10	-0.335337607554464	4.90183349338428	-3.32932218704227	0.00105396252554323	0.00440935347464546	-1.25835715452371
ENSG00000172869	ENSG00000172869	HAVANA	gene	14	DMXL1	protein_coding	DMXL1; ENSG00000172869	chr5	-0.275084488387725	5.18101385904695	-3.3292811318641	0.00105410889644105	0.00440935347464546	-1.3076937939551
ENSG00000172466	ENSG00000172466	HAVANA	gene	16	ZNF24	protein_coding	ZNF24; ENSG00000172466	chr18	-0.320548797294744	4.82597273640041	-3.32884393539374	0.00105566877627069	0.00441297329238417	-1.26408421249946
ENSG00000155511	ENSG00000155511	HAVANA	gene	18	GRIA1	protein_coding	GRIA1; ENSG00000155511	chr5	-0.28782488764594	5.10992109563288	-3.32790130314333	0.00105903933703511	0.00442415249672654	-1.31025796186416
ENSG00000179134	ENSG00000179134	HAVANA	gene	15	SAMD4B	protein_coding	SAMD4B; ENSG00000179134	chr19	-0.226348484093589	5.69923963385293	-3.32306685035309	0.00107648416215296	0.00449203895249798	-1.42743897155672
ENSG00000171206	ENSG00000171206	HAVANA	gene	14	TRIM8	protein_coding	TRIM8; ENSG00000171206	chr10	-0.289216557458266	5.20987817968781	-3.32300647643896	0.00107670370233781	0.00449203895249798	-1.32186619709347
ENSG00000038219	ENSG00000038219	HAVANA	gene	13	BOD1L1	protein_coding	BOD1L1; ENSG00000038219	chr4	-0.210573491865	6.29315452838958	-3.320290285267	0.00108662400922404	0.00453045206995376	-1.60142479566211
ENSG00000025772	ENSG00000025772	HAVANA	gene	8	TOMM34	protein_coding	TOMM34; ENSG00000025772	chr20	0.239135231156348	5.70092602111447	3.31941079703127	0.00108985437525828	0.00453920108052349	-1.4428650200629
ENSG00000214253	ENSG00000214253	HAVANA	gene	9	FIS1	protein_coding	FIS1; ENSG00000214253	chr7	-0.170100889768697	7.46129228002792	-3.31918054103284	0.00109070158495916	0.00453920108052349	-1.86820254816991
ENSG00000078687	ENSG00000078687	HAVANA	gene	17	TNRC6C	protein_coding	TNRC6C; ENSG00000078687	chr17	-0.284422599211421	4.9256565064506	-3.31913598285575	0.00109086560433733	0.00453920108052349	-1.29762483027686
ENSG00000204681	ENSG00000204681	HAVANA	gene	11	GABBR1	protein_coding	GABBR1; ENSG00000204681	chr6	-0.150776358501181	7.24156195992304	-3.31690767489011	0.00109909743847836	0.00456870546259239	-1.84476738515714
ENSG00000131051	ENSG00000131051	HAVANA	gene	24	RBM39	protein_coding	RBM39; ENSG00000131051	chr20	-0.17898270320029	6.61640354346418	-3.31682763828815	0.00109939418512807	0.00456870546259239	-1.68665986085662
ENSG00000179222	ENSG00000179222	HAVANA	gene	17	MAGED1	protein_coding	MAGED1; ENSG00000179222	chrX	0.103190479329708	8.89499183892854	3.31631029773022	0.0011013140987109	0.00457369266876407	-2.19007272384569
ENSG00000156515	ENSG00000156515	HAVANA	gene	23	HK1	protein_coding	HK1; ENSG00000156515	chr10	0.113934056143979	8.5195473469016	3.31422234150059	0.00110909456996467	0.00460299601407937	-2.10436809784263
ENSG00000198894	ENSG00000198894	HAVANA	gene	8	CIPC	protein_coding	CIPC; ENSG00000198894	chr14	-0.209849394811424	5.8092500807058	-3.31332328560622	0.00111246053155319	0.00461395183909202	-1.54156135400361
ENSG00000101180	ENSG00000101180	HAVANA	gene	16	HRH3	protein_coding	HRH3; ENSG00000101180	chr20	0.28041432451424	5.56777960357561	3.31143191163906	0.0011195727315083	0.00464042083235728	-1.4813805945742
ENSG00000063660	ENSG00000063660	HAVANA	gene	9	GPC1	protein_coding	GPC1; ENSG00000063660	chr2	-0.269360730181259	5.60789683781338	-3.30996126193574	0.00112513213497654	0.00466042345869682	-1.44003189690372
ENSG00000158186	ENSG00000158186	HAVANA	gene	13	MRAS	protein_coding	MRAS; ENSG00000158186	chr3	-0.224406197989898	6.14953763002954	-3.30933602404456	0.00112750346861626	0.00466720328311901	-1.57948223591347
ENSG00000100372	ENSG00000100372	HAVANA	gene	15	SLC25A17	protein_coding	SLC25A17; ENSG00000100372	chr22	0.278929402169793	5.19979475510045	3.30739784410138	0.00113488402123786	0.00469299647879463	-1.40174654594567
ENSG00000157782	ENSG00000157782	HAVANA	gene	9	CABP1	protein_coding	CABP1; ENSG00000157782	chr12	0.286305724670894	5.35124492489485	3.307312047847	0.0011352117702089	0.00469299647879463	-1.43263799660935
ENSG00000070061	ENSG00000070061	HAVANA	gene	15	ELP1	protein_coding	ELP1; ENSG00000070061	chr9	0.232546759185601	5.84981952015034	3.30587559439278	0.00114071226411068	0.0047126695228604	-1.54447745827265
ENSG00000206172	ENSG00000206172	HAVANA	gene	8	HBA1	protein_coding	HBA1; ENSG00000206172	chr16	-0.947904579303852	5.57249981009623	-3.32291206933682	0.00114409878783273	0.00472358914742637	-1.47384352470022
ENSG00000110047	ENSG00000110047	HAVANA	gene	18	EHD1	protein_coding	EHD1; ENSG00000110047	chr11	-0.239742493992922	5.63415771168852	-3.30185965179793	0.00115622226192602	0.00477054302095968	-1.50942099081713
ENSG00000144635	ENSG00000144635	HAVANA	gene	9	DYNC1LI1	protein_coding	DYNC1LI1; ENSG00000144635	chr3	0.168549297268749	6.87798819880705	3.30079786368165	0.00116035572427859	0.00478449076707732	-1.78592727642927
ENSG00000158856	ENSG00000158856	HAVANA	gene	18	DMTN	protein_coding	DMTN; ENSG00000158856	chr8	0.139786724679432	7.66180887616434	3.30033373598777	0.0011621668602838	0.00478885099237567	-1.96011187412743
ENSG00000196510	ENSG00000196510	HAVANA	gene	12	ANAPC7	protein_coding	ANAPC7; ENSG00000196510	chr12	0.221707538949925	5.45546544920582	3.29767214049495	0.00117260400089756	0.00482872703934094	-1.48625285636101
ENSG00000185883	ENSG00000185883	HAVANA	gene	12	ATP6V0C	protein_coding	ATP6V0C; ENSG00000185883	chr16	0.10058286225911	10.0415914198053	3.29606756880013	0.00117893826941641	0.00485166694551286	-2.50054295299416
ENSG00000151923	ENSG00000151923	HAVANA	gene	17	TIAL1	protein_coding	TIAL1; ENSG00000151923	chr10	-0.252031111684473	5.17469971348254	-3.29499773271785	0.00118317929210817	0.00486331804430449	-1.43515493595086
ENSG00000163807	ENSG00000163807	HAVANA	gene	6	KIAA1143	protein_coding	KIAA1143; ENSG00000163807	chr3	0.215230746601889	5.91697477888176	3.29496727607676	0.0011833002355201	0.00486331804430449	-1.60751796740296
ENSG00000054356	ENSG00000054356	HAVANA	gene	14	PTPRN	protein_coding	PTPRN; ENSG00000054356	chr2	0.118397217739835	8.83235303207107	3.29290120727494	0.0011915315426066	0.00489398281947143	-2.24086629912575
ENSG00000239382	ENSG00000239382	HAVANA	gene	10	ALKBH6	protein_coding	ALKBH6; ENSG00000239382	chr19	0.253456177168802	5.65483770273759	3.2921941956113	0.00119436053478911	0.00490243335791344	-1.55071413527609
ENSG00000132026	ENSG00000132026	HAVANA	gene	13	RTBDN	protein_coding	RTBDN; ENSG00000132026	chr19	0.306840354833775	4.84375364026405	3.29125156562564	0.00119814204746493	0.00491478022568893	-1.39811748694871
ENSG00000101019	ENSG00000101019	HAVANA	gene	22	UQCC1	protein_coding	UQCC1; ENSG00000101019	chr20	0.182195957219061	6.38654781567632	3.29092699308541	0.00119944670170252	0.00491695764039859	-1.70523633376534
ENSG00000213930	ENSG00000213930	HAVANA	gene	11	GALT	protein_coding	GALT; ENSG00000213930	chr9	0.256093616959545	5.36262994458641	3.29059818778474	0.00120076971910574	0.00491920747594964	-1.49402095762666
ENSG00000132359	ENSG00000132359	HAVANA	gene	15	RAP1GAP2	protein_coding	RAP1GAP2; ENSG00000132359	chr17	0.235415576597505	5.80696898013983	3.29021500584407	0.00120231324734414	0.00492235719950043	-1.56006726315634
ENSG00000099949	ENSG00000099949	HAVANA	gene	21	LZTR1	protein_coding	LZTR1; ENSG00000099949	chr22	0.305163063455296	5.01947548839923	3.28970166959541	0.00120438395769576	0.00492707139852581	-1.41005746912858
ENSG00000114942	ENSG00000114942	HAVANA	gene	14	EEF1B2	protein_coding	EEF1B2; ENSG00000114942	chr2	-0.160179633830208	7.85297602562193	-3.28954525348901	0.00120501557338828	0.00492707139852581	-2.04682377232545
ENSG00000146416	ENSG00000146416	HAVANA	gene	19	AIG1	protein_coding	AIG1; ENSG00000146416	chr6	0.18121896180114	6.63107077280535	3.28747141976233	0.0012134190260739	0.00495824083065822	-1.7742275309508
ENSG00000235823	ENSG00000235823	HAVANA	gene	3	OLMALINC	lncRNA	OLMALINC; ENSG00000235823	chr10	-0.28146701040284	5.05432540373164	-3.28653668448461	0.00121722451480575	0.00496821021250478	-1.45160079834774
ENSG00000185909	ENSG00000185909	HAVANA	gene	15	KLHDC8B	protein_coding	KLHDC8B; ENSG00000185909	chr3	0.255520223277332	5.93695418164438	3.2864880998522	0.00121742261581208	0.00496821021250478	-1.61067840630668
ENSG00000150403	ENSG00000150403	HAVANA	gene	18	TMCO3	protein_coding	TMCO3; ENSG00000150403	chr13	0.242220821254752	5.43363597272315	3.28469117598113	0.0012247705938998	0.00499498867370946	-1.5120712253216
ENSG00000070610	ENSG00000070610	HAVANA	gene	14	GBA2	protein_coding	GBA2; ENSG00000070610	chr9	0.195005049155384	6.50382159784662	3.28226842536517	0.00123474309219458	0.00503242951109965	-1.76782132078107
ENSG00000132912	ENSG00000132912	HAVANA	gene	12	DCTN4	protein_coding	DCTN4; ENSG00000132912	chr5	0.186885943635111	6.48016354821104	3.28034339173122	0.0012427207410414	0.00506169717216476	-1.76683513196239
ENSG00000100603	ENSG00000100603	HAVANA	gene	13	SNW1	protein_coding	SNW1; ENSG00000100603	chr14	-0.335398300062811	4.6769677569499	-3.28015132457819	0.00124351932557702	0.00506170518559664	-1.34072353189992
