gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	dev_nobatch	rank_nobatch
ENSG00000185155	ENSG00000185155	HAVANA	gene	11	MIXL1	protein_coding	MIXL1; ENSG00000185155	chr1	1189.86060420797	18328
ENSG00000183814	ENSG00000183814	HAVANA	gene	15	LIN9	protein_coding	LIN9; ENSG00000183814	chr1	4076.18908120256	14842
ENSG00000143799	ENSG00000143799	HAVANA	gene	13	PARP1	protein_coding	PARP1; ENSG00000143799	chr1	66961.2639163653	1456
ENSG00000287627	ENSG00000287627	HAVANA	gene	1	AL359704.3	lncRNA	AL359704.3; ENSG00000287627	chr1	24.1698284091476	28206
ENSG00000203685	ENSG00000203685	HAVANA	gene	10	STUM	protein_coding	STUM; ENSG00000203685	chr1	26991.6410354406	6808
ENSG00000143772	ENSG00000143772	HAVANA	gene	9	ITPKB	protein_coding	ITPKB; ENSG00000143772	chr1	81919.2423206608	877
ENSG00000228382	ENSG00000228382	HAVANA	gene	1	ITPKB-IT1	lncRNA	ITPKB-IT1; ENSG00000228382	chr1	201.535217518462	23403
ENSG00000287259	ENSG00000287259	HAVANA	gene	1	AL359732.1	lncRNA	AL359732.1; ENSG00000287259	chr1	669.475019232222	19951
ENSG00000143801	ENSG00000143801	HAVANA	gene	17	PSEN2	protein_coding	PSEN2; ENSG00000143801	chr1	27288.1161797627	6739
ENSG00000163050	ENSG00000163050	HAVANA	gene	17	COQ8A	protein_coding	COQ8A; ENSG00000163050	chr1	28448.4690812719	6451
ENSG00000143776	ENSG00000143776	HAVANA	gene	18	CDC42BPA	protein_coding	CDC42BPA; ENSG00000143776	chr1	61525.6053511527	1795
ENSG00000233706	ENSG00000233706	HAVANA	gene	1	AL353689.2	lncRNA	AL353689.2; ENSG00000233706	chr1	20.8419594652858	29453
ENSG00000287532	ENSG00000287532	HAVANA	gene	1	AL353689.3	lncRNA	AL353689.3; ENSG00000287532	chr1	22.0571798163196	28961
ENSG00000234277	ENSG00000234277	HAVANA	gene	3	LINC01641	lncRNA	LINC01641; ENSG00000234277	chr1	693.335681535805	19831
ENSG00000287205	ENSG00000287205	HAVANA	gene	1	AL451054.4	lncRNA	AL451054.4; ENSG00000287205	chr1	41.389166740157	27537
ENSG00000181450	ENSG00000181450	HAVANA	gene	18	ZNF678	protein_coding	ZNF678; ENSG00000181450	chr1	10021.2447909192	12051
ENSG00000143740	ENSG00000143740	HAVANA	gene	14	SNAP47	protein_coding	SNAP47; ENSG00000143740	chr1	33433.3953984531	5319
ENSG00000081692	ENSG00000081692	HAVANA	gene	12	JMJD4	protein_coding	JMJD4; ENSG00000081692	chr1	23859.7674316134	7593
ENSG00000230005	ENSG00000230005	HAVANA	gene	2	SNAP47-AS1	lncRNA	SNAP47-AS1; ENSG00000230005	chr1	20.2866369343731	29580.5
ENSG00000286389	ENSG00000286389	HAVANA	gene	1	AL731702.1	lncRNA	AL731702.1; ENSG00000286389	chr1	2464.10979051359	16286
ENSG00000185888	ENSG00000185888	HAVANA	gene	5	PRSS38	protein_coding	PRSS38; ENSG00000185888	chr1	82.5190720913967	25724
ENSG00000143816	ENSG00000143816	HAVANA	gene	8	WNT9A	protein_coding	WNT9A; ENSG00000143816	chr1	3742.52083747426	15090
ENSG00000276255	ENSG00000276255	HAVANA	gene	2	LINC02809	lncRNA	LINC02809; ENSG00000276255	chr1	173.721686925786	23792
ENSG00000143761	ENSG00000143761	HAVANA	gene	16	ARF1	protein_coding	ARF1; ENSG00000143761	chr1	92763.1139953561	635
ENSG00000143793	ENSG00000143793	HAVANA	gene	13	C1orf35	protein_coding	C1orf35; ENSG00000143793	chr1	23890.1437191269	7585
ENSG00000162910	ENSG00000162910	HAVANA	gene	19	MRPL55	protein_coding	MRPL55; ENSG00000162910	chr1	52358.0393520858	2549
ENSG00000143774	ENSG00000143774	HAVANA	gene	16	GUK1	protein_coding	GUK1; ENSG00000143774	chr1	95779.083279364	572
ENSG00000198835	ENSG00000198835	HAVANA	gene	4	GJC2	protein_coding	GJC2; ENSG00000198835	chr1	42037.7966123155	3797
ENSG00000203684	ENSG00000203684	HAVANA	gene	5	IBA57-DT	lncRNA	IBA57-DT; ENSG00000203684	chr1	1040.47455997781	18709
ENSG00000181873	ENSG00000181873	HAVANA	gene	13	IBA57	protein_coding	IBA57; ENSG00000181873	chr1	8777.13105729913	12519
ENSG00000162913	ENSG00000162913	HAVANA	gene	10	OBSCN-AS1	lncRNA	OBSCN-AS1; ENSG00000162913	chr1	1518.02245120224	17610
ENSG00000154358	ENSG00000154358	HAVANA	gene	21	OBSCN	protein_coding	OBSCN; ENSG00000154358	chr1	17347.5556675456	9540
ENSG00000269934	ENSG00000269934	HAVANA	gene	3	AL353593.1	lncRNA	AL353593.1; ENSG00000269934	chr1	3793.32918097181	15048
ENSG00000286773	ENSG00000286773	HAVANA	gene	1	AL353593.3	lncRNA	AL353593.3; ENSG00000286773	chr1	58.2269453129239	26730
ENSG00000287315	ENSG00000287315	HAVANA	gene	1	AL670729.3	lncRNA	AL670729.3; ENSG00000287315	chr1	3241.51255608329	15522
ENSG00000270104	ENSG00000270104	HAVANA	gene	1	AL670729.2	lncRNA	AL670729.2; ENSG00000270104	chr1	41.9543329801242	27446
ENSG00000154370	ENSG00000154370	HAVANA	gene	16	TRIM11	protein_coding	TRIM11; ENSG00000154370	chr1	16802.1521225394	9710
ENSG00000231563	ENSG00000231563	HAVANA	gene	2	AL139288.1	lncRNA	AL139288.1; ENSG00000231563	chr1	47.6086786261233	26937
ENSG00000162931	ENSG00000162931	HAVANA	gene	12	TRIM17	protein_coding	TRIM17; ENSG00000162931	chr1	3317.36895992849	15447
ENSG00000181218	ENSG00000181218	HAVANA	gene	5	HIST3H2A	protein_coding	HIST3H2A; ENSG00000181218	chr1	13354.1318772031	10869
ENSG00000196890	ENSG00000196890	HAVANA	gene	4	HIST3H2BB	protein_coding	HIST3H2BB; ENSG00000196890	chr1	1055.00745798198	18667
ENSG00000168159	ENSG00000168159	HAVANA	gene	12	RNF187	protein_coding	RNF187; ENSG00000168159	chr1	100744.485855081	498
ENSG00000116574	ENSG00000116574	HAVANA	gene	6	RHOU	protein_coding	RHOU; ENSG00000116574	chr1	49333.9221982607	2866
ENSG00000282111	ENSG00000282111	HAVANA	gene	1	LINC02815	lncRNA	LINC02815; ENSG00000282111	chr1	19.9379639064704	29649
ENSG00000236975	ENSG00000236975	HAVANA	gene	2	LINC02814	lncRNA	LINC02814; ENSG00000236975	chr1	1242.0536085448	18213
ENSG00000233920	ENSG00000233920	HAVANA	gene	2	AL162595.2	lncRNA	AL162595.2; ENSG00000233920	chr1	276.92393485676	22523
ENSG00000177800	ENSG00000177800	HAVANA	gene	2	TMEM78	lncRNA	TMEM78; ENSG00000177800	chr1	410.391464038374	21376
ENSG00000177788	ENSG00000177788	HAVANA	gene	6	AL162595.1	lncRNA	AL162595.1; ENSG00000177788	chr1	7977.27088427904	12809
ENSG00000168118	ENSG00000168118	HAVANA	gene	12	RAB4A	protein_coding	RAB4A; ENSG00000168118	chr1	60939.7262560044	1839
ENSG00000237481	ENSG00000237481	HAVANA	gene	1	AL117350.1	lncRNA	AL117350.1; ENSG00000237481	chr1	268.78446514062	22615
ENSG00000154429	ENSG00000154429	HAVANA	gene	11	CCSAP	protein_coding	CCSAP; ENSG00000154429	chr1	32693.8929819626	5490
ENSG00000143632	ENSG00000143632	HAVANA	gene	14	ACTA1	protein_coding	ACTA1; ENSG00000143632	chr1	6715.61561456288	13374
ENSG00000069248	ENSG00000069248	HAVANA	gene	12	NUP133	protein_coding	NUP133; ENSG00000069248	chr1	28984.0036223613	6329
ENSG00000223635	ENSG00000223635	HAVANA	gene	2	AL121990.1	lncRNA	AL121990.1; ENSG00000223635	chr1	394.121842763196	21487
ENSG00000135776	ENSG00000135776	HAVANA	gene	5	ABCB10	protein_coding	ABCB10; ENSG00000135776	chr1	15728.9488189942	10077
ENSG00000135801	ENSG00000135801	HAVANA	gene	9	TAF5L	protein_coding	TAF5L; ENSG00000135801	chr1	18843.2089087633	9058
ENSG00000135763	ENSG00000135763	HAVANA	gene	10	URB2	protein_coding	URB2; ENSG00000135763	chr1	8051.22810893172	12780
ENSG00000228058	ENSG00000228058	HAVANA	gene	2	LINC01736	lncRNA	LINC01736; ENSG00000228058	chr1	8538.30816942761	12596
ENSG00000143641	ENSG00000143641	HAVANA	gene	10	GALNT2	protein_coding	GALNT2; ENSG00000143641	chr1	35979.7799354531	4817
ENSG00000227006	ENSG00000227006	HAVANA	gene	2	AL136988.2	lncRNA	AL136988.2; ENSG00000227006	chr1	59.4172338767488	26645
ENSG00000224407	ENSG00000224407	HAVANA	gene	1	AL136988.1	lncRNA	AL136988.1; ENSG00000224407	chr1	77.3635016208517	25994
ENSG00000177614	ENSG00000177614	HAVANA	gene	11	PGBD5	protein_coding	PGBD5; ENSG00000177614	chr1	35094.1359189114	4975
ENSG00000282564	ENSG00000282564	HAVANA	gene	1	AL133516.1	lncRNA	AL133516.1; ENSG00000282564	chr1	409.192276273175	21386
ENSG00000135775	ENSG00000135775	HAVANA	gene	14	COG2	protein_coding	COG2; ENSG00000135775	chr1	23034.7075000467	7794
ENSG00000286859	ENSG00000286859	HAVANA	gene	1	AL158214.2	lncRNA	AL158214.2; ENSG00000286859	chr1	220.218329523857	23150
ENSG00000135744	ENSG00000135744	HAVANA	gene	8	AGT	protein_coding	AGT; ENSG00000135744	chr1	150164.937973394	134
ENSG00000244137	ENSG00000244137	HAVANA	gene	1	AL512328.1	lncRNA	AL512328.1; ENSG00000244137	chr1	639.335946939231	20080
ENSG00000135773	ENSG00000135773	HAVANA	gene	13	CAPN9	protein_coding	CAPN9; ENSG00000135773	chr1	1240.17350217894	18217
ENSG00000119280	ENSG00000119280	HAVANA	gene	16	C1orf198	protein_coding	C1orf198; ENSG00000119280	chr1	60177.0278117203	1895
ENSG00000223393	ENSG00000223393	HAVANA	gene	2	AL118511.1	lncRNA	AL118511.1; ENSG00000223393	chr1	279.526044797953	22495
ENSG00000288037	ENSG00000288037	HAVANA	gene	1	AL118511.4	lncRNA	AL118511.4; ENSG00000288037	chr1	127.252284944272	24691
ENSG00000143643	ENSG00000143643	HAVANA	gene	13	TTC13	protein_coding	TTC13; ENSG00000143643	chr1	17514.7578678396	9496
ENSG00000173409	ENSG00000173409	HAVANA	gene	14	ARV1	protein_coding	ARV1; ENSG00000173409	chr1	31171.3385590327	5858
ENSG00000182118	ENSG00000182118	HAVANA	gene	8	FAM89A	protein_coding	FAM89A; ENSG00000182118	chr1	33563.6592070794	5290
ENSG00000119283	ENSG00000119283	HAVANA	gene	15	TRIM67	protein_coding	TRIM67; ENSG00000119283	chr1	7242.13255091465	13129
ENSG00000235710	ENSG00000235710	HAVANA	gene	5	AL109810.2	protein_coding	AL109810.2; ENSG00000235710	chr1	141.809409225033	24359
ENSG00000143633	ENSG00000143633	HAVANA	gene	13	C1orf131	protein_coding	C1orf131; ENSG00000143633	chr1	14783.4135298685	10406
ENSG00000116906	ENSG00000116906	HAVANA	gene	13	GNPAT	protein_coding	GNPAT; ENSG00000116906	chr1	40673.6558011992	4011
ENSG00000116903	ENSG00000116903	HAVANA	gene	7	EXOC8	protein_coding	EXOC8; ENSG00000116903	chr1	21270.5315455672	8285
ENSG00000010072	ENSG00000010072	HAVANA	gene	16	SPRTN	protein_coding	SPRTN; ENSG00000010072	chr1	10844.7056462706	11769
ENSG00000135766	ENSG00000135766	HAVANA	gene	9	EGLN1	protein_coding	EGLN1; ENSG00000135766	chr1	54970.1726385132	2271
ENSG00000233461	ENSG00000233461	HAVANA	gene	6	AL445524.1	lncRNA	AL445524.1; ENSG00000233461	chr1	6293.09124608667	13562
ENSG00000116918	ENSG00000116918	HAVANA	gene	15	TSNAX	protein_coding	TSNAX; ENSG00000116918	chr1	48985.2074571355	2907
ENSG00000162946	ENSG00000162946	HAVANA	gene	22	DISC1	protein_coding	DISC1; ENSG00000162946	chr1	8818.99312523657	12487
ENSG00000286071	ENSG00000286071	HAVANA	gene	1	AL136171.2	lncRNA	AL136171.2; ENSG00000286071	chr1	227.594277767835	23053
ENSG00000226758	ENSG00000226758	HAVANA	gene	1	DISC1-IT1	lncRNA	DISC1-IT1; ENSG00000226758	chr1	65.1328658545837	26280
ENSG00000116991	ENSG00000116991	HAVANA	gene	10	SIPA1L2	protein_coding	SIPA1L2; ENSG00000116991	chr1	37095.3625514443	4618
ENSG00000236497	ENSG00000236497	HAVANA	gene	2	LINC01744	lncRNA	LINC01744; ENSG00000236497	chr1	21.5801021926401	29176.5
ENSG00000212916	ENSG00000212916	HAVANA	gene	4	MAP10	protein_coding	MAP10; ENSG00000212916	chr1	5259.97928581177	14125
ENSG00000135778	ENSG00000135778	HAVANA	gene	12	NTPCR	protein_coding	NTPCR; ENSG00000135778	chr1	50322.6821381032	2755
ENSG00000135749	ENSG00000135749	HAVANA	gene	19	PCNX2	protein_coding	PCNX2; ENSG00000135749	chr1	29880.9441100655	6129
ENSG00000143674	ENSG00000143674	HAVANA	gene	11	MAP3K21	protein_coding	MAP3K21; ENSG00000143674	chr1	6767.84088926708	13348
ENSG00000135750	ENSG00000135750	HAVANA	gene	15	KCNK1	protein_coding	KCNK1; ENSG00000135750	chr1	33909.2470262865	5218
ENSG00000286109	ENSG00000286109	HAVANA	gene	1	AL357972.1	lncRNA	AL357972.1; ENSG00000286109	chr1	43.1474600636438	27261
ENSG00000287921	ENSG00000287921	HAVANA	gene	1	AL713868.1	lncRNA	AL713868.1; ENSG00000287921	chr1	22.4346949367332	28805.5
ENSG00000183780	ENSG00000183780	HAVANA	gene	13	SLC35F3	protein_coding	SLC35F3; ENSG00000183780	chr1	16791.8519248379	9715
ENSG00000233332	ENSG00000233332	HAVANA	gene	1	AL122008.3	lncRNA	AL122008.3; ENSG00000233332	chr1	743.214747792774	19649
ENSG00000236358	ENSG00000236358	HAVANA	gene	1	AL355472.2	lncRNA	AL355472.2; ENSG00000236358	chr1	46.6771429215544	26966
ENSG00000273367	ENSG00000273367	HAVANA	gene	1	AL355472.3	lncRNA	AL355472.3; ENSG00000273367	chr1	2755.19069093958	15950
ENSG00000231663	ENSG00000231663	HAVANA	gene	1	COA6-AS1	lncRNA	COA6-AS1; ENSG00000231663	chr1	7243.91368009744	13128
ENSG00000168275	ENSG00000168275	HAVANA	gene	15	COA6	protein_coding	COA6; ENSG00000168275	chr1	36815.4113796601	4673
ENSG00000059588	ENSG00000059588	HAVANA	gene	10	TARBP1	protein_coding	TARBP1; ENSG00000059588	chr1	23756.1709137413	7622
ENSG00000231768	ENSG00000231768	HAVANA	gene	2	LINC01354	lncRNA	LINC01354; ENSG00000231768	chr1	6787.55644213741	13336
ENSG00000286210	ENSG00000286210	HAVANA	gene	1	AL161640.2	lncRNA	AL161640.2; ENSG00000286210	chr1	41.8476523129447	27462
ENSG00000287633	ENSG00000287633	HAVANA	gene	1	AL161640.3	lncRNA	AL161640.3; ENSG00000287633	chr1	647.091836061692	20048
ENSG00000168264	ENSG00000168264	HAVANA	gene	10	IRF2BP2	protein_coding	IRF2BP2; ENSG00000168264	chr1	63101.3330205543	1686
ENSG00000228830	ENSG00000228830	HAVANA	gene	1	AL160408.2	lncRNA	AL160408.2; ENSG00000228830	chr1	77.867231278317	25966
ENSG00000224939	ENSG00000224939	HAVANA	gene	1	LINC00184	lncRNA	LINC00184; ENSG00000224939	chr1	540.492851273876	20567
ENSG00000272362	ENSG00000272362	HAVANA	gene	1	AL160408.5	lncRNA	AL160408.5; ENSG00000272362	chr1	41.708311914967	27486
ENSG00000228044	ENSG00000228044	HAVANA	gene	3	AL160408.1	lncRNA	AL160408.1; ENSG00000228044	chr1	385.662279726279	21549
ENSG00000241475	ENSG00000241475	HAVANA	gene	1	AL160408.4	lncRNA	AL160408.4; ENSG00000241475	chr1	22.9726481445681	28576
ENSG00000230628	ENSG00000230628	HAVANA	gene	1	AL160408.3	lncRNA	AL160408.3; ENSG00000230628	chr1	66.9691142559185	26233
ENSG00000227630	ENSG00000227630	HAVANA	gene	4	LINC01132	lncRNA	LINC01132; ENSG00000227630	chr1	217.047854715807	23184
ENSG00000279261	ENSG00000279261	HAVANA	gene	2	AL360294.1	lncRNA	AL360294.1; ENSG00000279261	chr1	44.2011871176773	27110
ENSG00000286263	ENSG00000286263	HAVANA	gene	1	AL391832.4	lncRNA	AL391832.4; ENSG00000286263	chr1	960.525348624027	18944
ENSG00000238005	ENSG00000238005	HAVANA	gene	4	AL391832.2	lncRNA	AL391832.2; ENSG00000238005	chr1	408.548738195575	21391
ENSG00000258082	ENSG00000258082	HAVANA	gene	1	AL391832.3	lncRNA	AL391832.3; ENSG00000258082	chr1	111.854436378295	25029
ENSG00000280587	ENSG00000280587	HAVANA	gene	1	LINC01348	lncRNA	LINC01348; ENSG00000280587	chr1	80.3053890668207	25826
ENSG00000273416	ENSG00000273416	HAVANA	gene	1	AL732292.2	lncRNA	AL732292.2; ENSG00000273416	chr1	5220.50064732408	14145
ENSG00000173726	ENSG00000173726	HAVANA	gene	11	TOMM20	protein_coding	TOMM20; ENSG00000173726	chr1	95374.9839382664	586
ENSG00000188739	ENSG00000188739	HAVANA	gene	15	RBM34	protein_coding	RBM34; ENSG00000188739	chr1	9958.80939351183	12078
ENSG00000054267	ENSG00000054267	HAVANA	gene	22	ARID4B	protein_coding	ARID4B; ENSG00000054267	chr1	64968.7171014478	1568
ENSG00000152904	ENSG00000152904	HAVANA	gene	11	GGPS1	protein_coding	GGPS1; ENSG00000152904	chr1	32343.7455291709	5579
ENSG00000285053	ENSG00000285053	HAVANA	gene	1	TBCE	protein_coding	TBCE; ENSG00000285053	chr1	2446.96021920094	16314
ENSG00000285177	ENSG00000285177	HAVANA	gene	1	AL357556.4	lncRNA	AL357556.4; ENSG00000285177	chr1	174.664184528618	23783
ENSG00000284770	ENSG00000284770	HAVANA	gene	2	TBCE	protein_coding	TBCE; ENSG00000284770	chr1	9017.73152990485	12418
ENSG00000162885	ENSG00000162885	HAVANA	gene	13	B3GALNT2	protein_coding	B3GALNT2; ENSG00000162885	chr1	16577.4104537474	9786
ENSG00000168243	ENSG00000168243	HAVANA	gene	11	GNG4	protein_coding	GNG4; ENSG00000168243	chr1	56624.0129787324	2147
ENSG00000143669	ENSG00000143669	HAVANA	gene	13	LYST	protein_coding	LYST; ENSG00000143669	chr1	25565.2354827886	7153
ENSG00000229463	ENSG00000229463	HAVANA	gene	2	LYST-AS1	lncRNA	LYST-AS1; ENSG00000229463	chr1	19.4275350495843	29716
ENSG00000237845	ENSG00000237845	HAVANA	gene	1	AL139161.1	lncRNA	AL139161.1; ENSG00000237845	chr1	0	29840
ENSG00000229291	ENSG00000229291	HAVANA	gene	1	LINC02768	lncRNA	LINC02768; ENSG00000229291	chr1	230.539616869951	23022
ENSG00000116962	ENSG00000116962	HAVANA	gene	15	NID1	protein_coding	NID1; ENSG00000116962	chr1	11376.1072818695	11570
ENSG00000077585	ENSG00000077585	HAVANA	gene	14	GPR137B	protein_coding	GPR137B; ENSG00000077585	chr1	32566.7427466653	5522
ENSG00000086619	ENSG00000086619	HAVANA	gene	14	ERO1B	protein_coding	ERO1B; ENSG00000086619	chr1	17068.2201153539	9631
ENSG00000186197	ENSG00000186197	HAVANA	gene	14	EDARADD	protein_coding	EDARADD; ENSG00000186197	chr1	1373.22035213695	17919
ENSG00000116977	ENSG00000116977	HAVANA	gene	18	LGALS8	protein_coding	LGALS8; ENSG00000116977	chr1	38614.1289547635	4358
ENSG00000223776	ENSG00000223776	HAVANA	gene	5	LGALS8-AS1	lncRNA	LGALS8-AS1; ENSG00000223776	chr1	692.387055521402	19836
ENSG00000273058	ENSG00000273058	HAVANA	gene	2	AL359921.2	lncRNA	AL359921.2; ENSG00000273058	chr1	1781.33460778264	17141
ENSG00000230325	ENSG00000230325	HAVANA	gene	1	AL359921.1	lncRNA	AL359921.1; ENSG00000230325	chr1	1629.3861153118	17405
ENSG00000119285	ENSG00000119285	HAVANA	gene	11	HEATR1	protein_coding	HEATR1; ENSG00000119285	chr1	15362.4537355401	10204
ENSG00000077522	ENSG00000077522	HAVANA	gene	13	ACTN2	protein_coding	ACTN2; ENSG00000077522	chr1	17167.0493836708	9607
ENSG00000116984	ENSG00000116984	HAVANA	gene	13	MTR	protein_coding	MTR; ENSG00000116984	chr1	25432.5930919757	7194
ENSG00000244020	ENSG00000244020	HAVANA	gene	3	MT1HL1	protein_coding	MT1HL1; ENSG00000244020	chr1	41.406745574161	27531
ENSG00000288099	ENSG00000288099	HAVANA	gene	1	AL359259.1	lncRNA	AL359259.1; ENSG00000288099	chr1	24.0835151192827	28222.5
ENSG00000198626	ENSG00000198626	HAVANA	gene	17	RYR2	protein_coding	RYR2; ENSG00000198626	chr1	30076.8087084249	6089
ENSG00000237250	ENSG00000237250	HAVANA	gene	3	AL359924.1	lncRNA	AL359924.1; ENSG00000237250	chr1	34.2813292868898	27935
ENSG00000116996	ENSG00000116996	HAVANA	gene	9	ZP4	protein_coding	ZP4; ENSG00000116996	chr1	62.7928620318102	26392
ENSG00000270188	ENSG00000270188	HAVANA	gene	1	MTRNR2L11	protein_coding	MTRNR2L11; ENSG00000270188	chr1	36333.891670933	4752
ENSG00000215808	ENSG00000215808	HAVANA	gene	4	LINC01139	lncRNA	LINC01139; ENSG00000215808	chr1	1096.40865061197	18570
ENSG00000231877	ENSG00000231877	HAVANA	gene	1	AL359551.1	lncRNA	AL359551.1; ENSG00000231877	chr1	183.259675638486	23650
ENSG00000287589	ENSG00000287589	HAVANA	gene	1	AC093426.2	lncRNA	AC093426.2; ENSG00000287589	chr1	103.903932574803	25215
ENSG00000259776	ENSG00000259776	HAVANA	gene	1	AC093426.1	lncRNA	AC093426.1; ENSG00000259776	chr1	921.497881575156	19070
ENSG00000133019	ENSG00000133019	HAVANA	gene	11	CHRM3	protein_coding	CHRM3; ENSG00000133019	chr1	16902.841724503	9683
ENSG00000233355	ENSG00000233355	HAVANA	gene	7	CHRM3-AS2	lncRNA	CHRM3-AS2; ENSG00000233355	chr1	157.119290124011	24052
ENSG00000155816	ENSG00000155816	HAVANA	gene	20	FMN2	protein_coding	FMN2; ENSG00000155816	chr1	40245.3203462056	4086
ENSG00000233735	ENSG00000233735	HAVANA	gene	5	AL359918.2	lncRNA	AL359918.2; ENSG00000233735	chr1	19.6209369314922	29694
ENSG00000180875	ENSG00000180875	HAVANA	gene	5	GREM2	protein_coding	GREM2; ENSG00000180875	chr1	16971.4746692788	9665
ENSG00000224359	ENSG00000224359	HAVANA	gene	2	AL358176.1	lncRNA	AL358176.1; ENSG00000224359	chr1	20.781086989358	29469
ENSG00000231440	ENSG00000231440	HAVANA	gene	1	AL358176.4	lncRNA	AL358176.4; ENSG00000231440	chr1	42.538966099242	27357
ENSG00000230015	ENSG00000230015	HAVANA	gene	3	AL365184.2	lncRNA	AL365184.2; ENSG00000230015	chr1	94.3463767734936	25473
ENSG00000226919	ENSG00000226919	HAVANA	gene	4	AL365184.1	lncRNA	AL365184.1; ENSG00000226919	chr1	305.719236438318	22236
ENSG00000182901	ENSG00000182901	HAVANA	gene	16	RGS7	protein_coding	RGS7; ENSG00000182901	chr1	35632.3773027926	4885
ENSG00000286496	ENSG00000286496	HAVANA	gene	1	AL359764.1	lncRNA	AL359764.1; ENSG00000286496	chr1	3104.43491498728	15633
ENSG00000287516	ENSG00000287516	HAVANA	gene	1	AL359764.2	lncRNA	AL359764.2; ENSG00000287516	chr1	9415.40634958564	12278
ENSG00000287738	ENSG00000287738	HAVANA	gene	1	AL359764.3	lncRNA	AL359764.3; ENSG00000287738	chr1	284.528299467316	22455
ENSG00000091483	ENSG00000091483	HAVANA	gene	6	FH	protein_coding	FH; ENSG00000091483	chr1	40524.2279818981	4031
ENSG00000117009	ENSG00000117009	HAVANA	gene	12	KMO	protein_coding	KMO; ENSG00000117009	chr1	589.177252892823	20327
ENSG00000054277	ENSG00000054277	HAVANA	gene	14	OPN3	protein_coding	OPN3; ENSG00000054277	chr1	9780.45611752593	12135
ENSG00000203668	ENSG00000203668	HAVANA	gene	2	CHML	protein_coding	CHML; ENSG00000203668	chr1	15498.649192901	10164
ENSG00000287513	ENSG00000287513	HAVANA	gene	1	AL133390.1	lncRNA	AL133390.1; ENSG00000287513	chr1	500.169194554657	20789
ENSG00000162843	ENSG00000162843	HAVANA	gene	17	WDR64	protein_coding	WDR64; ENSG00000162843	chr1	67.0048270128245	26231
ENSG00000174371	ENSG00000174371	HAVANA	gene	17	EXO1	protein_coding	EXO1; ENSG00000174371	chr1	442.310278604171	21138
ENSG00000197769	ENSG00000197769	HAVANA	gene	6	MAP1LC3C	protein_coding	MAP1LC3C; ENSG00000197769	chr1	121.112601409625	24807
ENSG00000180287	ENSG00000180287	HAVANA	gene	16	PLD5	protein_coding	PLD5; ENSG00000180287	chr1	20206.0456038773	8622
ENSG00000272865	ENSG00000272865	HAVANA	gene	2	AL591686.2	lncRNA	AL591686.2; ENSG00000272865	chr1	978.114064448752	18888
ENSG00000224525	ENSG00000224525	HAVANA	gene	2	AL591686.1	lncRNA	AL591686.1; ENSG00000224525	chr1	921.016769078864	19072
ENSG00000143702	ENSG00000143702	HAVANA	gene	16	CEP170	protein_coding	CEP170; ENSG00000143702	chr1	55782.3898593517	2205
ENSG00000054282	ENSG00000054282	HAVANA	gene	16	SDCCAG8	protein_coding	SDCCAG8; ENSG00000054282	chr1	45442.3656870918	3321
ENSG00000117020	ENSG00000117020	HAVANA	gene	18	AKT3	protein_coding	AKT3; ENSG00000117020	chr1	56728.3417022289	2136
ENSG00000236031	ENSG00000236031	HAVANA	gene	1	AL591721.1	lncRNA	AL591721.1; ENSG00000236031	chr1	63.720229860479	26337
ENSG00000232184	ENSG00000232184	HAVANA	gene	1	AL662889.1	lncRNA	AL662889.1; ENSG00000232184	chr1	217.37519760498	23179
ENSG00000228939	ENSG00000228939	HAVANA	gene	1	AKT3-IT1	lncRNA	AKT3-IT1; ENSG00000228939	chr1	342.778864450677	21919
ENSG00000226828	ENSG00000226828	HAVANA	gene	2	LINC02774	lncRNA	LINC02774; ENSG00000226828	chr1	889.973840650148	19168
