gene_id	HVG_rank	gene_name
ENSG00000150782	7611	IL18
ENSG00000150783	11209	TEX12
ENSG00000150867	104	PIP4K2A
ENSG00000150893	10718	FREM2
ENSG00000150907	5580	FOXO1
ENSG00000150938	1215	CRIM1
ENSG00000150961	12703	SEC24D
ENSG00000150977	5627	RILPL2
ENSG00000150995	6260	ITPR1
ENSG00000151012	1894	SLC7A11
ENSG00000151023	4027	ENKUR
ENSG00000151065	8991	DCP1B
ENSG00000151090	2914	THRB
ENSG00000151116	4166	UEVLD
ENSG00000151117	8593	TMEM86A
ENSG00000151131	4985	C12orf45
ENSG00000151136	4836	BTBD11
ENSG00000151148	3983	UBE3B
ENSG00000151150	561	ANK3
ENSG00000151151	13167	IPMK
ENSG00000151208	5912	DLG5
ENSG00000151233	3978	GXYLT1
ENSG00000151239	2025	TWF1
ENSG00000151240	4017	DIP2C
ENSG00000151247	3076	EIF4E
ENSG00000151276	1873	MAGI1
ENSG00000151292	7282	CSNK1G3
ENSG00000151304	3658	SRFBP1
ENSG00000151320	5801	AKAP6
ENSG00000151322	872	NPAS3
ENSG00000151327	2119	FAM177A1
ENSG00000151332	5016	MBIP
ENSG00000151388	9030	ADAMTS12
ENSG00000151413	4356	NUBPL
ENSG00000151414	767	NEK7
ENSG00000151422	2056	FER
ENSG00000151445	7480	VIPAS39
ENSG00000151461	770	UPF2
ENSG00000151466	3748	SCLT1
ENSG00000151468	3598	CCDC3
ENSG00000151474	6480	FRMD4A
ENSG00000151475	9437	SLC25A31
ENSG00000151491	2933	EPS8
ENSG00000151503	9594	NCAPD3
ENSG00000151552	100	QDPR
ENSG00000151572	8368	ANO4
ENSG00000151576	5037	QTRT2
ENSG00000151612	3407	ZNF827
ENSG00000151615	7296	POU4F2
ENSG00000151617	3074	EDNRA
ENSG00000151623	6109	NR3C2
ENSG00000151651	11809	ADAM8
ENSG00000151657	4772	KIN
ENSG00000151687	5861	ANKAR
ENSG00000151689	3685	INPP1
ENSG00000151692	964	RNF144A
ENSG00000151694	1626	ADAM17
ENSG00000151702	3153	FLI1
ENSG00000151704	8364	KCNJ1
ENSG00000151715	6361	TMEM45B
ENSG00000151718	2741	WWC2
ENSG00000151725	11758	CENPU
ENSG00000151726	819	ACSL1
ENSG00000151743	7587	AMN1
ENSG00000151748	2438	SAV1
ENSG00000151773	6130	CCDC122
ENSG00000151789	2173	ZNF385D
ENSG00000151806	3631	GUF1
ENSG00000151835	3039	SACS
ENSG00000151838	9597	CCDC175
ENSG00000151846	4408	PABPC3
ENSG00000151849	5774	CENPJ
ENSG00000151882	12948	CCL28
ENSG00000151892	4391	GFRA1
ENSG00000151893	6964	CACUL1
ENSG00000151914	209	DST
ENSG00000151917	2962	BEND6
ENSG00000151923	2151	TIAL1
ENSG00000151929	10543	BAG3
ENSG00000151967	7438	SCHIP1
ENSG00000152049	4675	KCNE4
ENSG00000152078	5029	TLCD4
ENSG00000152082	1288	MZT2B
ENSG00000152102	2749	FAM168B
ENSG00000152104	1977	PTPN14
ENSG00000152127	1799	MGAT5
ENSG00000152133	2929	GPATCH11
ENSG00000152137	5015	HSPB8
ENSG00000152154	3665	TMEM178A
ENSG00000152192	7679	POU4F1
ENSG00000152207	4432	CYSLTR2
ENSG00000152208	3986	GRID2
ENSG00000152213	8919	ARL11
ENSG00000152217	5127	SETBP1
ENSG00000152219	7716	ARL14EP
ENSG00000152223	3268	EPG5
ENSG00000152253	9388	SPC25
ENSG00000152256	7629	PDK1
ENSG00000152266	12871	PTH
ENSG00000152270	6837	PDE3B
ENSG00000152291	1829	TGOLN2
ENSG00000152377	2798	SPOCK1
ENSG00000152382	7927	TADA1
ENSG00000152402	1104	GUCY1A2
ENSG00000152404	923	CWF19L2
ENSG00000152409	2014	JMY
ENSG00000152413	6173	HOMER1
ENSG00000152422	5538	XRCC4
ENSG00000152443	6691	ZNF776
ENSG00000152454	8388	ZNF256
ENSG00000152455	12803	SUV39H2
ENSG00000152457	4419	DCLRE1C
ENSG00000152465	3943	NMT2
ENSG00000152475	8013	ZNF837
ENSG00000152484	1812	USP12
ENSG00000152492	1490	CCDC50
ENSG00000152495	5148	CAMK4
ENSG00000152518	890	ZFP36L2
ENSG00000152520	4079	PAN3
ENSG00000152527	4634	PLEKHH2
ENSG00000152558	863	TMEM123
ENSG00000152580	7748	IGSF10
ENSG00000152583	80	SPARCL1
ENSG00000152595	12993	MEPE
ENSG00000152601	3320	MBNL1
ENSG00000152620	7267	NADK2
ENSG00000152661	88	GJA1
ENSG00000152669	10424	CCNO
ENSG00000152683	7308	SLC30A6
ENSG00000152689	675	RASGRP3
ENSG00000152700	1037	SAR1B
ENSG00000152767	1828	FARP1
ENSG00000152784	8509	PRDM8
ENSG00000152795	1233	HNRNPDL
ENSG00000152804	5919	HHEX
ENSG00000152818	906	UTRN
ENSG00000152894	1553	PTPRK
ENSG00000152904	6519	GGPS1
ENSG00000152910	245	CNTNAP4
ENSG00000152931	7321	PART1
ENSG00000152939	8301	MARVELD2
ENSG00000152942	5304	RAD17
ENSG00000152952	5025	PLOD2
ENSG00000152977	3049	ZIC1
ENSG00000152990	2602	ADGRA3
ENSG00000153006	1384	SREK1IP1
ENSG00000153015	1355	CWC27
ENSG00000153037	4479	SRP19
ENSG00000153044	9611	CENPH
ENSG00000153046	4688	CDYL
ENSG00000153048	1848	CARHSP1
ENSG00000153066	5984	TXNDC11
ENSG00000153071	3265	DAB2
ENSG00000153086	11859	ACMSD
ENSG00000153113	9339	CAST
ENSG00000153140	4151	CETN3
ENSG00000153147	937	SMARCA5
ENSG00000153157	10081	SYCP2L
ENSG00000153179	3768	RASSF3
ENSG00000153187	3403	HNRNPU
ENSG00000153201	6851	RANBP2
ENSG00000153207	2471	AHCTF1
ENSG00000153208	5001	MERTK
ENSG00000153234	4872	NR4A2
ENSG00000153237	3301	CCDC148
ENSG00000153246	9329	PLA2R1
ENSG00000153250	5802	RBMS1
ENSG00000153317	4486	ASAP1
ENSG00000153363	3828	LINC00467
ENSG00000153446	7385	C16orf89
ENSG00000153495	6403	TEX29
ENSG00000153561	2455	RMND5A
ENSG00000153574	6324	RPIA
ENSG00000153707	386	PTPRD
ENSG00000153721	3695	CNKSR3
ENSG00000153790	11413	C7orf31
ENSG00000153822	1452	KCNJ16
ENSG00000153823	5226	PID1
ENSG00000153832	6497	FBXO36
ENSG00000153885	4083	KCTD15
ENSG00000153896	6914	ZNF599
ENSG00000153902	843	LGI4
ENSG00000153914	684	SREK1
ENSG00000153922	2354	CHD1
ENSG00000153936	4543	HS2ST1
ENSG00000153944	1023	MSI2
ENSG00000153956	2482	CACNA2D1
ENSG00000153975	6079	ZUP1
ENSG00000153993	7943	SEMA3D
ENSG00000154001	4591	PPP2R5E
ENSG00000154016	4965	GRAP
ENSG00000154027	2831	AK5
ENSG00000154040	12437	CABYR
ENSG00000154065	7996	ANKRD29
ENSG00000154080	6308	CHST9
ENSG00000154096	398	THY1
ENSG00000154102	10889	C16orf74
ENSG00000154114	8347	TBCEL
ENSG00000154122	2719	ANKH
ENSG00000154124	7428	OTULIN
ENSG00000154133	2536	ROBO4
ENSG00000154134	6230	ROBO3
ENSG00000154143	11043	PANX3
ENSG00000154144	2265	TBRG1
ENSG00000154146	1823	NRGN
ENSG00000154153	3635	RETREG1
ENSG00000154162	6017	CDH12
ENSG00000154188	11001	ANGPT1
ENSG00000154217	5171	PITPNC1
ENSG00000154222	7163	CC2D1B
ENSG00000154227	11261	CERS3
ENSG00000154229	1826	PRKCA
ENSG00000154240	5235	CEP112
ENSG00000154258	6903	ABCA9
ENSG00000154262	3972	ABCA6
ENSG00000154263	7136	ABCA10
ENSG00000154265	8430	ABCA5
ENSG00000154274	4786	C4orf19
ENSG00000154277	14	UCHL1
ENSG00000154309	7466	DISP1
ENSG00000154310	1916	TNIK
ENSG00000154330	6553	PGM5
ENSG00000154358	5018	OBSCN
ENSG00000154380	1737	ENAH
ENSG00000154429	2248	CCSAP
ENSG00000154438	11314	ASZ1
ENSG00000154447	5885	SH3RF1
ENSG00000154478	4392	GPR26
ENSG00000154479	2574	CCDC173
ENSG00000154493	2571	C10orf90
ENSG00000154511	3992	DIPK1A
ENSG00000154553	3341	PDLIM3
ENSG00000154556	2388	SORBS2
ENSG00000154639	943	CXADR
ENSG00000154642	791	C21orf91
ENSG00000154654	3875	NCAM2
ENSG00000154655	7065	L3MBTL4
ENSG00000154678	1026	PDE1C
ENSG00000154721	1224	JAM2
ENSG00000154723	4862	ATP5PF
ENSG00000154727	4916	GABPA
ENSG00000154734	721	ADAMTS1
ENSG00000154743	6094	TSEN2
ENSG00000154760	7740	SLFN13
ENSG00000154764	6316	WNT7A
ENSG00000154767	4252	XPC
ENSG00000154781	2282	CCDC174
ENSG00000154783	5890	FGD5
ENSG00000154803	1967	FLCN
ENSG00000154813	7338	DPH3
ENSG00000154832	10659	CXXC1
ENSG00000154839	11841	SKA1
ENSG00000154845	4963	PPP4R1
ENSG00000154856	1159	APCDD1
ENSG00000154864	876	PIEZO2
ENSG00000154930	1530	ACSS1
ENSG00000154945	187	ANKRD40
ENSG00000154957	9902	ZNF18
ENSG00000154975	6126	CA10
ENSG00000154997	9247	SEPTIN14
ENSG00000155008	4949	APOOL
ENSG00000155034	2334	FBXL18
ENSG00000155052	9264	CNTNAP5
ENSG00000155066	7824	PROM2
ENSG00000155085	2179	AK9
ENSG00000155087	10287	ODF1
ENSG00000155100	5615	OTUD6B
ENSG00000155111	1133	CDK19
ENSG00000155115	2298	GTF3C6
ENSG00000155189	2645	AGPAT5
ENSG00000155254	6960	MARVELD1
ENSG00000155313	7285	USP25
ENSG00000155324	1138	GRAMD2B
ENSG00000155329	7360	ZCCHC10
ENSG00000155363	12407	MOV10
ENSG00000155366	567	RHOC
ENSG00000155368	426	DBI
ENSG00000155380	1210	SLC16A1
ENSG00000155428	12134	TRIM74
ENSG00000155438	5165	NIFK
ENSG00000155463	5831	OXA1L
ENSG00000155465	7014	SLC7A7
ENSG00000155508	1588	CNOT8
ENSG00000155542	5254	SETD9
ENSG00000155545	4800	MIER3
ENSG00000155621	3657	C9orf85
ENSG00000155636	4398	RBM45
ENSG00000155657	4041	TTN
ENSG00000155660	3323	PDIA4
ENSG00000155729	4172	KCTD18
ENSG00000155744	5857	FAM126B
ENSG00000155749	7307	FLACC1
ENSG00000155754	7475	C2CD6
ENSG00000155792	3131	DEPTOR
ENSG00000155816	4204	FMN2
ENSG00000155827	1723	RNF20
ENSG00000155849	1525	ELMO1
ENSG00000155850	9020	SLC26A2
ENSG00000155886	436	SLC24A2
ENSG00000155897	12583	ADCY8
ENSG00000155926	6261	SLA
ENSG00000155957	2728	TMBIM4
ENSG00000155962	6066	CLIC2
ENSG00000156011	4457	PSD3
ENSG00000156017	9849	CARNMT1
ENSG00000156049	7537	GNA14
ENSG00000156103	2622	MMP16
ENSG00000156113	3492	KCNMA1
ENSG00000156162	1628	DPY19L4
ENSG00000156172	7840	C8orf37
ENSG00000156194	11844	PPEF2
ENSG00000156219	11918	ART3
ENSG00000156222	9100	SLC28A1
ENSG00000156232	6082	WHAMM
ENSG00000156253	12653	RWDD2B
ENSG00000156256	1393	USP16
ENSG00000156265	7171	MAP3K7CL
ENSG00000156269	13687	NAA11
ENSG00000156273	5164	BACH1
ENSG00000156299	3489	TIAM1
ENSG00000156304	3764	SCAF4
ENSG00000156313	6394	RPGR
ENSG00000156374	7048	PCGF6
ENSG00000156381	3979	ANKRD9
ENSG00000156384	5497	SFR1
ENSG00000156398	10288	SFXN2
ENSG00000156413	8032	FUT6
ENSG00000156427	8737	FGF18
ENSG00000156453	5641	PCDH1
ENSG00000156482	259	RPL30
ENSG00000156521	6856	TYSND1
ENSG00000156531	2500	PHF6
ENSG00000156574	9433	NODAL
ENSG00000156599	6930	ZDHHC5
ENSG00000156603	2421	MED19
ENSG00000156639	2125	ZFAND3
ENSG00000156650	548	KAT6B
ENSG00000156671	659	SAMD8
ENSG00000156675	8138	RAB11FIP1
ENSG00000156697	7717	UTP14A
ENSG00000156787	11886	TBC1D31
ENSG00000156802	6014	ATAD2
ENSG00000156804	616	FBXO32
ENSG00000156853	9501	ZNF689
ENSG00000156858	4594	PRR14
ENSG00000156860	3004	FBRS
ENSG00000156876	10569	SASS6
ENSG00000156920	13673	ADGRG4
ENSG00000156925	5835	ZIC3
ENSG00000156958	4883	GALK2
ENSG00000156966	3113	B3GNT7
ENSG00000156968	3270	MPV17L
ENSG00000156970	12208	BUB1B
ENSG00000156983	8563	BRPF1
ENSG00000157005	368	SST
ENSG00000157014	5294	TATDN2
ENSG00000157077	3964	ZFYVE9
ENSG00000157087	1741	ATP2B2
ENSG00000157103	412	SLC6A1
ENSG00000157106	1098	SMG1
ENSG00000157107	5654	FCHO2
ENSG00000157110	2792	RBPMS
ENSG00000157181	2076	ODR4
ENSG00000157184	3804	CPT2
ENSG00000157191	3531	NECAP2
ENSG00000157212	4542	PAXIP1
ENSG00000157216	2099	SSBP3
ENSG00000157259	2244	GATAD1
ENSG00000157306	5715	ZFHX2-AS1
ENSG00000157326	8910	DHRS4
ENSG00000157350	5884	ST3GAL2
ENSG00000157353	3276	FCSK
ENSG00000157388	3018	CACNA1D
ENSG00000157399	6974	ARSE
ENSG00000157404	7581	KIT
ENSG00000157426	6518	AASDH
ENSG00000157456	13486	CCNB2
ENSG00000157483	1486	MYO1E
ENSG00000157500	3138	APPL1
ENSG00000157510	6708	AFAP1L1
ENSG00000157540	4875	DYRK1A
ENSG00000157542	1624	KCNJ6
ENSG00000157551	11525	KCNJ15
ENSG00000157554	3159	ERG
ENSG00000157557	1509	ETS2
ENSG00000157593	2847	SLC35B2
ENSG00000157601	3602	MX1
ENSG00000157617	2452	C2CD2
ENSG00000157637	4639	SLC38A10
ENSG00000157653	8807	C9orf43
ENSG00000157654	3868	PALM2-AKAP2
ENSG00000157657	3705	ZNF618
ENSG00000157680	7772	DGKI
ENSG00000157734	628	SNX22
ENSG00000157741	1538	UBN2
ENSG00000157764	5582	BRAF
ENSG00000157823	5529	AP3S2
ENSG00000157827	101	FMNL2
ENSG00000157833	1211	GAREM2
ENSG00000157851	535	DPYSL5
ENSG00000157869	4896	RAB28
ENSG00000157873	4304	TNFRSF14
ENSG00000157890	4861	MEGF11
ENSG00000157895	5484	C12orf43
ENSG00000157911	5149	PEX10
ENSG00000157916	4343	RER1
ENSG00000157933	2485	SKI
ENSG00000157978	800	LDLRAP1
ENSG00000157985	956	AGAP1
ENSG00000157992	8516	KRTCAP3
ENSG00000158006	7774	PAFAH2
ENSG00000158008	4468	EXTL1
ENSG00000158055	8478	GRHL3
ENSG00000158079	2246	PTPDC1
ENSG00000158122	4581	PRXL2C
ENSG00000158125	13140	XDH
ENSG00000158156	4977	XKR8
ENSG00000158164	9697	TMSB15A
ENSG00000158186	1066	MRAS
ENSG00000158195	506	WASF2
ENSG00000158234	4186	FAIM
ENSG00000158246	9621	TENT5B
ENSG00000158258	7436	CLSTN2
ENSG00000158270	2114	COLEC12
ENSG00000158292	5080	GPR153
ENSG00000158296	3107	SLC13A3
ENSG00000158315	3055	RHBDL2
ENSG00000158321	1702	AUTS2
ENSG00000158352	856	SHROOM4
ENSG00000158373	8158	HIST1H2BD
ENSG00000158406	7186	HIST1H4H
ENSG00000158411	6510	MITD1
ENSG00000158417	112	EIF5B
ENSG00000158458	6410	NRG2
ENSG00000158467	3738	AHCYL2
ENSG00000158481	12707	CD1C
ENSG00000158483	7908	FAM86C1
ENSG00000158488	11460	CD1E
ENSG00000158516	4975	CPA2
ENSG00000158517	8546	NCF1
ENSG00000158525	11577	CPA5
ENSG00000158526	1863	TSR2
ENSG00000158528	2087	PPP1R9A
ENSG00000158545	3993	ZC3H18
ENSG00000158552	4707	ZFAND2B
ENSG00000158578	5972	ALAS2
ENSG00000158615	3064	PPP1R15B
ENSG00000158636	7597	EMSY
ENSG00000158639	13028	PAGE5
ENSG00000158669	8872	GPAT4
ENSG00000158710	1461	TAGLN2
ENSG00000158711	2952	ELK4
ENSG00000158715	1137	SLC45A3
ENSG00000158716	9994	DUSP23
ENSG00000158717	4647	RNF166
ENSG00000158769	4073	F11R
ENSG00000158792	5267	SPATA2L
ENSG00000158796	7418	DEDD
ENSG00000158805	2919	ZNF276
ENSG00000158825	4428	CDA
ENSG00000158850	8342	B4GALT3
ENSG00000158859	300	ADAMTS4
ENSG00000158863	2139	FAM160B2
ENSG00000158865	1124	SLC5A11
ENSG00000158882	11278	TOMM40L
ENSG00000158887	7157	MPZ
ENSG00000158985	1579	CDC42SE2
ENSG00000158987	2476	RAPGEF6
ENSG00000159055	5212	MIS18A
ENSG00000159063	5326	ALG8
ENSG00000159069	5938	FBXW5
ENSG00000159086	2525	PAXBP1
ENSG00000159110	3029	IFNAR2
ENSG00000159128	10181	IFNGR2
ENSG00000159131	5113	GART
ENSG00000159140	556	SON
ENSG00000159176	287	CSRP1
ENSG00000159197	9166	KCNE2
ENSG00000159200	2712	RCAN1
ENSG00000159210	8369	SNF8
ENSG00000159216	10861	RUNX1
ENSG00000159217	10432	IGF2BP1
ENSG00000159228	522	CBR1
ENSG00000159248	9201	GJD2
ENSG00000159256	3509	MORC3
ENSG00000159261	9918	CLDN14
ENSG00000159263	8465	SIM2
ENSG00000159267	4555	HLCS
ENSG00000159346	2822	ADIPOR1
ENSG00000159387	10767	IRX6
ENSG00000159388	1024	BTG2
ENSG00000159403	6701	C1R
ENSG00000159423	6687	ALDH4A1
ENSG00000159433	3606	STARD9
ENSG00000159450	5729	TCHH
ENSG00000159592	1844	GPBP1L1
ENSG00000159596	7646	TMEM69
ENSG00000159618	9082	ADGRG5
ENSG00000159640	9296	ACE
ENSG00000159658	686	EFCAB14
ENSG00000159713	2186	TPPP3
ENSG00000159723	11223	AGRP
ENSG00000159733	9229	ZFYVE28
ENSG00000159784	894	FAM131B
ENSG00000159788	3424	RGS12
ENSG00000159792	3351	PSKH1
ENSG00000159840	5460	ZYX
ENSG00000159842	7925	ABR
ENSG00000159873	11189	CCDC117
ENSG00000159882	10431	ZNF230
ENSG00000159884	10841	CCDC107
ENSG00000159905	9337	ZNF221
ENSG00000159917	10501	ZNF235
ENSG00000159921	5745	GNE
ENSG00000159958	7897	TNFRSF13C
ENSG00000160013	6768	PTGIR
ENSG00000160049	2934	DFFA
ENSG00000160050	5138	CCDC28B
ENSG00000160058	2295	BSDC1
ENSG00000160062	4535	ZBTB8A
ENSG00000160072	6667	ATAD3B
ENSG00000160094	1986	ZNF362
ENSG00000160097	4396	FNDC5
ENSG00000160117	7399	ANKLE1
ENSG00000160124	4379	CCDC58
ENSG00000160145	6749	KALRN
ENSG00000160179	5453	ABCG1
ENSG00000160183	6976	TMPRSS3
ENSG00000160191	5597	PDE9A
ENSG00000160193	8685	WDR4
ENSG00000160194	3116	NDUFV3
ENSG00000160199	7790	PKNOX1
ENSG00000160201	5204	U2AF1
ENSG00000160208	2002	RRP1B
ENSG00000160211	4504	G6PD
ENSG00000160214	5217	RRP1
ENSG00000160216	1477	AGPAT3
ENSG00000160218	6895	TRAPPC10
ENSG00000160219	10395	GAB3
ENSG00000160223	1100	ICOSLG
ENSG00000160229	7053	ZNF66
ENSG00000160233	7598	LRRC3
ENSG00000160271	1111	RALGDS
ENSG00000160293	7396	VAV2
ENSG00000160294	6318	MCM3AP
ENSG00000160299	6355	PCNT
ENSG00000160305	2937	DIP2A
ENSG00000160307	19	S100B
ENSG00000160323	5830	ADAMTS13
ENSG00000160325	3412	CACFD1
ENSG00000160352	3479	ZNF714
ENSG00000160360	3643	GPSM1
ENSG00000160404	5834	TOR2A
ENSG00000160408	2437	ST6GALNAC6
ENSG00000160410	4840	SHKBP1
ENSG00000160446	4731	ZDHHC12
ENSG00000160447	4810	PKN3
ENSG00000160460	12300	SPTBN4
ENSG00000160469	924	BRSK1
ENSG00000160505	10442	NLRP4
ENSG00000160551	1197	TAOK1
ENSG00000160584	9147	SIK3
ENSG00000160602	5378	NEK8
ENSG00000160606	7004	TLCD1
ENSG00000160613	1265	PCSK7
ENSG00000160633	2595	SAFB
ENSG00000160654	10607	CD3G
ENSG00000160678	128	S100A1
ENSG00000160683	11076	CXCR5
ENSG00000160685	3730	ZBTB7B
ENSG00000160703	4940	NLRX1
ENSG00000160712	7507	IL6R
ENSG00000160714	6560	UBE2Q1
ENSG00000160741	6538	CRTC2
ENSG00000160746	7893	ANO10
ENSG00000160767	3975	FAM189B
ENSG00000160781	29	PAQR6
ENSG00000160789	2096	LMNA
ENSG00000160796	6321	NBEAL2
ENSG00000160799	5233	CCDC12
ENSG00000160801	1407	PTH1R
ENSG00000160803	2310	UBQLN4
ENSG00000160808	4741	MYL3
ENSG00000160818	2401	GPATCH4
ENSG00000160862	5049	AZGP1
ENSG00000160877	1481	NACC1
ENSG00000160886	6888	LY6K
ENSG00000160888	1168	IER2
ENSG00000160917	6528	CPSF4
ENSG00000160932	3952	LY6E
ENSG00000160957	6037	RECQL4
ENSG00000160959	3393	LRRC14
ENSG00000160961	4750	ZNF333
ENSG00000160972	4635	PPP1R16A
ENSG00000160973	11112	FOXH1
ENSG00000160999	10525	SH2B2
ENSG00000161013	11153	MGAT4B
ENSG00000161021	4816	MAML1
ENSG00000161040	9204	FBXL13
ENSG00000161048	2138	NAPEPLD
ENSG00000161091	2649	MFSD12
ENSG00000161217	4616	PCYT1A
ENSG00000161265	6671	U2AF1L4
ENSG00000161270	12510	NPHS1
ENSG00000161281	882	COX7A1
ENSG00000161298	4637	ZNF382
ENSG00000161381	1860	PLXDC1
ENSG00000161395	6252	PGAP3
ENSG00000161405	7020	IKZF3
ENSG00000161509	1439	GRIN2C
ENSG00000161526	5026	SAP30BP
ENSG00000161533	3388	ACOX1
ENSG00000161544	471	CYGB
ENSG00000161551	5223	ZNF577
ENSG00000161610	5982	HCRT
ENSG00000161618	7677	ALDH16A1
ENSG00000161634	13907	DCD
ENSG00000161638	5474	ITGA5
ENSG00000161640	10811	SIGLEC11
ENSG00000161642	2635	ZNF385A
ENSG00000161671	1390	EMC10
ENSG00000161677	5792	JOSD2
ENSG00000161681	6074	SHANK1
ENSG00000161692	8341	DBF4B
ENSG00000161714	1065	PLCD3
ENSG00000161791	2981	FMNL3
ENSG00000161798	8552	AQP5
ENSG00000161800	3616	RACGAP1
ENSG00000161835	1578	GRASP
ENSG00000161847	5077	RAVER1
ENSG00000161896	5606	IP6K3
ENSG00000161904	3245	LEMD2
ENSG00000161920	10340	MED11
ENSG00000161921	8058	CXCL16
ENSG00000161929	8869	SCIMP
ENSG00000161940	5146	BCL6B
ENSG00000161955	3897	TNFSF13
ENSG00000161956	8798	SENP3
ENSG00000161958	3927	FGF11
ENSG00000161970	190	RPL26
ENSG00000161981	2335	SNRNP25
ENSG00000161992	10461	PRR35
ENSG00000161996	8632	WDR90
ENSG00000162032	2332	SPSB3
ENSG00000162063	5596	CCNF
ENSG00000162065	9049	TBC1D24
ENSG00000162069	7684	BICDL2
ENSG00000162073	512	PAQR4
ENSG00000162086	7323	ZNF75A
ENSG00000162104	6182	ADCY9
ENSG00000162129	2861	CLPB
ENSG00000162174	1275	ASRGL1
ENSG00000162191	2661	UBXN1
ENSG00000162236	7390	STX5
ENSG00000162241	5458	SLC25A45
ENSG00000162244	779	RPL29
ENSG00000162267	7971	ITIH3
ENSG00000162298	11527	SYVN1
ENSG00000162300	6664	ZFPL1
ENSG00000162302	7463	RPS6KA4
ENSG00000162337	4154	LRP5
ENSG00000162341	8232	TPCN2
ENSG00000162366	11092	PDZK1IP1
ENSG00000162367	9401	TAL1
ENSG00000162377	8711	COA7
ENSG00000162383	5125	SLC1A7
ENSG00000162390	3753	ACOT11
ENSG00000162398	12423	LEXM
ENSG00000162399	11952	BSND
ENSG00000162402	3364	USP24
ENSG00000162407	357	PLPP3
ENSG00000162408	5104	NOL9
ENSG00000162409	5753	PRKAA2
ENSG00000162415	5770	ZSWIM5
ENSG00000162419	7202	GMEB1
ENSG00000162430	2075	SELENON
ENSG00000162437	5560	RAVER2
ENSG00000162441	1292	LZIC
ENSG00000162444	1662	RBP7
ENSG00000162482	7064	AKR7A3
ENSG00000162490	11455	DRAXIN
ENSG00000162493	4409	PDPN
ENSG00000162496	3370	DHRS3
ENSG00000162510	9704	MATN1
ENSG00000162511	1835	LAPTM5
ENSG00000162512	1617	SDC3
ENSG00000162520	5189	SYNC
ENSG00000162521	2976	RBBP4
ENSG00000162522	6485	KIAA1522
ENSG00000162545	10428	CAMK2N1
ENSG00000162551	1811	ALPL
ENSG00000162571	13544	TTLL10
ENSG00000162572	5265	SCNN1D
ENSG00000162576	4777	MXRA8
ENSG00000162585	2021	FAAP20
ENSG00000162591	5723	MEGF6
ENSG00000162592	9919	CCDC27
ENSG00000162595	729	DIRAS3
ENSG00000162599	212	NFIA
ENSG00000162600	7984	OMA1
ENSG00000162601	2191	MYSM1
ENSG00000162607	1600	USP1
ENSG00000162614	4794	NEXN
ENSG00000162618	2170	ADGRL4
ENSG00000162620	8690	LRRIQ3
ENSG00000162623	6089	TYW3
ENSG00000162627	6827	SNX7
ENSG00000162641	7373	AKNAD1
ENSG00000162645	3950	GBP2
ENSG00000162650	7973	ATXN7L2
ENSG00000162654	3916	GBP4
ENSG00000162664	641	ZNF326
ENSG00000162688	4766	AGL
ENSG00000162692	5536	VCAM1
ENSG00000162695	10530	SLC30A7
ENSG00000162702	3670	ZNF281
ENSG00000162704	1851	ARPC5
ENSG00000162714	6821	ZNF496
ENSG00000162728	2456	KCNJ9
ENSG00000162729	1122	IGSF8
ENSG00000162733	3500	DDR2
ENSG00000162747	9574	FCGR3B
ENSG00000162761	12992	LMX1A
ENSG00000162763	10662	LRRC52
ENSG00000162771	13933	FAM71A
ENSG00000162772	3859	ATF3
ENSG00000162775	5401	RBM15
ENSG00000162777	12008	DENND2D
ENSG00000162804	4642	SNED1
ENSG00000162813	4448	BPNT1
ENSG00000162817	5073	C1orf115
ENSG00000162819	4240	BROX
ENSG00000162825	1427	NBPF20
ENSG00000162836	11067	ACP6
ENSG00000162843	13010	WDR64
ENSG00000162849	8562	KIF26B
ENSG00000162877	11226	PM20D1
ENSG00000162882	11562	HAAO
ENSG00000162889	1807	MAPKAPK2
ENSG00000162896	13759	PIGR
ENSG00000162897	13489	FCAMR
ENSG00000162909	1540	CAPN2
ENSG00000162913	9484	OBSCN-AS1
ENSG00000162924	6694	REL
ENSG00000162927	5022	PUS10
ENSG00000162928	6864	PEX13
ENSG00000162929	3547	KIAA1841
ENSG00000162944	899	RFTN2
ENSG00000162946	3582	DISC1
ENSG00000162947	10582	LINC01931
ENSG00000162949	8847	CAPN13
ENSG00000162959	5406	MEMO1
ENSG00000162971	4010	TYW5
ENSG00000162975	5072	KCNF1
ENSG00000162976	6384	SLC66A3
ENSG00000162980	3204	ARL5A
ENSG00000162981	3383	LRATD1
ENSG00000162992	5362	NEUROD1
ENSG00000162994	7289	CLHC1
ENSG00000162998	2615	FRZB
ENSG00000162999	8877	DUSP19
ENSG00000163006	7410	CCDC138
ENSG00000163013	8362	FBXO41
ENSG00000163017	7333	ACTG2
ENSG00000163029	2058	SMC6
ENSG00000163032	282	VSNL1
ENSG00000163041	360	H3F3A
ENSG00000163046	10382	ANKRD30BL
ENSG00000163069	1235	SGCB
ENSG00000163072	2672	NOSTRIN
ENSG00000163081	11185	CCDC140
ENSG00000163082	9729	SGPP2
ENSG00000163083	8348	INHBB
ENSG00000163093	6143	BBS5
ENSG00000163110	778	PDLIM5
ENSG00000163125	3676	RPRD2
ENSG00000163126	9928	ANKRD23
ENSG00000163131	9470	CTSS
ENSG00000163132	6021	MSX1
ENSG00000163138	4016	PACRGL
ENSG00000163145	11401	C1QTNF7
ENSG00000163156	3305	SCNM1
