gene_name	logFC	P.Value	adj.P.Val	t	B	gene_id	chr
ZFYVE1	0.33265094852706	0.00221018175483751	0.00786166551337925	3.10462124117005	-1.82912706672554	ENSG00000165861	chr14
DGAT2	0.326752180140006	0.00221627137360951	0.00787916635567664	3.10376353475191	-1.82428945325552	ENSG00000062282	chr11
PGP	0.148756797734139	0.00221844303136697	0.00788272716367051	3.10345818928616	-2.36396999532878	ENSG00000184207	chr16
SYNCRIP	-0.205421421662735	0.00225100225908391	0.00799420254056314	-3.09891301286817	-2.14623144822239	ENSG00000135316	chr6
B4GALT2	0.213904312293947	0.00226225163418526	0.00802992057929722	3.09735674082216	-2.19429178564727	ENSG00000117411	chr1
DENND6B	0.255784060245094	0.0022646326527913	0.00803413911630068	3.0970282604827	-2.03100509550091	ENSG00000205593	chr22
PRKCB	-0.295692609673124	0.00227090580246912	0.00805215389012339	-3.09616435491194	-2.09657003264156	ENSG00000166501	chr16
CPNE7	0.296899069361469	0.00227423445998251	0.00805971465381493	3.09570684425358	-1.95661725753739	ENSG00000178773	chr16
PRPS1	0.173536559992861	0.00227949315297069	0.00807410377053813	3.09498531681925	-2.44448411585263	ENSG00000147224	chrX
CLCN4	0.146409085638394	0.00229020355108807	0.00810777788947993	3.09352052136857	-2.44940281996667	ENSG00000073464	chrX
USP46	-0.232403931249451	0.00230435758307849	0.00815360138508392	-3.0915944359404	-2.13158791196937	ENSG00000109189	chr4
STAMBPL1	0.292031077066842	0.00231997522625464	0.00820455280801969	3.08948181922016	-1.99326213820565	ENSG00000138134	chr10
FLNA	-0.355812205373004	0.00232538086966668	0.00821608200521618	-3.08875365008797	-1.85994746587916	ENSG00000196924	chrX
RNF128	0.275269812782041	0.00232567439274859	0.00821608200521618	3.08871415571051	-1.95249080333711	ENSG00000133135	chrX
YTHDF2	0.185940413282547	0.00234872425524908	0.00829316315912634	3.08562701116963	-2.32698580413659	ENSG00000198492	chr1
BORCS5	0.300333685916159	0.00235926743014569	0.0083234532056602	3.08422424169828	-1.90341575311976	ENSG00000165714	chr12
CD200	0.158561251390996	0.00235977373056419	0.0083234532056602	3.08415702415045	-2.47817079019167	ENSG00000091972	chr3
AGPAT1	0.164085890881613	0.00236672537137094	0.00834360482832338	3.08323545300217	-2.47125922041995	ENSG00000204310	chr6
PRKAR1A	0.0872077843446473	0.00236901701269578	0.00834731569797672	3.08293220030228	-2.8996438142697	ENSG00000108946	chr17
TOMM20	0.101461719070528	0.00237134919926903	0.00835116547594116	3.08262386014713	-2.78797062195551	ENSG00000173726	chr1
GSK3A	0.176636692250235	0.00237607419175484	0.00836343355791661	3.08200002242567	-2.31369393267024	ENSG00000105723	chr19
RBM17	-0.262594031085492	0.00237914844762408	0.00836988150999656	-3.0815947450148	-2.0338985606212	ENSG00000134453	chr10
PALM	-0.203646290840861	0.0023843694612626	0.0083779602785481	-3.08090756801049	-2.32297938106377	ENSG00000099864	chr19
MAB21L1	0.291380478830655	0.00238512020291795	0.0083779602785481	3.08080887147157	-2.03526078056176	ENSG00000180660	chr13
ENDOG	-0.280009730051839	0.0023851755698761	0.0083779602785481	-3.08080159376862	-2.01619890335844	ENSG00000167136	chr9
APP	-0.102577003588767	0.00239727890720525	0.00841608546005304	-3.0792144026779	-2.86157576335776	ENSG00000142192	chr21
PRKAR2A	0.176596590047571	0.00242682549070134	0.00851537673482027	3.07537061153788	-2.35026405523462	ENSG00000114302	chr3
DKK3	0.0906003465644432	0.00243378580062166	0.00853535395043628	3.07447141416504	-3.05909574764723	ENSG00000050165	chr11
AKIRIN1	0.138947834496561	0.00243508210937077	0.00853545690469869	3.07430420715258	-2.52104268157135	ENSG00000174574	chr1
SLC27A4	0.180169046037949	0.00244015421150371	0.00854878779141992	3.0736507601943	-2.38927645304095	ENSG00000167114	chr9
MT-CO2	-0.174945379177531	0.00245441075120425	0.00859426467300573	-3.08642989937075	-4.52056128908736	ENSG00000198712	chrMT
IFI27	0.232068362582531	0.00246215862623201	0.00861691567009095	3.08540779334225	-2.96641105388808	ENSG00000165949	chr14
GGT7	0.189868089991381	0.00247307780315256	0.00865063611621951	3.06943938088505	-2.28730192893469	ENSG00000131067	chr20
PSD	0.16694489874343	0.0024952384363841	0.00872362290914358	3.06663375868807	-2.45856093525445	ENSG00000059915	chr10
MYRIP	0.22314935850942	0.00249663044278829	0.00872396228893398	3.06645829345426	-2.21455562066626	ENSG00000170011	chr3
NACAD	0.148280745466634	0.00250411691823054	0.00874558614728831	3.06551615293081	-2.57220599729904	ENSG00000136274	chr7
MPDZ	-0.224098028534105	0.00251843938078212	0.00879104979706171	-3.06372094977857	-2.17746302092938	ENSG00000107186	chr9
NAPA	0.117049264093057	0.00252944003642628	0.00882487701988806	3.06234848996267	-2.72217555857508	ENSG00000105402	chr19
UMAD1	0.222306756334549	0.00253186020260709	0.00882874854294201	3.0620472849282	-2.1843063974967	ENSG00000219545	chr7
TRPV2	0.231745893055425	0.00254521146623292	0.00887071373409787	3.06039039284107	-2.28177930201226	ENSG00000187688	chr17
AGPS	0.206336811434436	0.00255078006260492	0.00888552496472044	3.05970169736877	-2.22213647222288	ENSG00000018510	chr2
GPR176	0.201147549772848	0.00256341576184038	0.00892492609174088	3.05814410645229	-2.30254229360413	ENSG00000166073	chr15
CHD3	-0.243792948749676	0.00258575419364644	0.00899805062117565	-3.0554077075896	-2.15259321505592	ENSG00000170004	chr17
FAM192A	-0.17677040668446	0.00258998756976013	0.00900812919848941	-3.05489158797488	-2.37517121450431	ENSG00000172775	chr16
EAF1	0.226101188249882	0.00260670511657711	0.00906159565035087	3.05286100870052	-2.26067366465475	ENSG00000144597	chr3
SQLE	0.182515244838153	0.00261615314464691	0.0090897492189202	3.05171871702015	-2.43143559394974	ENSG00000104549	chr8
PRKAR2B	0.191489098190722	0.00261760295570101	0.00909009851162767	3.05154376763446	-2.43178589447627	ENSG00000005249	chr7
DDX5	-0.130277919628478	0.00263609239000381	0.00914870812967542	-3.04932043673202	-2.7236130154917	ENSG00000108654	chr17
HADHA	-0.152379825933578	0.00263719625765618	0.00914870812967542	-3.04918815317071	-2.53664051512222	ENSG00000084754	chr2
PTPRT	-0.387266860792548	0.00264300791040323	0.00916415043354943	-3.0484925458962	-1.96221330311059	ENSG00000196090	chr20
HCN2	-0.199028917815117	0.00265672454933622	0.00920697185641879	-3.04685634981285	-2.45947202743271	ENSG00000099822	chr19
CCND3	0.1750317091244	0.00266935013670475	0.00924597011361433	3.04535716645004	-2.45086556624924	ENSG00000112576	chr6
CTPS1	0.285077133987398	0.00267364193789093	0.00925607694530895	3.04484903861217	-2.04623135371317	ENSG00000171793	chr1
KRR1	-0.245906542822147	0.00267846339646449	0.00926800611298473	-3.04427909764443	-2.19551049496033	ENSG00000111615	chr12
RTF2	-0.156266980761444	0.0026832644434677	0.00927534541727797	-3.04371250806415	-2.48289940685992	ENSG00000022277	chr20
CABP1	0.259304179133555	0.0026833380166654	0.00927534541727797	3.04370383268397	-2.23474516663524	ENSG00000157782	chr12
EIF3H	-0.184261301763192	0.00268981189709519	0.00929295525678478	-3.04294132215763	-2.53567786059407	ENSG00000147677	chr8
GNPDA1	0.210267577592801	0.00270203149642011	0.00933038759168748	3.04150666235654	-2.37839557516209	ENSG00000113552	chr5
BLOC1S2	0.164973048254483	0.00270389767366939	0.00933204847720833	3.041288087455	-2.63708658333276	ENSG00000196072	chr10
CAMLG	0.12614217795688	0.00270695356800516	0.00933781166802394	3.040930467594	-2.73118483821601	ENSG00000164615	chr5
NCAM2	-0.222739662810136	0.00272330565461783	0.00938542414232648	-3.03902314087957	-2.34717821002707	ENSG00000154654	chr21
JUND	-0.121211243712374	0.00272354225890579	0.00938542414232648	-3.03899562058695	-2.81960113481372	ENSG00000130522	chr19
HTATSF1	-0.16798969743745	0.0027254164650639	0.00938708114781978	-3.0387777027366	-2.51073494179206	ENSG00000102241	chrX
HBA1	-0.868449859093131	0.00272800112881776	0.00939118222015597	-3.05264980725939	-2.21267655136975	ENSG00000206172	chr16
MT-ND4	-0.193045948390155	0.00274164029529376	0.00943331494861799	-3.05104900424099	-4.5021666341336	ENSG00000198886	chrMT
MAEA	0.153022289327981	0.0027476571196679	0.00944919143195643	3.03620222034347	-2.61102365042934	ENSG00000090316	chr4
COX19	0.285745274932213	0.0027576778863526	0.00947881424508034	3.03504807829719	-2.1485812490938	ENSG00000240230	chr7
ANKRD54	0.283523365055425	0.00276663157963515	0.00950474092401938	3.03402009933663	-2.10827900152774	ENSG00000100124	chr22
PHF1	0.216332399827645	0.00278328359908135	0.00955707523293121	3.03211639209625	-2.29836942155991	ENSG00000112511	chr6
ARID4A	-0.253232739357958	0.00278782065231411	0.00956777775580243	-3.03159952125132	-2.27303662581361	ENSG00000032219	chr14
MON1B	-0.238558377000815	0.00279639778737195	0.00959232784802688	-3.03062450839582	-2.17168195245362	ENSG00000103111	chr16
NCAM1	-0.101204423145221	0.00281308217174186	0.00964464864683202	-3.02873575972947	-2.97709284852401	ENSG00000149294	chr11
CSNK1D	0.166409031659042	0.00281690088987603	0.00965282873606042	3.02830491418275	-2.53467373023436	ENSG00000141551	chr17
PCLO	0.159011618840706	0.00282194830546143	0.0096652088123506	3.02773626566141	-2.73498283487015	ENSG00000186472	chr7
CAPN2	-0.229662008735033	0.00284443159357171	0.00973726404770967	-3.02521458999278	-2.28978170893658	ENSG00000162909	chr1
C1orf52	0.176778104603433	0.00285197303265447	0.00975812205230735	3.02437286744972	-2.42355540904958	ENSG00000162642	chr1
ATXN7L3	0.190736581304116	0.00286992364598295	0.00981455614364829	3.02237755906334	-2.48672170803633	ENSG00000087152	chr17
ILK	-0.231892609876041	0.00287153499888706	0.00981508436707361	-3.02219901072335	-2.27503971953461	ENSG00000166333	chr11
ANKS1A	0.240370552616607	0.00287431577774641	0.00981960719811236	3.02189109919539	-2.32511375189981	ENSG00000064999	chr6
FAM177A1	0.143588780753772	0.00288530624422426	0.00985046907985699	3.02067681826901	-2.73130366005862	ENSG00000151327	chr14
ZFP91	-0.245572492393749	0.00288627370693746	0.00985046907985699	-3.02057013217629	-2.24508819256499	ENSG00000186660	chr11
EEF1B2	-0.149315408080409	0.00289195593548058	0.00986486437333299	-3.01994419298645	-2.86218391905807	ENSG00000114942	chr2
ATP2A2	0.103844724244986	0.0029091110966896	0.00991769628599648	3.01806126946006	-2.93441739119674	ENSG00000174437	chr12
TPP1	-0.180329696830156	0.00291038823770448	0.00991769628599648	-3.01792150146604	-2.53472514474186	ENSG00000166340	chr11
BMPR2	0.125625336415802	0.00291488581870875	0.00992800089011164	3.01742974331665	-2.77837481814627	ENSG00000204217	chr2
RNF150	0.224791751261713	0.00291726887008342	0.00993109670427085	3.01716946729881	-2.39734012427311	ENSG00000170153	chr4
MANEAL	0.199628977014658	0.00292507919826893	0.00995265583774635	3.01631779529145	-2.41996715520722	ENSG00000185090	chr1
STRIP1	0.223241832910841	0.00294509851340877	0.0100157136218248	3.01414432074078	-2.31821763381497	ENSG00000143093	chr1
RAPH1	0.221764466166438	0.00294721078495539	0.0100178400899316	3.01391578721034	-2.38293935433466	ENSG00000173166	chr2
SUN1	-0.282145948251223	0.00296222891104146	0.0100638104758882	-3.01229525827668	-2.19954857451553	ENSG00000164828	chr7
RPS26	-0.179144939247852	0.00296460668172662	0.01006681210423	-3.02351720653082	-3.02992550082588	ENSG00000197728	chr12
LRRN2	0.211040228443271	0.00296628935166545	0.0100674515678439	3.01185841507669	-2.42034528202294	ENSG00000170382	chr1
TMEM158	0.284687851933233	0.00300565938674705	0.0101959351905916	3.0076510740735	-2.17844433370953	ENSG00000249992	chr3
ECH1	-0.167756111526543	0.00301462845858796	0.0102212138527967	-3.00669967286556	-2.59180736616349	ENSG00000104823	chr19
HOOK3	-0.190579500007586	0.00302096905390036	0.0102375596157579	-3.00602865881064	-2.47310573319902	ENSG00000168172	chr8
OAZ2	0.128983011255904	0.00303234249241135	0.0102709358327679	3.00482826666944	-2.78578025260863	ENSG00000180304	chr15
KIF5A	0.107668179119868	0.00304293073830401	0.0103016202934443	3.00371446229547	-2.97569631317655	ENSG00000155980	chr12
PNMA6F	0.19625415700298	0.00305809412278615	0.0103477549498796	3.0021255782586	-2.57848204400654	ENSG00000225110	chrX
NR4A1	-0.664476143035846	0.0030604487173483	0.01035020886586	-3.01132408834536	-1.9054368366546	ENSG00000123358	chr12
ADAM23	0.158973631323105	0.00306189198005922	0.01035020886586	3.00172875715888	-2.65327129954481	ENSG00000114948	chr2
PSMD3	0.1638339294714	0.00306625826905039	0.0103597702901667	3.00127310204237	-2.63534294291282	ENSG00000108344	chr17
DENR	0.156488654023161	0.00307238065974341	0.0103752523833039	3.00063518823852	-2.62895771545853	ENSG00000139726	chr12
CCT8	0.12361341289353	0.00308122898060786	0.0103996091421559	2.9997153121566	-2.82094963005722	ENSG00000156261	chr21
LANCL2	0.230852410152606	0.00308268063780397	0.0103996091421559	2.99956462907609	-2.32347310929745	ENSG00000132434	chr7
VRK3	0.26381795654549	0.00309013568129803	0.0104195415840365	2.99879181639434	-2.27964185923648	ENSG00000105053	chr19
OLMALINC	-0.260338367608439	0.00309363588985828	0.0104261255577665	-2.99842956518282	-2.30934469665696	ENSG00000235823	chr10
C1orf216	0.190667265031187	0.00310666802997367	0.0104648112589663	2.99708411943341	-2.49713471841635	ENSG00000142686	chr1
UNC119	0.198359642345519	0.00313908839997965	0.0105687349078775	2.99375939718	-2.55509161519385	ENSG00000109103	chr17
RUSC2	0.161001910109087	0.00315169407241701	0.0106058756073294	2.99247519600812	-2.6083022239086	ENSG00000198853	chr9
DDB1	0.131729071645146	0.0031653275045491	0.0106464360450061	2.99109159478702	-2.8028437098639	ENSG00000167986	chr11
EGLN3	-0.316357589813418	0.00317271297256726	0.0106638864569876	-2.99034435924228	-2.16792642685774	ENSG00000129521	chr14
RHOQ	0.152754659855767	0.00317368151198756	0.0106638864569876	2.99024648443402	-2.79211683365901	ENSG00000119729	chr2
DERL1	0.185084957910851	0.00318306249730436	0.0106900757947854	2.98929991593054	-2.4933049050276	ENSG00000136986	chr8
ZDHHC21	0.217989328761236	0.00319969810867601	0.0107362301654954	2.98762762068712	-2.47840087948694	ENSG00000175893	chr9
BBS7	0.209988152740317	0.00319999260387631	0.0107362301654954	2.98759808857913	-2.43107879085904	ENSG00000138686	chr4
PIGP	0.263506248741649	0.00320638104641663	0.0107523091636181	2.98695806664454	-2.42018641355304	ENSG00000185808	chr21
PPFIA3	0.187118179330429	0.00321703767329066	0.0107826780124175	2.9858930421987	-2.64763752789517	ENSG00000177380	chr19
GOLGA3	0.225255016362257	0.00322600485448233	0.0108073568894319	2.98499936946325	-2.46958184529402	ENSG00000090615	chr12
TMEM237	0.22785531573108	0.00323689394300187	0.0108384465675962	2.98391722194074	-2.38189396565504	ENSG00000155755	chr2
FEZ1	-0.129305130798375	0.0032831473598289	0.0109878607864716	-2.97935755677603	-2.90378184571068	ENSG00000149557	chr11
TFRC	0.259756739973993	0.00328592120878304	0.0109916838051496	2.98815873512344	-2.69535404169806	ENSG00000072274	chr3
HSPB8	-0.217346695542908	0.00329492205420055	0.0110163225206695	-2.97820623098794	-2.55228386508225	ENSG00000152137	chr12
GNB5	0.145322968717263	0.00329773545863841	0.0110202598139122	2.97793169657255	-2.82444494976308	ENSG00000069966	chr15
TMX4	0.113872901046157	0.00330640505021498	0.0110406389602182	2.97708706102257	-3.0166103871926	ENSG00000125827	chr20
ATRNL1	0.236868105655455	0.00330711138811344	0.0110406389602182	2.97701833563876	-2.39639736039308	ENSG00000107518	chr10
ADPGK	0.238869053545938	0.00333311974172593	0.0111219552748923	2.97449710986361	-2.41219797270305	ENSG00000159322	chr15
PRKAR1B	0.119153164331925	0.00333932553811002	0.0111371466090333	2.97389819577712	-3.17309729304554	ENSG00000188191	chr7
WDR48	0.217120810250266	0.00335405134851755	0.0111807243616837	2.97248110477754	-2.48933405093093	ENSG00000114742	chr3
NDUFA10	0.132170687385233	0.00337892591524609	0.0112580731409559	2.97010030389943	-2.91295765347579	ENSG00000130414	chr2
CNTNAP1	0.145358565231366	0.00338710736052523	0.011278516109209	2.96932075502462	-2.77248268794125	ENSG00000108797	chr17
ABHD12	0.135398051228491	0.00338840976770655	0.011278516109209	2.96919681788065	-2.83461258953414	ENSG00000100997	chr20
TMEM17	0.244988445122546	0.00339312328722534	0.011288627943722	2.96874864430476	-2.43142364459265	ENSG00000186889	chr2
POLE4	0.180003801568152	0.00339503104698074	0.0112893998832721	2.96856741204239	-2.69940372496729	ENSG00000115350	chr2
DDX39B	-0.162638135783856	0.00341241975824474	0.0113416240312259	-2.96691982480858	-2.61777575210815	ENSG00000198563	chr6
ZNF706	-0.18481234702724	0.00342041860933983	0.0113609817246679	-2.96616451681075	-2.58322960437319	ENSG00000120963	chr8
ALDH2	-0.110965098369156	0.00342168534477404	0.0113609817246679	-2.96604505143699	-3.05218683992181	ENSG00000111275	chr12
STMN3	0.0969267576619348	0.00342330308758734	0.0113609817246679	2.96589254169051	-3.19899980650077	ENSG00000197457	chr20
DNAJB1	0.148130711650071	0.0034293111162168	0.0113753170802327	2.96532672418537	-2.88084491037936	ENSG00000132002	chr19
PLEKHM3	0.221560874570441	0.00343903057702163	0.0114019434042297	2.96441329906941	-2.45065584610795	ENSG00000178385	chr2
MRPL51	-0.181090646097807	0.00346190208671399	0.0114721270822391	-2.96227316994644	-2.74765289340642	ENSG00000111639	chr12
SAMD1	-0.246117811884697	0.0034707456214263	0.0114957783930919	-2.961449141075	-2.38612956041155	ENSG00000141858	chr19
NBDY	0.155556522204264	0.00347879298179666	0.0115167706724148	2.96070097126355	-2.76764962298308	ENSG00000204272	chrX
PODXL	-0.374018217371967	0.00350193862442034	0.0115877016270726	-2.95855791991642	-2.20905360549132	ENSG00000128567	chr7
CISD3	0.226963799726073	0.00351636707727068	0.0116297324494711	2.95722855795858	-2.56063488810279	ENSG00000277972	chr17
RGS2	0.215182083847221	0.00352883599492406	0.0116606329221821	2.95608376210289	-2.63796766947429	ENSG00000116741	chr1
MAP2K1	0.134938630408588	0.00352917181658443	0.0116606329221821	2.95605298100303	-2.96206966202305	ENSG00000169032	chr15
TSPAN9	0.318956293115046	0.00353492208447715	0.0116690401294957	2.95552633329398	-2.26323748579419	ENSG00000011105	chr12
YKT6	0.164131525585966	0.00353525196733478	0.0116690401294957	2.95549614427316	-2.76288330032583	ENSG00000106636	chr7
SLC25A22	0.195506982955103	0.00353691256411315	0.0116690401294957	2.95534421504474	-2.54023649880705	ENSG00000177542	chr11
CNTN6	0.251790468700079	0.00354090461276583	0.0116764925972606	2.95497924711614	-2.36516723838347	ENSG00000134115	chr3
FBH1	0.257212715233933	0.00355000145993828	0.0116964162461341	2.95414898751289	-2.35395578304652	ENSG00000134452	chr10
