Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000092421,SEMA6A,166,0.97371,68,-0.8056,265,1.69047,42,-1.3696,39,-1.6295
ENSG00000172869,DMXL1,166,2.06864,24,-1.8513,70,0.06311,36,-0.9522,47,-0.6178
ENSG00000133835,HSD17B4,166,1.17406,46,-1.3597,142,0.68957,78,-0.2892,78,-0.3378
ENSG00000205302,SNX2,166,1.87126,20,-2.2280,38,-0.9753,83,0.24228,66,-0.1576
ENSG00000151292,CSNK1G3,166,1.93579,27,-1.7247,34,-1.1410,29,-1.3667,78,0.19526
ENSG00000155324,GRAMD2B,166,1.67097,30,-1.7467,0,-7.6751,253,2.19308,10,-3.2260
ENSG00000164904,ALDH7A1,166,1.14775,60,-0.9044,62,-0.6702,204,1.32441,38,-1.5251
ENSG00000164902,PHAX,166,1.59318,52,-0.8400,46,-0.8545,51,-0.6977,65,-0.3559
ENSG00000164241,C5orf63,166,-3.7567,3587,2.02492,312,-2.6521,1274,-0.5355,1684,-0.1048
ENSG00000145794,MEGF10,166,1.91052,22,-2.1134,156,1.37293,48,-0.5979,18,-2.2222
ENSG00000064651,SLC12A2,166,-0.4486,227,0.14160,737,2.31818,57,-2.0049,54,-2.2357
ENSG00000169567,HINT1,166,-0.7980,133,-1.2869,373,0.59366,285,0.14189,481,1.27571
ENSG00000186687,LYRM7,166,1.57758,58,-0.6359,96,0.30796,60,-0.4390,28,-1.7583
ENSG00000158985,CDC42SE2,166,1.10305,42,-1.5608,165,0.90249,80,-0.3038,84,-0.2528
ENSG00000164398,ACSL6,166,1.21633,37,-1.6910,28,-1.8004,93,0.01016,133,0.72299
ENSG00000113522,RAD50,166,1.07177,61,-0.9345,147,0.67185,55,-0.8923,83,-0.3009
ENSG00000131437,KIF3A,761,1.66055,104,-2.2012,119,-1.6952,133,-1.5226,559,0.90475
ENSG00000164402,SEPTIN8,166,-1.0269,267,-0.2468,1002,2.23855,150,-1.0842,207,-0.6517
ENSG00000164403,SHROOM1,166,1.52034,50,-0.9400,160,1.15890,32,-1.4254,29,-1.7129
ENSG00000164405,UQCRQ,166,-0.7928,297,0.29543,462,0.97264,301,0.23892,179,-0.6657
ENSG00000072364,AFF4,166,1.35778,30,-1.9154,66,-0.4270,101,0.24135,96,0.19488
ENSG00000170606,HSPA4,166,1.11390,48,-1.3206,62,-0.6798,113,0.26816,107,0.20617
ENSG00000213585,VDAC1,166,0.40000,45,-1.9879,115,-0.2542,145,0.12640,242,1.21848
ENSG00000113558,SKP1,166,-1.5320,257,-0.9215,631,0.72187,569,0.54303,695,1.07804
ENSG00000113575,PPP2CA,166,0.23279,63,-1.5661,183,0.36734,60,-1.3745,277,1.33774
ENSG00000119048,UBE2B,166,0.78996,37,-2.0090,143,0.41339,104,-0.1004,156,0.66451
ENSG00000043143,JADE2,166,1.63948,29,-1.8297,102,0.44273,26,-1.6644,78,0.00297
ENSG00000152700,SAR1B,166,1.37812,57,-0.8167,80,-0.1244,102,0.27793,46,-1.0911
ENSG00000164615,CAMLG,166,0.87969,44,-1.6335,42,-1.4458,73,-0.5952,191,1.20047
ENSG00000145833,DDX46,166,1.77771,57,-0.5273,46,-0.7434,47,-0.7125,36,-1.2502
ENSG00000181904,C5orf24,166,1.53478,38,-1.4193,75,-0.1263,33,-1.3840,88,0.15339
ENSG00000113621,TXNDC15,166,2.05652,15,-2.5731,59,-0.2278,60,-0.1771,56,-0.3470
ENSG00000113648,H2AFY,166,1.08023,44,-1.5013,32,-1.7097,109,0.17729,137,0.67085
ENSG00000145824,CXCL14,166,2.50730,48,-0.4137,0,-7.2970,25,-1.3197,16,-2.1714
ENSG00000113658,SMAD5,166,2.00754,40,-1.0336,5,-3.6883,96,0.55556,32,-1.2954
ENSG00000152377,SPOCK1,753,1.77004,112,-2.0109,179,-0.9981,143,-1.3449,442,0.51774
ENSG00000177733,HNRNPA0,166,0.49019,78,-0.9778,85,-0.6540,183,0.58858,162,0.43991
ENSG00000031003,FAM13B,1414,5.12800,26,-4.2515,7,-5.6840,52,-2.8512,71,-2.5685
ENSG00000112983,BRD8,166,2.33553,28,-1.4964,23,-1.5387,42,-0.6018,39,-0.7924
ENSG00000120709,FAM53C,166,2.04005,18,-2.3141,70,0.04644,62,-0.1343,46,-0.6744
ENSG00000120733,KDM3B,166,2.03033,26,-1.7553,86,0.38928,71,0.06543,23,-1.7947
ENSG00000132563,REEP2,166,0.42845,38,-2.2425,32,-2.1697,98,-0.4758,309,1.90676
ENSG00000120705,ETF1,166,1.91602,31,-1.5248,3,-4.6073,81,0.22517,64,-0.1876
ENSG00000113013,HSPA9,166,-0.2849,109,-1.1186,208,0.11685,213,0.15110,333,1.11102
ENSG00000044115,CTNNA1,166,0.31994,114,-0.4171,273,1.14582,216,0.72290,48,-1.7764
ENSG00000120727,PAIP2,166,0.00754,91,-1.1410,145,-0.2068,182,0.16176,276,1.04979
ENSG00000170464,DNAJC18,166,1.41288,37,-1.5508,123,0.61721,71,-0.2873,64,-0.4970
ENSG00000131508,UBE2D2,166,1.00917,49,-1.3649,133,0.45799,114,0.20778,90,-0.1959
ENSG00000171604,CXXC5,166,0.12017,102,-0.8368,315,1.21294,241,0.73769,103,-0.7272
ENSG00000146005,PSD2,166,0.94385,57,-1.1540,20,-2.4652,268,1.68606,71,-0.6628
ENSG00000185129,PURA,166,0.52190,141,0.24752,80,-0.7188,115,-0.1558,94,-0.5304
ENSG00000182700,IGIP,166,1.21068,55,-1.0113,3,-4.8232,95,0.04765,118,0.47604
ENSG00000120306,CYSTM1,166,0.77373,58,-1.2455,69,-0.7606,145,0.42013,144,0.48516
ENSG00000113068,PFDN1,166,1.22016,49,-1.1921,64,-0.5665,87,-0.0826,98,0.12390
ENSG00000131503,ANKHD1,166,1.10805,114,0.37333,11,-3.2174,84,-0.2131,50,-1.1340
ENSG00000213523,SRA1,166,2.19049,16,-2.4004,36,-0.9158,32,-1.0705,67,0.05737
ENSG00000131495,NDUFA2,166,0.07716,125,-0.4847,121,-0.4308,186,0.25354,208,0.51972
ENSG00000113141,IK,166,1.30686,40,-1.4920,76,-0.2400,145,0.82786,63,-0.6104
ENSG00000170445,HARS,166,1.22266,28,-2.1413,67,-0.5081,30,-1.7221,158,1.10637
ENSG00000146007,ZMAT2,166,0.80765,86,-0.5000,61,-0.9182,129,0.25759,106,-0.0749
ENSG00000178913,TAF7,166,1.15291,34,-1.8758,147,0.73464,87,-0.1349,92,-0.0421
ENSG00000013561,RNF14,166,1.83730,22,-2.1268,85,0.26090,20,-1.9498,75,0.06806
ENSG00000131507,NDFIP1,1382,1.95983,135,-2.5771,212,-1.5667,270,-1.2032,799,0.61449
ENSG00000113578,FGF1,166,-0.7070,298,0.42584,358,0.61387,335,0.50164,154,-0.8319
ENSG00000145819,ARHGAP26,166,2.05108,27,-1.6687,0,-6.8808,50,-0.4844,73,0.13561
ENSG00000113580,NR3C1,166,1.25531,61,-0.7802,102,0.19420,89,-0.0235,55,-0.8799
ENSG00000145817,YIPF5,166,1.51040,32,-1.7143,59,-0.5223,59,-0.5051,95,0.28368
ENSG00000133706,LARS,166,1.33029,39,-1.5207,31,-1.6164,107,0.31616,103,0.29602
ENSG00000091009,RBM27,166,1.97633,38,-1.1388,53,-0.4115,53,-0.4213,35,-1.1448
ENSG00000113649,TCERG1,166,2.27515,20,-2.0636,27,-1.3298,34,-0.9524,58,-0.1500
ENSG00000156475,PPP2R2B,166,1.20271,33,-1.8504,66,-0.5402,87,-0.0949,124,0.56821
ENSG00000169302,STK32A,166,2.71153,18,-2.0357,0,-7.2227,48,-0.2549,36,-0.7651
ENSG00000113657,DPYSL3,765,2.15208,79,-2.3829,33,-3.3330,430,0.57824,251,-0.3459
ENSG00000176049,JAKMIP2,166,2.08110,23,-1.8997,61,-0.1604,67,-0.0104,37,-1.0192
ENSG00000173210,ABLIM3,166,2.41503,34,-1.1127,0,-7.2677,58,-0.0794,28,-1.3333
ENSG00000113712,CSNK1A1,166,-0.0145,105,-0.9121,235,0.56727,180,0.12689,220,0.53804
ENSG00000183111,ARHGEF37,166,1.26968,48,-1.1946,246,1.79619,7,-3.7215,41,-1.3509
ENSG00000070808,CAMK2A,166,2.22118,14,-2.6721,12,-2.5340,27,-1.3251,83,0.49726
ENSG00000070814,TCOF1,166,1.70201,52,-0.7664,70,-0.1436,31,-1.3841,49,-0.7673
ENSG00000019582,CD74,166,0.53149,116,-0.1760,3,-5.2835,428,2.27341,11,-3.7322
ENSG00000164587,RPS14,166,-1.9469,674,0.53426,779,0.62848,908,0.89529,386,-0.5803
ENSG00000070614,NDST1,166,1.34935,43,-1.3413,183,1.28191,55,-0.7233,43,-1.2028
ENSG00000171992,SYNPO,166,2.50211,11,-2.8364,0,-7.2994,57,-0.0542,55,-0.1196
ENSG00000086589,RBM22,166,1.85529,33,-1.4372,92,0.40502,39,-0.9728,43,-0.8854
ENSG00000132912,DCTN4,166,1.67860,27,-1.9204,71,-0.1357,68,-0.1995,71,-0.1453
ENSG00000211445,GPX3,166,-0.2772,37,-2.8744,6,-5.0665,101,-1.0097,594,2.91623
ENSG00000197043,ANXA6,166,0.16657,42,-2.2896,1,-6.6255,143,-0.0935,381,2.14521
ENSG00000113140,SPARC,166,-2.8766,866,-0.2721,1088,0.16080,4044,2.74434,405,-1.5072
ENSG00000177556,ATOX1,166,0.73009,81,-0.6803,105,-0.1375,152,0.46773,98,-0.2731
ENSG00000145907,G3BP1,166,1.47491,45,-1.1537,34,-1.3932,123,0.65885,61,-0.5465
ENSG00000155511,GRIA1,166,2.23913,18,-2.2477,8,-3.1303,38,-0.8220,72,0.22523
ENSG00000155506,LARP1,735,1.78126,143,-1.5637,96,-1.9013,178,-0.9657,396,0.35279
ENSG00000170271,FAXDC2,166,1.06020,59,-0.9881,244,1.59597,104,0.09583,14,-3.0543
ENSG00000055163,CYFIP2,166,0.23118,59,-1.6946,76,-1.0327,142,-0.0449,297,1.51441
ENSG00000164330,EBF1,166,2.60319,28,-1.3794,7,-3.2049,22,-1.4572,38,-0.7251
ENSG00000145860,RNF145,166,1.61881,32,-1.6603,78,-0.0018,41,-1.0215,80,0.04007
ENSG00000164332,UBLCP1,166,1.66030,26,-1.9682,34,-1.2877,71,-0.1329,91,0.30676
ENSG00000113312,TTC1,166,0.49545,70,-1.1666,137,0.11092,88,-0.5896,193,0.81871
ENSG00000164609,SLU7,166,0.41731,111,-0.3742,138,0.05380,104,-0.3871,146,0.17092
ENSG00000145864,GABRB2,166,1.61726,22,-2.2686,0,-7.0708,19,-2.1510,146,1.28572
ENSG00000022355,GABRA1,783,2.83528,27,-3.7884,5,-5.6613,47,-2.5763,316,0.38068
ENSG00000113327,GABRG2,166,0.59702,24,-2.8263,8,-4.0690,40,-1.6997,323,2.32019
ENSG00000038274,MAT2B,166,1.37116,33,-1.7846,19,-2.3020,71,-0.3046,129,0.79646
ENSG00000145934,TENM2,166,2.07875,21,-2.0897,0,-7.4758,29,-1.2855,90,0.57476
ENSG00000113645,WWC1,166,1.91779,39,-1.1251,13,-2.5010,131,1.05053,21,-1.9895
ENSG00000188573,FBLL1,166,1.14476,26,-2.3195,6,-4.1341,34,-1.5716,203,1.65933
ENSG00000120137,PANK3,166,1.81810,28,-1.7440,48,-0.6736,90,0.33180,52,-0.5887
ENSG00000181163,NPM1,1381,3.17020,120,-2.2659,163,-1.4893,244,-0.8756,152,-1.7282
ENSG00000072803,FBXW11,166,0.99527,61,-0.9727,125,0.34986,92,-0.1555,89,-0.2311
ENSG00000120129,DUSP1,166,0.41276,95,-0.6747,99,-0.4800,407,2.02732,39,-2.0124
ENSG00000113719,ERGIC1,166,1.98126,24,-1.8984,19,-1.9625,63,-0.1536,68,-0.0224
ENSG00000113732,ATP6V0E1,166,1.23740,60,-0.8130,81,-0.1849,84,-0.1238,71,-0.4398
ENSG00000164463,CREBRF,166,1.24226,45,-1.3361,73,-0.3599,98,0.12218,91,0.00548
ENSG00000113742,CPEB4,166,0.76063,82,-0.6462,102,-0.1635,154,0.51507,91,-0.3827
ENSG00000170091,NSG2,166,-0.3201,30,-3.1856,69,-1.6317,84,-1.3272,602,2.86483
ENSG00000164466,SFXN1,166,1.59283,19,-2.4582,55,-0.5798,88,0.17401,90,0.24489
ENSG00000145920,CPLX2,166,0.46071,68,-1.2313,2,-5.7623,52,-1.4260,291,1.78107
ENSG00000122203,KIAA1191,166,0.88501,43,-1.6613,28,-2.0507,91,-0.2472,189,1.18345
ENSG00000146066,HIGD2A,166,1.10293,50,-1.2644,115,0.27963,103,0.09927,86,-0.2144
ENSG00000175416,CLTB,166,-0.0664,86,-1.3047,16,-3.5414,148,-0.2432,396,1.87179
ENSG00000113194,FAF2,166,2.40478,17,-2.2876,25,-1.3570,62,0.03955,39,-0.7564
ENSG00000074317,SNCB,166,0.22753,47,-2.0676,24,-2.7302,87,-0.8188,369,2.14419
ENSG00000169230,PRELID1,166,1.54267,33,-1.6697,56,-0.5793,99,0.32730,72,-0.2184
ENSG00000169223,LMAN2,166,2.10470,29,-1.5622,53,-0.3524,44,-0.6384,42,-0.8073
ENSG00000113758,DBN1,166,2.40921,17,-2.2500,12,-2.4492,29,-1.1438,62,0.03269
ENSG00000183258,DDX41,166,2.03775,16,-2.5366,57,-0.2860,46,-0.6163,65,-0.0829
ENSG00000184840,TMED9,166,1.32687,33,-1.7979,19,-2.3031,154,0.94343,94,0.13074
ENSG00000145912,NHP2,166,0.65616,68,-1.0788,108,-0.1533,148,0.36284,138,0.28796
ENSG00000197451,HNRNPAB,166,1.58043,33,-1.6052,91,0.22372,68,-0.2613,63,-0.4168
ENSG00000169045,HNRNPH1,166,1.08017,58,-1.0052,112,0.23020,126,0.42334,67,-0.6665
ENSG00000127022,CANX,166,-1.7200,318,-0.7460,443,-0.0671,897,1.13571,767,1.03000
ENSG00000161011,SQSTM1,166,-0.5680,140,-0.9560,426,1.06417,280,0.33492,298,0.51620
ENSG00000197226,TBC1D9B,166,1.24489,53,-1.0356,117,0.41309,85,-0.1046,63,-0.6576
ENSG00000113269,RNF130,166,0.11205,121,-0.5143,393,1.63258,77,-1.0994,119,-0.4768
ENSG00000050748,MAPK9,166,0.94556,37,-1.8891,92,-0.1924,48,-1.1986,175,1.07574
ENSG00000131446,MGAT1,166,2.25520,29,-1.4805,38,-0.7966,56,-0.2123,30,-1.2605
ENSG00000146063,TRIM41,166,2.09561,60,-0.2257,29,-1.3062,27,-1.3734,17,-2.2527
ENSG00000204628,RACK1,166,-0.8695,231,-0.3451,406,0.66550,476,0.94467,273,0.00599
ENSG00000112679,DUSP22,166,2.08705,20,-2.1101,83,0.35866,17,-2.0735,54,-0.3713
ENSG00000124535,WRNIP1,166,2.38910,13,-2.7072,20,-1.7274,33,-0.9477,64,0.08182
ENSG00000124570,SERPINB6,166,1.36964,43,-1.3081,111,0.41128,114,0.46310,46,-1.0981
ENSG00000124588,NQO2,166,2.63163,10,-2.9918,0,-7.2505,40,-0.5543,57,0.00252
ENSG00000137267,TUBB2A,752,0.90135,85,-2.9964,186,-1.4687,194,-1.4092,1092,1.83570
ENSG00000137285,TUBB2B,670,0.25423,342,-1.0464,1201,1.23868,687,0.26192,508,-0.2584
ENSG00000137266,SLC22A23,166,1.95816,32,-1.4545,109,0.73942,10,-2.8240,40,-0.9402
ENSG00000112739,PRPF4B,166,1.18145,52,-1.1146,96,0.04038,108,0.23544,74,-0.4096
ENSG00000198721,ECI2,166,2.00584,29,-1.5823,64,-0.1144,62,-0.1528,36,-1.0947
ENSG00000124785,NRN1,166,1.72641,19,-2.4498,34,-1.2512,13,-2.6040,123,0.97817
ENSG00000124783,SSR1,166,0.71341,53,-1.4559,135,0.26016,100,-0.2301,156,0.58702
ENSG00000124802,EEF1E1,166,1.93784,19,-2.2981,33,-1.1739,34,-1.1099,88,0.42964
ENSG00000111843,TMEM14C,166,1.22234,29,-2.0437,134,0.62470,93,0.02005,90,-0.0373
ENSG00000137210,TMEM14B,166,1.90711,29,-1.6684,25,-1.6251,52,-0.4846,72,0.03006
ENSG00000224531,SMIM13,166,1.04913,37,-1.7903,133,0.48821,77,-0.3910,118,0.34260
ENSG00000205269,TMEM170B,166,2.13265,29,-1.5464,32,-1.1294,53,-0.3340,45,-0.6565
ENSG00000112137,PHACTR1,166,2.10047,12,-2.9165,72,0.12063,42,-0.7254,59,-0.2167
ENSG00000145990,GFOD1,166,1.50288,44,-1.2091,23,-1.9093,18,-2.2794,117,0.70293
ENSG00000225921,NOL7,166,1.34916,47,-1.1682,97,0.17894,78,-0.1706,68,-0.4514
ENSG00000010017,RANBP9,166,2.01653,32,-1.4287,0,-7.3105,46,-0.6109,71,0.07018
ENSG00000050393,MCUR1,166,2.11572,45,-0.7636,42,-0.7319,10,-2.8479,39,-0.9072
ENSG00000112149,CD83,166,1.93080,19,-2.2695,0,-7.5447,2,-4.8227,120,1.09862
ENSG00000112186,CAP2,166,1.74887,5,-4.2533,0,-7.6351,47,-0.7347,140,1.30661
ENSG00000137414,FAM8A1,166,1.81104,17,-2.5644,76,0.05101,51,-0.5683,76,0.05617
ENSG00000124795,DEK,1394,4.16479,55,-3.2391,116,-1.7863,181,-1.1217,39,-3.5572
ENSG00000172201,ID4,166,0.37067,57,-1.6179,10,-3.9137,528,2.58689,94,-0.6611
ENSG00000152954,NRSN1,166,2.08466,19,-2.2432,0,-7.4506,49,-0.4876,83,0.40162
ENSG00000112294,ALDH5A1,166,1.27519,41,-1.4628,19,-2.3167,111,0.34795,112,0.41539
ENSG00000111802,TDP2,166,1.93718,22,-2.0857,44,-0.7324,23,-1.7090,84,0.33813
ENSG00000112304,ACOT13,166,1.91032,37,-1.2216,51,-0.5324,43,-0.7841,50,-0.6022
ENSG00000112308,C6orf62,166,0.25077,110,-0.5679,182,0.37174,278,1.10918,93,-0.7821
ENSG00000112763,BTN2A1,166,2.12174,23,-1.9140,43,-0.6695,36,-0.9406,58,-0.2418
ENSG00000269293,ZSCAN16-AS1,166,1.70041,71,-0.1395,20,-2.0312,91,0.28265,15,-2.6110
ENSG00000204713,TRIM27,166,2.24073,18,-2.2080,49,-0.4263,35,-0.9368,52,-0.3664
ENSG00000204681,GABBR1,166,0.34094,90,-0.8556,82,-0.8259,252,1.01574,156,0.22371
ENSG00000204655,MOG,166,-0.1858,119,-0.8617,881,3.18929,31,-2.6986,26,-3.1194
ENSG00000206503,HLA-A,166,-0.3635,187,-0.1722,284,0.55986,358,0.96429,145,-0.5929
ENSG00000204619,PPP1R11,166,1.77673,21,-2.2396,50,-0.6208,62,-0.2790,80,0.15229
ENSG00000231074,HCG18,166,2.32791,34,-1.1672,26,-1.3473,25,-1.3720,38,-0.8628
ENSG00000241370,RPP21,166,2.12103,28,-1.5864,62,-0.1015,24,-1.5529,47,-0.6074
ENSG00000204592,HLA-E,750,1.99911,197,-0.9113,42,-3.0436,593,1.09689,43,-3.1632
ENSG00000204590,GNL1,166,1.58742,30,-1.7704,53,-0.6508,75,-0.0863,83,0.07330
ENSG00000204574,ABCF1,166,2.12025,39,-1.0229,0,-7.4571,82,0.35099,33,-1.2045
ENSG00000204568,MRPS18B,166,1.68697,47,-0.9368,86,0.18534,18,-2.1983,56,-0.5552
ENSG00000204564,C6orf136,166,2.33870,23,-1.8030,4,-3.9163,13,-2.3968,70,0.23950
ENSG00000196230,TUBB,166,-1.2743,146,-1.6215,451,0.42155,276,-0.3779,823,1.94258
ENSG00000137312,FLOT1,166,0.18349,74,-1.3441,159,0.09478,123,-0.3194,258,1.11127
ENSG00000204580,DDR1,166,-0.5720,133,-1.0554,660,1.91592,559,1.57479,54,-2.3511
ENSG00000204525,HLA-C,166,-0.2081,185,-0.0059,101,-0.9500,424,1.43937,130,-0.6354
ENSG00000234745,HLA-B,166,-0.7706,336,0.62831,134,-1.0200,634,1.59349,102,-1.5545
ENSG00000198563,DDX39B,777,3.11704,74,-2.1426,81,-1.6802,107,-1.2709,107,-1.3796
ENSG00000213760,ATP6V1G2,166,1.36321,45,-1.2592,47,-0.9619,55,-0.7089,106,0.38870
ENSG00000204469,PRRC2A,166,1.03989,43,-1.5733,124,0.36910,133,0.48773,88,-0.2111
ENSG00000204463,BAG6,166,1.09993,49,-1.2814,80,-0.2930,125,0.41532,93,-0.0684
ENSG00000204435,CSNK2B,166,1.21380,39,-1.5853,101,0.14458,95,0.04110,93,0.00853
ENSG00000204427,ABHD16A,166,1.42991,40,-1.3852,145,0.91423,40,-1.1771,61,-0.5706
ENSG00000213722,DDAH2,166,1.90905,32,-1.5009,69,-0.0314,105,0.65456,18,-2.1917
ENSG00000204389,HSPA1A,166,0.20488,83,-1.1255,178,0.29460,507,2.28379,36,-2.3090
ENSG00000204388,HSPA1B,166,0.61253,45,-1.8134,59,-1.1240,299,1.59583,132,0.16773
ENSG00000204387,SNHG32,166,0.73469,124,0.19209,152,0.47891,84,-0.4853,43,-1.6417
ENSG00000204371,EHMT2,166,2.10856,29,-1.5362,35,-0.9787,37,-0.9116,53,-0.3900
ENSG00000204356,NELFE,166,1.26349,51,-1.0839,87,-0.0588,80,-0.1861,80,-0.2276
ENSG00000204314,PRRT1,166,1.83914,8,-3.6178,39,-0.9720,37,-1.0633,111,0.84408
ENSG00000204310,AGPAT1,166,0.87846,46,-1.5662,100,-0.1005,103,-0.0600,144,0.58283
ENSG00000204308,RNF5,166,1.60643,47,-0.9854,91,0.23772,64,-0.3207,40,-1.1550
ENSG00000204256,BRD2,166,1.33979,52,-0.9973,79,-0.1722,70,-0.3539,75,-0.2745
ENSG00000204231,RXRB,166,2.20426,20,-2.1161,45,-0.5501,35,-0.9475,55,-0.2965
ENSG00000204227,RING1,166,1.44148,38,-1.4968,89,0.08620,111,0.45884,56,-0.7088
ENSG00000231500,RPS18,166,-2.0672,946,1.26154,542,-0.1031,914,0.76912,289,-1.1925
ENSG00000204220,PFDN6,166,1.66082,18,-2.5461,84,0.13277,51,-0.6602,88,0.24299
ENSG00000231925,TAPBP,763,3.09880,67,-2.2592,64,-2.0247,191,-0.3572,82,-1.7807
ENSG00000112511,PHF1,166,2.00066,25,-1.8561,44,-0.6833,59,-0.2500,55,-0.4011
ENSG00000112514,CUTA,166,0.29352,89,-0.9084,231,0.81903,173,0.32847,137,-0.0700
ENSG00000137288,UQCC2,166,1.24235,33,-1.8598,120,0.44992,118,0.42050,76,-0.3182
ENSG00000137309,HMGA1,166,2.37640,28,-1.4321,0,-7.3146,14,-2.2204,61,-0.0234
ENSG00000186577,SMIM29,166,0.78856,32,-2.2072,117,0.08766,104,-0.1023,176,0.91621
ENSG00000272325,NUDT3,166,-0.1783,210,0.31356,45,-2.1283,236,0.42490,200,0.17325
ENSG00000124614,RPS10,166,-1.1394,371,0.32562,433,0.49569,478,0.66457,267,-0.3342
ENSG00000124507,PACSIN1,166,1.12324,24,-2.4538,0,-7.9877,63,-0.6558,198,1.56877
ENSG00000196821,ILRUN,166,1.92956,31,-1.5466,37,-1.0133,62,-0.1903,55,-0.4232
ENSG00000124562,SNRPC,786,3.89651,22,-3.8126,125,-0.8597,100,-1.1956,38,-2.7873
ENSG00000064999,ANKS1A,166,2.51268,23,-1.7226,19,-1.7630,26,-1.2859,44,-0.5392
ENSG00000198755,RPL10A,166,-0.6324,272,0.31023,332,0.56132,392,0.84953,130,-1.0384
ENSG00000096060,FKBP5,166,2.09654,46,-0.7168,6,-3.5987,83,0.35576,20,-1.9536
ENSG00000112078,KCTD20,166,1.92640,29,-1.6593,4,-3.9996,55,-0.4033,79,0.21174
ENSG00000112081,SRSF3,166,0.67354,43,-1.8457,187,0.77739,171,0.62769,120,0.03551
ENSG00000198663,C6orf89,166,0.69670,67,-1.0752,197,0.89294,143,0.33719,87,-0.5117
ENSG00000137409,MTCH1,166,-1.4349,177,-1.4635,584,0.69325,390,0.01934,817,1.63615
ENSG00000156639,ZFAND3,166,1.73718,26,-1.8994,103,0.52221,69,-0.1335,47,-0.8177
ENSG00000124767,GLO1,166,0.63615,56,-1.4324,139,0.24397,169,0.57232,135,0.22644
ENSG00000146122,DAAM2,166,-0.2153,217,0.33642,300,0.79715,314,0.87870,42,-2.4353
ENSG00000214736,TOMM6,166,1.11162,25,-2.3504,191,1.17870,110,0.22355,78,-0.3698
ENSG00000112576,CCND3,166,1.39648,36,-1.5793,73,-0.2530,109,0.40181,73,-0.2778
ENSG00000048544,MRPS10,166,1.92457,15,-2.6832,50,-0.5478,42,-0.8170,83,0.31670
ENSG00000146223,RPL7L1,166,1.16599,68,-0.6599,61,-0.6829,115,0.33538,68,-0.5795
ENSG00000137161,CNPY3,166,2.01110,30,-1.5225,44,-0.7055,68,-0.0102,41,-0.8735
ENSG00000112640,PPP2R5D,166,1.80635,26,-1.9096,11,-2.8256,47,-0.6863,97,0.53879
ENSG00000124733,MEA1,166,1.02249,35,-1.8865,47,-1.1668,91,-0.1549,162,0.97699
ENSG00000124702,KLHDC3,776,3.52050,39,-2.9965,24,-3.3402,102,-1.2293,113,-1.1804
ENSG00000112667,DNPH1,166,2.06634,16,-2.4558,68,0.01509,110,0.81842,24,-1.7369
ENSG00000137207,YIPF3,166,1.61319,31,-1.6847,93,0.27780,31,-1.4121,79,0.00261
ENSG00000112715,VEGFA,166,2.03061,46,-0.7841,0,-7.4947,67,-0.0183,38,-0.9893
ENSG00000137216,TMEM63B,166,1.25445,39,-1.5614,63,-0.5703,21,-2.2026,141,0.88695
ENSG00000096384,HSP90AB1,166,-2.9837,676,-0.8874,932,-0.2058,1018,-0.0631,2610,2.08362
ENSG00000178233,TMEM151B,166,2.06650,20,-2.1484,0,-7.4803,82,0.32984,66,-0.0406
ENSG00000096401,CDC5L,166,1.92752,38,-1.1620,63,-0.1820,64,-0.1523,30,-1.4244
ENSG00000001561,ENPP4,166,0.70673,61,-1.2092,354,2.03869,29,-2.0805,71,-0.8581
ENSG00000172348,RCAN2,166,0.27835,38,-2.3405,263,1.03579,63,-1.2694,257,1.21948
ENSG00000146072,TNFRSF21,166,0.18655,69,-1.4655,622,2.76551,15,-3.4362,88,-0.9293
ENSG00000146085,MMUT,166,1.96002,15,-2.6064,86,0.33592,45,-0.6989,59,-0.2852
ENSG00000008196,TFAP2B,166,2.10495,1,-5.9224,0,-7.4642,9,-2.9770,127,1.36594
ENSG00000170915,PAQR8,166,-0.6432,222,-0.1539,705,1.96596,182,-0.4252,131,-1.0396
ENSG00000096092,TMEM14A,166,0.74852,28,-2.4557,111,-0.0381,80,-0.5425,207,1.24985
ENSG00000170899,GSTA4,166,2.27216,19,-2.1127,2,-4.6261,33,-1.0061,72,0.24459
ENSG00000112146,FBXO9,166,0.95856,52,-1.2812,61,-0.8319,66,-0.6988,156,0.81981
ENSG00000012660,ELOVL5,776,2.13484,108,-1.9236,497,0.79615,104,-1.6785,155,-1.1925
ENSG00000001084,GCLC,166,1.98761,35,-1.3037,100,0.61337,49,-0.5323,18,-2.1546
ENSG00000151914,DST,166,-1.5304,519,0.54732,628,0.71370,477,0.24866,347,-0.2999
ENSG00000112200,ZNF451,166,1.32240,49,-1.1144,136,0.72800,78,-0.1919,50,-0.9936
ENSG00000118482,PHF3,166,1.49259,46,-1.1231,96,0.24730,108,0.44940,34,-1.4845
ENSG00000135298,ADGRB3,166,2.44195,19,-2.0711,3,-4.2794,35,-0.8260,58,-0.0765
ENSG00000168216,LMBRD1,166,0.18262,77,-1.2743,373,1.60450,145,-0.0576,136,-0.1819
ENSG00000112305,SMAP1,166,1.36688,51,-1.0284,26,-1.8585,71,-0.3045,99,0.25029
